  1   0.320358   0.442017
  2   0.318863   0.436523
  3   0.318146   0.434166
  4   0.318047   0.433723
  5   0.318527   0.435059
  6   0.318817   0.437843
  7   0.320351   0.441559
  8   0.321548   0.446114
  9   0.323395   0.451126
 10   0.325928   0.456734
 11   0.328552   0.464699
 12   0.331291   0.471169
 13   0.334145   0.476761
 14   0.337639   0.482460
 15   0.340645   0.488907
 16   0.343544   0.495392
 17   0.347031   0.502319
 18   0.351067   0.509743
 19   0.354630   0.515587
 20   0.358429   0.521820
 21   0.362411   0.529305
 22   0.367172   0.537476
 23   0.371918   0.544571
 24   0.376518   0.549637
 25   0.381317   0.557076
 26   0.386124   0.565971
 27   0.390701   0.575676
 28   0.395592   0.586861
 29   0.400795   0.598267
 30   0.406219   0.611115
 31   0.410278   0.623581
 32   0.415268   0.636292
 33   0.419220   0.649025
 34   0.423584   0.662392
 35   0.427704   0.674957
 36   0.431572   0.687752
 37   0.435516   0.700722
 38   0.439148   0.713760
 39   0.443001   0.725975
 40   0.446365   0.738426
 41   0.450638   0.750412
 42   0.454826   0.762527
 43   0.458572   0.774757
 44   0.462181   0.786255
 45   0.465294   0.797462
 46   0.468369   0.808609
 47   0.472450   0.819412
 48   0.476295   0.831039
 49   0.479698   0.841225
 50   0.483826   0.852051
 51   0.486748   0.863487
 52   0.489967   0.873863
 53   0.493195   0.883911
 54   0.496361   0.894005
 55   0.499260   0.909172
 56   0.502686   0.923820
 57   0.505959   0.937241
 58   0.509720   0.950119
 59   0.512604   0.964127
 60   0.515274   0.979225
 61   0.518562   0.993179
 62   0.521965   1.005028
 63   0.525162   1.016548
 64   0.528641   1.027092
 65   0.532600   1.037224
 66   0.537750   1.036880
 67   0.542183   1.035248
 68   0.546814   1.035637
 69   0.551361   1.035126
 70   0.556961   1.022514
 71   0.562401   1.007408
 72   0.566856   0.997009
 73   0.571465   0.991272
 74   0.575943   0.989235
 75   0.580734   0.990616
 76   0.585487   0.993942
 77   0.590202   0.999832
 78   0.594246   1.007233
 79   0.597992   1.015907
 80   0.602478   1.025879
 81   0.606384   1.036621
 82   0.610138   1.047394
 83   0.613716   1.059143
 84   0.617378   1.071335
 85   0.621040   1.082977
 86   0.624825   1.095787
 87   0.628532   1.108650
 88   0.632637   1.121513
 89   0.636246   1.133675
 90   0.640022   1.146561
 91   0.643829   1.159065
 92   0.647415   1.171654
 93   0.651260   1.183823
 94   0.655426   1.195839
 95   0.658478   1.207855
 96   0.661865   1.219170
 97   0.665588   1.228119
 98   0.669388   1.235771
 99   0.672562   1.240852
100   0.674782   1.244385
101   0.676521   1.275734
102   0.678879   1.307320
103   0.681885   1.333466
104   0.684570   1.356735
105   0.688141   1.391891
106   0.691315   1.435280
107   0.694336   1.472893
108   0.697884   1.505104
109   0.702370   1.533211
110   0.706619   1.531448
111   0.711594   1.522446
112   0.716270   1.520042
113   0.720726   1.514618
114   0.725235   1.481682
115   0.730843   1.441689
116   0.735580   1.410645
117   0.741035   1.386414
118   0.745773   1.368385
119   0.749153   1.354752
120   0.753151   1.345299
121   0.757278   1.340363
122   0.761780   1.338242
123   0.765778   1.339149
124   0.770058   1.342766
125   0.773949   1.347015
126   0.778603   1.353226
127   0.782570   1.361275
128   0.786758   1.370316
129   0.790649   1.379532
