[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:9"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,1800
Processed Frames,1800
Valid Tracks,6264
Overall Drift (nm/s),299.97
X-Drift (nm/s),-273.37
Y-Drift (nm/s),123.48
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),249.00
Mean (E4 nm^2/s),377.60
Standard Deviation (E4 nm^2/s),193.78

User Line 1,354
User Line 2,0
Average # centres/frame,98.47
Average # particles/frame,81.00
Equivalent particle concentration (E8 particles/ml),12.17
Selected average # particles/frame,0.00
Selected equivalent particle concentration (E8 particles/ml),0.00

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,22
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),10.00
Camera Gain,339
Frame rate (fps),30.00
Temperature (°C),24.00
Viscosity (cP),0.909

[Warnings]
Low Completed Tracks,No
High Noise,0 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,No vibration detected
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
1104,0.0538,,
1105,0.0536,,
1106,0.0534,,
1107,0.0532,,
1108,0.0530,,
1109,0.0528,,
1110,0.0526,,
1111,0.0524,,
1112,0.0522,,
1113,0.0520,,
1114,0.0518,,
1115,0.0516,,
1116,0.0514,,
1117,0.0512,,
1118,0.0510,,
1119,0.0508,,
1120,0.0507,,
1121,0.0505,,
1122,0.0503,,
1123,0.0501,,
1124,0.0499,,
1125,0.0497,,
1126,0.0495,,
1127,0.0494,,
1128,0.0492,,
1129,0.0490,,
1130,0.0488,,
1131,0.0486,,
1132,0.0484,,
1133,0.0483,,
1134,0.0481,,
1135,0.0479,,
1136,0.0477,,
1137,0.0475,,
1138,0.0474,,
1139,0.0472,,
1140,0.0470,,
1141,0.0468,,
1142,0.0467,,
1143,0.0465,,
1144,0.0463,,
1145,0.0461,,
1146,0.0460,,
1147,0.0458,,
1148,0.0456,,
1149,0.0454,,
1150,0.0453,,
1151,0.0451,,
1152,0.0449,,
1153,0.0447,,
1154,0.0446,,
1155,0.0444,,
1156,0.0442,,
1157,0.0440,,
1158,0.0439,,
1159,0.0437,,
1160,0.0435,,
1161,0.0433,,
1162,0.0432,,
1163,0.0430,,
1164,0.0428,,
1165,0.0427,,
1166,0.0425,,
1167,0.0423,,
1168,0.0421,,
1169,0.0420,,
1170,0.0418,,
1171,0.0416,,
1172,0.0414,,
1173,0.0413,,
1174,0.0411,,
1175,0.0409,,
1176,0.0407,,
1177,0.0406,,
1178,0.0404,,
1179,0.0402,,
1180,0.0400,,
1181,0.0399,,
1182,0.0397,,
1183,0.0395,,
1184,0.0393,,
1185,0.0392,,
1186,0.0390,,
1187,0.0388,,
1188,0.0386,,
1189,0.0385,,
1190,0.0383,,
1191,0.0381,,
1192,0.0379,,
1193,0.0377,,
1194,0.0376,,
1195,0.0374,,
1196,0.0372,,
1197,0.0370,,
1198,0.0369,,
1199,0.0367,,
1200,0.0365,,
1201,0.0363,,
1202,0.0361,,
1203,0.0360,,
1204,0.0358,,
1205,0.0356,,
1206,0.0354,,
1207,0.0352,,
1208,0.0351,,
1209,0.0349,,
1210,0.0347,,
1211,0.0345,,
1212,0.0343,,
1213,0.0341,,
1214,0.0340,,
1215,0.0338,,
1216,0.0336,,
1217,0.0334,,
1218,0.0332,,
1219,0.0331,,
1220,0.0329,,
1221,0.0327,,
1222,0.0325,,
1223,0.0323,,
1224,0.0321,,
1225,0.0320,,
1226,0.0318,,
1227,0.0316,,
1228,0.0314,,
1229,0.0312,,
1230,0.0311,,
1231,0.0309,,
1232,0.0307,,
1233,0.0305,,
1234,0.0303,,
1235,0.0301,,
1236,0.0300,,
1237,0.0298,,
1238,0.0296,,
1239,0.0294,,
1240,0.0292,,
1241,0.0291,,
1242,0.0289,,
1243,0.0287,,
1244,0.0285,,
1245,0.0283,,
1246,0.0281,,
1247,0.0280,,
1248,0.0278,,
1249,0.0276,,
1250,0.0274,,
1251,0.0273,,
1252,0.0271,,
1253,0.0269,,
1254,0.0267,,
1255,0.0265,,
1256,0.0264,,
1257,0.0262,,
1258,0.0260,,
1259,0.0258,,
1260,0.0257,,
1261,0.0255,,
1262,0.0253,,
1263,0.0251,,
1264,0.0250,,
1265,0.0248,,
1266,0.0246,,
1267,0.0245,,
1268,0.0243,,
1269,0.0241,,
1270,0.0239,,
1271,0.0238,,
1272,0.0236,,
1273,0.0234,,
1274,0.0233,,
1275,0.0231,,
1276,0.0229,,
1277,0.0228,,
1278,0.0226,,
1279,0.0224,,
1280,0.0223,,
1281,0.0221,,
1282,0.0220,,
1283,0.0218,,
1284,0.0216,,
1285,0.0215,,
1286,0.0213,,
1287,0.0212,,
1288,0.0210,,
1289,0.0209,,
1290,0.0207,,
1291,0.0205,,
1292,0.0204,,
1293,0.0202,,
1294,0.0201,,
1295,0.0199,,
1296,0.0198,,
1297,0.0196,,
1298,0.0195,,
1299,0.0193,,
1300,0.0192,,
1301,0.0190,,
1302,0.0189,,
1303,0.0188,,
1304,0.0186,,
1305,0.0185,,
1306,0.0183,,
1307,0.0182,,
1308,0.0181,,
1309,0.0179,,
1310,0.0178,,
1311,0.0176,,
1312,0.0175,,
1313,0.0174,,
1314,0.0172,,
1315,0.0171,,
1316,0.0170,,
1317,0.0168,,
1318,0.0167,,
1319,0.0166,,
1320,0.0165,,
1321,0.0163,,
1322,0.0162,,
1323,0.0161,,
1324,0.0160,,
1325,0.0158,,
1326,0.0157,,
1327,0.0156,,
1328,0.0155,,
1329,0.0154,,
1330,0.0153,,
1331,0.0151,,
1332,0.0150,,
1333,0.0149,,
1334,0.0148,,
1335,0.0147,,
1336,0.0146,,
1337,0.0145,,
1338,0.0144,,
1339,0.0142,,
1340,0.0141,,
1341,0.0140,,
1342,0.0139,,
1343,0.0138,,
1344,0.0137,,
1345,0.0136,,
1346,0.0135,,
1347,0.0134,,
1348,0.0133,,
1349,0.0132,,
1350,0.0131,,
1351,0.0130,,
1352,0.0129,,
1353,0.0129,,
1354,0.0128,,
1355,0.0127,,
1356,0.0126,,
1357,0.0125,,
1358,0.0124,,
1359,0.0123,,
1360,0.0122,,
1361,0.0121,,
1362,0.0121,,
1363,0.0120,,
1364,0.0119,,
1365,0.0118,,
1366,0.0117,,
1367,0.0116,,
1368,0.0116,,
1369,0.0115,,
1370,0.0114,,
1371,0.0113,,
1372,0.0113,,
1373,0.0112,,
1374,0.0111,,
1375,0.0110,,
1376,0.0110,,
1377,0.0109,,
1378,0.0108,,
1379,0.0107,,
1380,0.0107,,
1381,0.0106,,
1382,0.0105,,
1383,0.0105,,
1384,0.0104,,
1385,0.0103,,
1386,0.0103,,
1387,0.0102,,
1388,0.0101,,
1389,0.0101,,
1390,0.0100,,
1391,0.0100,,
1392,0.0099,,
1393,0.0098,,
1394,0.0098,,
1395,0.0097,,
1396,0.0097,,
1397,0.0096,,
1398,0.0095,,
1399,0.0095,,
1400,0.0094,,
1401,0.0094,,
1402,0.0093,,
1403,0.0093,,
1404,0.0092,,
1405,0.0092,,
1406,0.0091,,
1407,0.0091,,
1408,0.0090,,
1409,0.0090,,
1410,0.0089,,
1411,0.0089,,
1412,0.0088,,
1413,0.0088,,
1414,0.0087,,
1415,0.0087,,
1416,0.0086,,
1417,0.0086,,
1418,0.0085,,
1419,0.0085,,
1420,0.0084,,
1421,0.0084,,
1422,0.0083,,
1423,0.0083,,
1424,0.0082,,
1425,0.0082,,
1426,0.0082,,
1427,0.0081,,
1428,0.0081,,
1429,0.0080,,
1430,0.0080,,
1431,0.0080,,
1432,0.0079,,
1433,0.0079,,
1434,0.0078,,
1435,0.0078,,
1436,0.0077,,
1437,0.0077,,
1438,0.0077,,
1439,0.0076,,
1440,0.0076,,
1441,0.0076,,
1442,0.0075,,
1443,0.0075,,
1444,0.0074,,
1445,0.0074,,
1446,0.0074,,
1447,0.0073,,
1448,0.0073,,
1449,0.0073,,
1450,0.0072,,
1451,0.0072,,
1452,0.0072,,
1453,0.0071,,
1454,0.0071,,
1455,0.0070,,
1456,0.0070,,
1457,0.0070,,
1458,0.0069,,
1459,0.0069,,
1460,0.0069,,
1461,0.0068,,
1462,0.0068,,
1463,0.0068,,
1464,0.0067,,
1465,0.0067,,
1466,0.0067,,
1467,0.0066,,
1468,0.0066,,
1469,0.0066,,
1470,0.0065,,
1471,0.0065,,
1472,0.0065,,
1473,0.0064,,
1474,0.0064,,
1475,0.0064,,
1476,0.0064,,
1477,0.0063,,
1478,0.0063,,
1479,0.0063,,
1480,0.0062,,
1481,0.0062,,
1482,0.0062,,
1483,0.0061,,
1484,0.0061,,
1485,0.0061,,
1486,0.0060,,
1487,0.0060,,
1488,0.0060,,
1489,0.0059,,
1490,0.0059,,
1491,0.0059,,
1492,0.0059,,
1493,0.0058,,
1494,0.0058,,
1495,0.0058,,
1496,0.0057,,
1497,0.0057,,
1498,0.0057,,
1499,0.0056,,
1500,0.0056,,
1501,0.0056,,
1502,0.0056,,
1503,0.0055,,
1504,0.0055,,
1505,0.0055,,
1506,0.0054,,
1507,0.0054,,
1508,0.0054,,
1509,0.0054,,
1510,0.0053,,
1511,0.0053,,
1512,0.0053,,
1513,0.0052,,
1514,0.0052,,
1515,0.0052,,
1516,0.0051,,
1517,0.0051,,
1518,0.0051,,
1519,0.0051,,
1520,0.0050,,
1521,0.0050,,
1522,0.0050,,
1523,0.0049,,
1524,0.0049,,
1525,0.0049,,
1526,0.0049,,
1527,0.0048,,
1528,0.0048,,
1529,0.0048,,
1530,0.0048,,
1531,0.0047,,
1532,0.0047,,
1533,0.0047,,
1534,0.0046,,
1535,0.0046,,
1536,0.0046,,
1537,0.0046,,
1538,0.0045,,
1539,0.0045,,
1540,0.0045,,
1541,0.0044,,
1542,0.0044,,
1543,0.0044,,
1544,0.0044,,
1545,0.0043,,
1546,0.0043,,
1547,0.0043,,
1548,0.0043,,
1549,0.0042,,
1550,0.0042,,
1551,0.0042,,
1552,0.0042,,
1553,0.0041,,
1554,0.0041,,
1555,0.0041,,
1556,0.0040,,
1557,0.0040,,
1558,0.0040,,
1559,0.0040,,
1560,0.0039,,
1561,0.0039,,
1562,0.0039,,
1563,0.0039,,
1564,0.0038,,
1565,0.0038,,
1566,0.0038,,
1567,0.0038,,
1568,0.0037,,
1569,0.0037,,
1570,0.0037,,
1571,0.0037,,
1572,0.0036,,
1573,0.0036,,
1574,0.0036,,
1575,0.0036,,
1576,0.0035,,
1577,0.0035,,
1578,0.0035,,
1579,0.0035,,
1580,0.0034,,
1581,0.0034,,
1582,0.0034,,
1583,0.0034,,
1584,0.0034,,
1585,0.0033,,
1586,0.0033,,
1587,0.0033,,
1588,0.0033,,
1589,0.0032,,
1590,0.0032,,
1591,0.0032,,
1592,0.0032,,
1593,0.0031,,
1594,0.0031,,
1595,0.0031,,
1596,0.0031,,
1597,0.0030,,
1598,0.0030,,
1599,0.0030,,
1600,0.0030,,
1601,0.0030,,
1602,0.0029,,
1603,0.0029,,
1604,0.0029,,
1605,0.0029,,
1606,0.0028,,
1607,0.0028,,
1608,0.0028,,
1609,0.0028,,
1610,0.0028,,
1611,0.0027,,
1612,0.0027,,
1613,0.0027,,
1614,0.0027,,
1615,0.0027,,
1616,0.0026,,
1617,0.0026,,
1618,0.0026,,
1619,0.0026,,
1620,0.0026,,
1621,0.0025,,
1622,0.0025,,
1623,0.0025,,
1624,0.0025,,
1625,0.0025,,
1626,0.0024,,
1627,0.0024,,
1628,0.0024,,
1629,0.0024,,
1630,0.0024,,
1631,0.0023,,
1632,0.0023,,
1633,0.0023,,
1634,0.0023,,
1635,0.0023,,
1636,0.0022,,
1637,0.0022,,
1638,0.0022,,
1639,0.0022,,
1640,0.0022,,
1641,0.0021,,
1642,0.0021,,
1643,0.0021,,
1644,0.0021,,
1645,0.0021,,
1646,0.0020,,
1647,0.0020,,
1648,0.0020,,
1649,0.0020,,
1650,0.0020,,
1651,0.0020,,
1652,0.0019,,
1653,0.0019,,
1654,0.0019,,
1655,0.0019,,
1656,0.0019,,
1657,0.0019,,
1658,0.0018,,
1659,0.0018,,
1660,0.0018,,
1661,0.0018,,
1662,0.0018,,
1663,0.0018,,
1664,0.0017,,
1665,0.0017,,
1666,0.0017,,
1667,0.0017,,
1668,0.0017,,
1669,0.0017,,
1670,0.0016,,
1671,0.0016,,
1672,0.0016,,
1673,0.0016,,
1674,0.0016,,
1675,0.0016,,
1676,0.0015,,
1677,0.0015,,
1678,0.0015,,
1679,0.0015,,
1680,0.0015,,
1681,0.0015,,
1682,0.0015,,
1683,0.0014,,
1684,0.0014,,
1685,0.0014,,
1686,0.0014,,
1687,0.0014,,
1688,0.0014,,
1689,0.0014,,
1690,0.0013,,
1691,0.0013,,
1692,0.0013,,
1693,0.0013,,
1694,0.0013,,
1695,0.0013,,
1696,0.0013,,
1697,0.0012,,
1698,0.0012,,
1699,0.0012,,
1700,0.0012,,
1701,0.0012,,
1702,0.0012,,
1703,0.0012,,
1704,0.0011,,
1705,0.0011,,
1706,0.0011,,
1707,0.0011,,
1708,0.0011,,
1709,0.0011,,
1710,0.0011,,
1711,0.0011,,
1712,0.0010,,
1713,0.0010,,
1714,0.0010,,
1715,0.0010,,
1716,0.0010,,
1717,0.0010,,
1718,0.0010,,
1719,0.0010,,
1720,0.0009,,
1721,0.0009,,
1722,0.0009,,
1723,0.0009,,
1724,0.0009,,
1725,0.0009,,
1726,0.0009,,
1727,0.0009,,
1728,0.0009,,
1729,0.0008,,
1730,0.0008,,
1731,0.0008,,
1732,0.0008,,
1733,0.0008,,
1734,0.0008,,
1735,0.0008,,
1736,0.0008,,
1737,0.0008,,
1738,0.0008,,
1739,0.0007,,
1740,0.0007,,
1741,0.0007,,
1742,0.0007,,
1743,0.0007,,
1744,0.0007,,
1745,0.0007,,
1746,0.0007,,
1747,0.0007,,
1748,0.0007,,
1749,0.0006,,
1750,0.0006,,
1751,0.0006,,
1752,0.0006,,
1753,0.0006,,
1754,0.0006,,
1755,0.0006,,
1756,0.0006,,
1757,0.0006,,
1758,0.0006,,
1759,0.0006,,
1760,0.0006,,
1761,0.0005,,
1762,0.0005,,
1763,0.0005,,
1764,0.0005,,
1765,0.0005,,
1766,0.0005,,
1767,0.0005,,
1768,0.0005,,
1769,0.0005,,
1770,0.0005,,
1771,0.0005,,
1772,0.0005,,
1773,0.0005,,
1774,0.0004,,
1775,0.0004,,
1776,0.0004,,
1777,0.0004,,
1778,0.0004,,
1779,0.0004,,
1780,0.0004,,
1781,0.0004,,
1782,0.0004,,
1783,0.0004,,
1784,0.0004,,
1785,0.0004,,
1786,0.0004,,
1787,0.0004,,
1788,0.0004,,
1789,0.0004,,
1790,0.0003,,
1791,0.0003,,
1792,0.0003,,
1793,0.0003,,
1794,0.0003,,
1795,0.0003,,
1796,0.0003,,
1797,0.0003,,
1798,0.0003,,
1799,0.0003,,
1800,0.0003,,
1801,0.0003,,
1802,0.0003,,
1803,0.0003,,
1804,0.0003,,
1805,0.0003,,
1806,0.0003,,
1807,0.0003,,
1808,0.0003,,
1809,0.0002,,
1810,0.0002,,
1811,0.0002,,
1812,0.0002,,
1813,0.0002,,
1814,0.0002,,
1815,0.0002,,
1816,0.0002,,
1817,0.0002,,
1818,0.0002,,
1819,0.0002,,
1820,0.0002,,
1821,0.0002,,
1822,0.0002,,
1823,0.0002,,
1824,0.0002,,
1825,0.0002,,
1826,0.0002,,
1827,0.0002,,
1828,0.0002,,
1829,0.0002,,
1830,0.0002,,
1831,0.0002,,
1832,0.0002,,
1833,0.0002,,
1834,0.0002,,
1835,0.0002,,
1836,0.0001,,
1837,0.0001,,
1838,0.0001,,
1839,0.0001,,
1840,0.0001,,
1841,0.0001,,
1842,0.0001,,
1843,0.0001,,
1844,0.0001,,
1845,0.0001,,
1846,0.0001,,
1847,0.0001,,
1848,0.0001,,
1849,0.0001,,
1850,0.0001,,
1851,0.0001,,
1852,0.0001,,
1853,0.0001,,
1854,0.0001,,
1855,0.0001,,
1856,0.0001,,
1857,0.0001,,
1858,0.0001,,
1859,0.0001,,
1860,0.0001,,
1861,0.0001,,
1862,0.0001,,
1863,0.0001,,
1864,0.0001,,
1865,0.0001,,
1866,0.0001,,
1867,0.0001,,
1868,0.0001,,
1869,0.0001,,
1870,0.0001,,
1871,0.0001,,
1872,0.0001,,
1873,0.0001,,
1874,0.0001,,
1875,0.0001,,
1876,0.0001,,
1877,0.0001,,
1878,0.0001,,
1879,0.0001,,
1880,0.0001,,
1881,0.0001,,
1882,0.0001,,
1883,0.0001,,
1884,0.0001,,
1885,0.0001,,
1886,0.0000,,
1887,0.0000,,
1888,0.0000,,
1889,0.0000,,
1890,0.0000,,
1891,0.0000,,
1892,0.0000,,
1893,0.0000,,
1894,0.0000,,
1895,0.0000,,
1896,0.0000,,
1897,0.0000,,
1898,0.0000,,
1899,0.0000,,
1900,0.0000,,
1901,0.0000,,
1902,0.0000,,
1903,0.0000,,
1904,0.0000,,
1905,0.0000,,
1906,0.0000,,
1907,0.0000,,
1908,0.0000,,
1909,0.0000,,
1910,0.0000,,
1911,0.0000,,
1912,0.0000,,
1913,0.0000,,
1914,0.0000,,
1915,0.0000,,
1916,0.0000,,
1917,0.0000,,
1918,0.0000,,
1919,0.0000,,
1920,0.0000,,
1921,0.0000,,
1922,0.0000,,
1923,0.0000,,
1924,0.0000,,
1925,0.0000,,
1926,0.0000,,
1927,0.0000,,
1928,0.0000,,
1929,0.0000,,
1930,0.0000,,
1931,0.0000,,
1932,0.0000,,
1933,0.0000,,
1934,0.0000,,
1935,0.0000,,
1936,0.0000,,
1937,0.0000,,
1938,0.0000,,
1939,0.0000,,
1940,0.0000,,
1941,0.0000,,
1942,0.0000,,
1943,0.0000,,
1944,0.0000,,
1945,0.0000,,
1946,0.0000,,
1947,0.0000,,
1948,0.0000,,
1949,0.0000,,
1950,0.0000,,
1951,0.0000,,
1952,0.0000,,
1953,0.0000,,
1954,0.0000,,
1955,0.0000,,
1956,0.0000,,
1957,0.0000,,
1958,0.0000,,
1959,0.0000,,
1960,0.0000,,
1961,0.0000,,
1962,0.0000,,
1963,0.0000,,
1964,0.0000,,
1965,0.0000,,
1966,0.0000,,
1967,0.0000,,
1968,0.0000,,
1969,0.0000,,
1970,0.0000,,
1971,0.0000,,
1972,0.0000,,
1973,0.0000,,
1974,0.0000,,
1975,0.0000,,
1976,0.0000,,
1977,0.0000,,
1978,0.0000,,
1979,0.0000,,
1980,0.0000,,
1981,0.0000,,
1982,0.0000,,
1983,0.0000,,
1984,0.0000,,
1985,0.0000,,
1986,0.0000,,
1987,0.0000,,
1988,0.0000,,
1989,0.0000,,
1990,0.0000,,
1991,0.0000,,
1992,0.0000,,
1993,0.0000,,
1994,0.0000,,
1995,0.0000,,
1996,0.0000,,
1997,0.0000,,
1998,0.0000,,
1999,0.0000,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.0000,,
78.0,0.0000,,
82.0,0.0000,,
86.0,0.0000,,
90.0,0.0000,,
94.0,0.5203,,
98.0,0.0000,,
102.0,0.2602,,
106.0,0.2428,,
110.0,0.5550,,
114.0,0.9366,,
118.0,0.7285,,
122.0,0.4163,,
126.0,1.0753,,
130.0,1.6304,,
134.0,3.0526,,
138.0,3.0526,,
142.0,5.1166,,
146.0,3.3995,,
150.0,4.8044,,
154.0,6.9030,,
158.0,5.3247,,
162.0,4.5095,,
166.0,9.1231,,
170.0,13.9969,,
174.0,12.9042,,
178.0,6.7469,,
182.0,12.1931,,
186.0,11.6033,,
190.0,11.6380,,
194.0,13.9101,,
198.0,12.3838,,
202.0,16.7546,,
206.0,11.4472,,
210.0,14.3264,,
214.0,13.9448,,
218.0,14.7600,,
222.0,14.9508,,
226.0,15.1589,,
230.0,15.8007,,
234.0,16.0435,,
238.0,15.9047,,
242.0,15.9741,,
246.0,15.6966,,
250.0,18.2115,,
254.0,17.9167,,
258.0,16.0955,,
262.0,16.9974,,
266.0,15.9568,,
270.0,15.7313,,
274.0,12.4706,,
278.0,19.1308,,
282.0,16.7026,,
286.0,13.9101,,
290.0,13.4245,,
294.0,18.6278,,
298.0,12.7828,,
302.0,12.5226,,
306.0,13.9969,,
310.0,9.7822,,
314.0,9.4180,,
318.0,11.4819,,
322.0,15.7660,,
326.0,10.9616,,
330.0,10.3025,,
334.0,11.3432,,
338.0,11.4819,,
342.0,10.8055,,
346.0,14.3091,,
350.0,8.4467,,
354.0,9.3139,,
358.0,9.8863,,
362.0,12.0023,,
366.0,12.3318,,
370.0,11.4819,,
374.0,7.8743,,
378.0,9.3312,,
382.0,8.7415,,
386.0,9.7649,,
390.0,9.4873,,
394.0,7.9437,,
398.0,9.8342,,
402.0,9.2445,,
406.0,7.9090,,
410.0,10.4066,,
414.0,8.4467,,
418.0,6.3480,,
422.0,5.7757,,
426.0,5.0299,,
430.0,9.1231,,
434.0,6.6949,,
438.0,7.4060,,
442.0,8.5854,,
446.0,9.6088,,
450.0,5.9491,,
454.0,4.7870,,
458.0,6.0532,,
462.0,4.3361,,
466.0,4.4228,,
470.0,5.8103,,
474.0,6.0185,,
478.0,5.8971,,
482.0,4.2320,,
486.0,5.9491,,
490.0,6.0532,,
494.0,4.5962,,
498.0,3.7290,,
502.0,4.9952,,
506.0,4.7870,,
510.0,4.7870,,
514.0,4.6136,,
518.0,5.0992,,
522.0,4.2147,,
526.0,5.2553,,
530.0,2.6710,,
534.0,3.6076,,
538.0,5.8277,,
542.0,2.9138,,
546.0,3.7637,,
550.0,4.8564,,
554.0,3.5903,,
558.0,4.2494,,
562.0,4.1800,,
566.0,3.7811,,
570.0,3.7811,,
574.0,3.3995,,
578.0,3.5556,,
582.0,1.7518,,
586.0,3.8331,,
590.0,3.9372,,
594.0,4.2667,,
598.0,3.0353,,
602.0,3.5729,,
606.0,1.9599,,
610.0,4.0065,,
614.0,2.3588,,
618.0,4.6656,,
622.0,3.6597,,
626.0,2.5670,,
630.0,2.6190,,
634.0,3.7637,,
638.0,2.2027,,
642.0,3.3128,,
646.0,3.3475,,
650.0,2.2374,,
654.0,2.2201,,
658.0,2.3588,,
662.0,1.5610,,
666.0,1.6304,,
670.0,2.8271,,
674.0,1.2661,,
678.0,2.9312,,
682.0,2.0640,,
686.0,2.2374,,
690.0,1.3702,,
694.0,1.4396,,
698.0,1.5263,,
702.0,1.7344,,
706.0,1.5436,,
710.0,1.4049,,
714.0,1.8732,,
718.0,2.2548,,
722.0,2.4802,,
726.0,1.9599,,
730.0,1.1274,,
734.0,1.4569,,
738.0,1.1621,,
742.0,1.0407,,
746.0,1.0407,,
750.0,1.2141,,
754.0,1.0927,,
758.0,0.8499,,
762.0,0.9366,,
766.0,0.4856,,
770.0,1.1100,,
774.0,2.7231,,
778.0,0.4856,,
782.0,0.6417,,
786.0,1.6824,,
790.0,1.3702,,
794.0,1.5263,,
798.0,1.2661,,
802.0,0.7111,,
806.0,1.2661,,
810.0,1.1794,,
814.0,1.0060,,
818.0,1.0407,,
822.0,1.0927,,
826.0,0.5203,,
830.0,1.0753,,
834.0,0.6417,,
838.0,1.1621,,
842.0,0.8152,,
846.0,1.0927,,
850.0,0.3816,,
854.0,0.6244,,
858.0,1.0233,,
862.0,1.6997,,
866.0,1.1621,,
870.0,0.9539,,
874.0,1.1968,,
878.0,0.7111,,
882.0,0.6938,,
886.0,0.3642,,
890.0,0.4683,,
894.0,0.6071,,
898.0,1.0233,,
902.0,1.0753,,
906.0,0.7978,,
910.0,1.2141,,
914.0,0.3816,,
918.0,0.4163,,
922.0,0.5550,,
926.0,0.3295,,
930.0,0.5550,,
934.0,0.3469,,
938.0,0.8846,,
942.0,0.4336,,
946.0,0.1214,,
950.0,0.1734,,
954.0,0.3122,,
958.0,0.8152,,
962.0,0.3469,,
966.0,0.4510,,
970.0,0.5030,,
974.0,0.8846,,
978.0,0.1041,,
982.0,0.3642,,
986.0,0.1041,,
990.0,0.3122,,
994.0,0.1734,,
998.0,0.1388,,
1002.0,0.6764,,
1006.0,0.1908,,
1010.0,0.0000,,
1014.0,0.4163,,
1018.0,0.3642,,
1022.0,0.3122,,
1026.0,0.0867,,
1030.0,0.1908,,
1034.0,0.3816,,
1038.0,0.2081,,
1042.0,0.4510,,
1046.0,0.4683,,
1050.0,0.7978,,
1054.0,0.1734,,
1058.0,0.1734,,
1062.0,0.3295,,
1066.0,0.0867,,
1070.0,0.1041,,
1074.0,0.2255,,
1078.0,0.1041,,
1082.0,0.0000,,
1086.0,0.3295,,
1090.0,0.1041,,
1094.0,0.3816,,
1098.0,0.2428,,
1102.0,0.0000,,
1106.0,0.0000,,
1110.0,0.1908,,
1114.0,0.2775,,
1118.0,0.3469,,
1122.0,0.0000,,
1126.0,0.4163,,
1130.0,0.2775,,
1134.0,0.1908,,
1138.0,0.0000,,
1142.0,0.3989,,
1146.0,0.2602,,
1150.0,0.1908,,
1154.0,0.1041,,
1158.0,0.1041,,
1162.0,0.2081,,
1166.0,0.3989,,
1170.0,0.1908,,
1174.0,0.2775,,
1178.0,0.0000,,
1182.0,0.0000,,
1186.0,0.1041,,
1190.0,0.1734,,
1194.0,0.1734,,
1198.0,0.3295,,
1202.0,0.3469,,
1206.0,0.2428,,
1210.0,0.1214,,
1214.0,0.1561,,
1218.0,0.1908,,
1222.0,0.2775,,
1226.0,0.1041,,
1230.0,0.0000,,
1234.0,0.0000,,
1238.0,0.1734,,
1242.0,0.0000,,
1246.0,0.1041,,
1250.0,0.0000,,
1254.0,0.0000,,
1258.0,0.2081,,
1262.0,0.0000,,
1266.0,0.2775,,
1270.0,0.0867,,
1274.0,0.2775,,
1278.0,0.0867,,
1282.0,0.1561,,
1286.0,0.0000,,
1290.0,0.0000,,
1294.0,0.0000,,
1298.0,0.1388,,
1302.0,0.1214,,
1306.0,0.0000,,
1310.0,0.1908,,
1314.0,0.0867,,
1318.0,0.0000,,
1322.0,0.0000,,
1326.0,0.0000,,
1330.0,0.0000,,
1334.0,0.0000,,
1338.0,0.0000,,
1342.0,0.0000,,
1346.0,0.0000,,
1350.0,0.0000,,
1354.0,0.0000,,
1358.0,0.0000,,
1362.0,0.0000,,
1366.0,0.0000,,
1370.0,0.0867,,
1374.0,0.0867,,
1378.0,0.0867,,
1382.0,0.0000,,
1386.0,0.0867,,
1390.0,0.0867,,
1394.0,0.0000,,
1398.0,0.0000,,
1402.0,0.0867,,
1406.0,0.0000,,
1410.0,0.0000,,
1414.0,0.0867,,
1418.0,0.0000,,
1422.0,0.0000,,
1426.0,0.0000,,
1430.0,0.0867,,
1434.0,0.0000,,
1438.0,0.1041,,
1442.0,0.0867,,
1446.0,0.1214,,
1450.0,0.0000,,
1454.0,0.0000,,
1458.0,0.0867,,
1462.0,0.0000,,
1466.0,0.0000,,
1470.0,0.0000,,
1474.0,0.0000,,
1478.0,0.0000,,
1482.0,0.1734,,
1486.0,0.0000,,
1490.0,0.0000,,
1494.0,0.0000,,
1498.0,0.0000,,
1502.0,0.0867,,
1506.0,0.0000,,
