[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:4"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,1800
Processed Frames,1800
Valid Tracks,10891
Overall Drift (nm/s),1032.15
X-Drift (nm/s),-453.33
Y-Drift (nm/s),927.27
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),293.00
Mean (E4 nm^2/s),680.92
Standard Deviation (E4 nm^2/s),371.37

User Line 1,205
User Line 2,588
Average # centres/frame,191.16
Average # particles/frame,149.63
Equivalent particle concentration (E8 particles/ml),23.38
Selected average # particles/frame,66.70
Selected equivalent particle concentration (E8 particles/ml),10.42

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,20
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),8.00
Camera Gain,300
Frame rate (fps),30.00
Temperature (°C),23.80
Viscosity (cP),0.914

[Warnings]
Low Completed Tracks,No
High Noise,0 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,No vibration detected
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
1215,0.7331,,
1216,0.7313,,
1217,0.7296,,
1218,0.7278,,
1219,0.7261,,
1220,0.7243,,
1221,0.7225,,
1222,0.7208,,
1223,0.7190,,
1224,0.7172,,
1225,0.7155,,
1226,0.7137,,
1227,0.7119,,
1228,0.7101,,
1229,0.7083,,
1230,0.7066,,
1231,0.7048,,
1232,0.7030,,
1233,0.7012,,
1234,0.6994,,
1235,0.6976,,
1236,0.6958,,
1237,0.6940,,
1238,0.6922,,
1239,0.6905,,
1240,0.6887,,
1241,0.6869,,
1242,0.6851,,
1243,0.6833,,
1244,0.6815,,
1245,0.6796,,
1246,0.6778,,
1247,0.6760,,
1248,0.6742,,
1249,0.6724,,
1250,0.6706,,
1251,0.6688,,
1252,0.6670,,
1253,0.6652,,
1254,0.6634,,
1255,0.6616,,
1256,0.6598,,
1257,0.6580,,
1258,0.6561,,
1259,0.6543,,
1260,0.6525,,
1261,0.6507,,
1262,0.6489,,
1263,0.6471,,
1264,0.6453,,
1265,0.6435,,
1266,0.6417,,
1267,0.6399,,
1268,0.6381,,
1269,0.6362,,
1270,0.6344,,
1271,0.6326,,
1272,0.6308,,
1273,0.6290,,
1274,0.6272,,
1275,0.6254,,
1276,0.6236,,
1277,0.6218,,
1278,0.6200,,
1279,0.6183,,
1280,0.6165,,
1281,0.6147,,
1282,0.6129,,
1283,0.6111,,
1284,0.6093,,
1285,0.6075,,
1286,0.6058,,
1287,0.6040,,
1288,0.6022,,
1289,0.6004,,
1290,0.5987,,
1291,0.5969,,
1292,0.5951,,
1293,0.5934,,
1294,0.5916,,
1295,0.5899,,
1296,0.5881,,
1297,0.5864,,
1298,0.5846,,
1299,0.5829,,
1300,0.5812,,
1301,0.5794,,
1302,0.5777,,
1303,0.5760,,
1304,0.5743,,
1305,0.5725,,
1306,0.5708,,
1307,0.5691,,
1308,0.5674,,
1309,0.5657,,
1310,0.5640,,
1311,0.5623,,
1312,0.5606,,
1313,0.5590,,
1314,0.5573,,
1315,0.5556,,
1316,0.5539,,
1317,0.5523,,
1318,0.5506,,
1319,0.5490,,
1320,0.5473,,
1321,0.5457,,
1322,0.5440,,
1323,0.5424,,
1324,0.5408,,
1325,0.5391,,
1326,0.5375,,
1327,0.5359,,
1328,0.5343,,
1329,0.5327,,
1330,0.5311,,
1331,0.5295,,
1332,0.5279,,
1333,0.5263,,
1334,0.5247,,
1335,0.5232,,
1336,0.5216,,
1337,0.5200,,
1338,0.5185,,
1339,0.5169,,
1340,0.5154,,
1341,0.5138,,
1342,0.5123,,
1343,0.5108,,
1344,0.5092,,
1345,0.5077,,
1346,0.5062,,
1347,0.5047,,
1348,0.5032,,
1349,0.5017,,
1350,0.5002,,
1351,0.4987,,
1352,0.4972,,
1353,0.4958,,
1354,0.4943,,
1355,0.4928,,
1356,0.4914,,
1357,0.4899,,
1358,0.4885,,
1359,0.4870,,
1360,0.4856,,
1361,0.4842,,
1362,0.4827,,
1363,0.4813,,
1364,0.4799,,
1365,0.4785,,
1366,0.4771,,
1367,0.4757,,
1368,0.4743,,
1369,0.4729,,
1370,0.4715,,
1371,0.4702,,
1372,0.4688,,
1373,0.4674,,
1374,0.4661,,
1375,0.4647,,
1376,0.4634,,
1377,0.4620,,
1378,0.4607,,
1379,0.4593,,
1380,0.4580,,
1381,0.4567,,
1382,0.4554,,
1383,0.4540,,
1384,0.4527,,
1385,0.4514,,
1386,0.4501,,
1387,0.4488,,
1388,0.4475,,
1389,0.4463,,
1390,0.4450,,
1391,0.4437,,
1392,0.4424,,
1393,0.4412,,
1394,0.4399,,
1395,0.4387,,
1396,0.4374,,
1397,0.4362,,
1398,0.4349,,
1399,0.4337,,
1400,0.4324,,
1401,0.4312,,
1402,0.4300,,
1403,0.4288,,
1404,0.4275,,
1405,0.4263,,
1406,0.4251,,
1407,0.4239,,
1408,0.4227,,
1409,0.4215,,
1410,0.4203,,
1411,0.4191,,
1412,0.4180,,
1413,0.4168,,
1414,0.4156,,
1415,0.4144,,
1416,0.4133,,
1417,0.4121,,
1418,0.4109,,
1419,0.4098,,
1420,0.4086,,
1421,0.4075,,
1422,0.4063,,
1423,0.4052,,
1424,0.4041,,
1425,0.4029,,
1426,0.4018,,
1427,0.4007,,
1428,0.3996,,
1429,0.3984,,
1430,0.3973,,
1431,0.3962,,
1432,0.3951,,
1433,0.3940,,
1434,0.3929,,
1435,0.3918,,
1436,0.3907,,
1437,0.3896,,
1438,0.3885,,
1439,0.3874,,
1440,0.3863,,
1441,0.3852,,
1442,0.3842,,
1443,0.3831,,
1444,0.3820,,
1445,0.3809,,
1446,0.3799,,
1447,0.3788,,
1448,0.3777,,
1449,0.3767,,
1450,0.3756,,
1451,0.3746,,
1452,0.3735,,
1453,0.3725,,
1454,0.3714,,
1455,0.3704,,
1456,0.3693,,
1457,0.3683,,
1458,0.3673,,
1459,0.3662,,
1460,0.3652,,
1461,0.3642,,
1462,0.3631,,
1463,0.3621,,
1464,0.3611,,
1465,0.3601,,
1466,0.3591,,
1467,0.3580,,
1468,0.3570,,
1469,0.3560,,
1470,0.3550,,
1471,0.3540,,
1472,0.3530,,
1473,0.3520,,
1474,0.3510,,
1475,0.3500,,
1476,0.3490,,
1477,0.3480,,
1478,0.3470,,
1479,0.3460,,
1480,0.3451,,
1481,0.3441,,
1482,0.3431,,
1483,0.3421,,
1484,0.3411,,
1485,0.3402,,
1486,0.3392,,
1487,0.3382,,
1488,0.3372,,
1489,0.3363,,
1490,0.3353,,
1491,0.3343,,
1492,0.3334,,
1493,0.3324,,
1494,0.3315,,
1495,0.3305,,
1496,0.3296,,
1497,0.3286,,
1498,0.3276,,
1499,0.3267,,
1500,0.3258,,
1501,0.3248,,
1502,0.3239,,
1503,0.3229,,
1504,0.3220,,
1505,0.3211,,
1506,0.3201,,
1507,0.3192,,
1508,0.3183,,
1509,0.3173,,
1510,0.3164,,
1511,0.3155,,
1512,0.3145,,
1513,0.3136,,
1514,0.3127,,
1515,0.3118,,
1516,0.3109,,
1517,0.3100,,
1518,0.3090,,
1519,0.3081,,
1520,0.3072,,
1521,0.3063,,
1522,0.3054,,
1523,0.3045,,
1524,0.3036,,
1525,0.3027,,
1526,0.3018,,
1527,0.3009,,
1528,0.3000,,
1529,0.2991,,
1530,0.2982,,
1531,0.2974,,
1532,0.2965,,
1533,0.2956,,
1534,0.2947,,
1535,0.2938,,
1536,0.2929,,
1537,0.2921,,
1538,0.2912,,
1539,0.2903,,
1540,0.2895,,
1541,0.2886,,
1542,0.2877,,
1543,0.2869,,
1544,0.2860,,
1545,0.2851,,
1546,0.2843,,
1547,0.2834,,
1548,0.2826,,
1549,0.2817,,
1550,0.2809,,
1551,0.2800,,
1552,0.2792,,
1553,0.2784,,
1554,0.2775,,
1555,0.2767,,
1556,0.2758,,
1557,0.2750,,
1558,0.2742,,
1559,0.2734,,
1560,0.2725,,
1561,0.2717,,
1562,0.2709,,
1563,0.2701,,
1564,0.2693,,
1565,0.2684,,
1566,0.2676,,
1567,0.2668,,
1568,0.2660,,
1569,0.2652,,
1570,0.2644,,
1571,0.2636,,
1572,0.2628,,
1573,0.2620,,
1574,0.2612,,
1575,0.2604,,
1576,0.2596,,
1577,0.2589,,
1578,0.2581,,
1579,0.2573,,
1580,0.2565,,
1581,0.2557,,
1582,0.2550,,
1583,0.2542,,
1584,0.2534,,
1585,0.2526,,
1586,0.2519,,
1587,0.2511,,
1588,0.2504,,
1589,0.2496,,
1590,0.2489,,
1591,0.2481,,
1592,0.2474,,
1593,0.2466,,
1594,0.2459,,
1595,0.2451,,
1596,0.2444,,
1597,0.2436,,
1598,0.2429,,
1599,0.2422,,
1600,0.2415,,
1601,0.2407,,
1602,0.2400,,
1603,0.2393,,
1604,0.2386,,
1605,0.2379,,
1606,0.2371,,
1607,0.2364,,
1608,0.2357,,
1609,0.2350,,
1610,0.2343,,
1611,0.2336,,
1612,0.2329,,
1613,0.2322,,
1614,0.2315,,
1615,0.2308,,
1616,0.2301,,
1617,0.2295,,
1618,0.2288,,
1619,0.2281,,
1620,0.2274,,
1621,0.2267,,
1622,0.2261,,
1623,0.2254,,
1624,0.2247,,
1625,0.2241,,
1626,0.2234,,
1627,0.2227,,
1628,0.2221,,
1629,0.2214,,
1630,0.2208,,
1631,0.2201,,
1632,0.2195,,
1633,0.2188,,
1634,0.2182,,
1635,0.2176,,
1636,0.2169,,
1637,0.2163,,
1638,0.2156,,
1639,0.2150,,
1640,0.2144,,
1641,0.2138,,
1642,0.2131,,
1643,0.2125,,
1644,0.2119,,
1645,0.2113,,
1646,0.2107,,
1647,0.2101,,
1648,0.2094,,
1649,0.2088,,
1650,0.2082,,
1651,0.2076,,
1652,0.2070,,
1653,0.2064,,
1654,0.2058,,
1655,0.2052,,
1656,0.2046,,
1657,0.2041,,
1658,0.2035,,
1659,0.2029,,
1660,0.2023,,
1661,0.2017,,
1662,0.2011,,
1663,0.2006,,
1664,0.2000,,
1665,0.1994,,
1666,0.1989,,
1667,0.1983,,
1668,0.1977,,
1669,0.1972,,
1670,0.1966,,
1671,0.1960,,
1672,0.1955,,
1673,0.1949,,
1674,0.1944,,
1675,0.1938,,
1676,0.1933,,
1677,0.1927,,
1678,0.1922,,
1679,0.1916,,
1680,0.1911,,
1681,0.1905,,
1682,0.1900,,
1683,0.1895,,
1684,0.1889,,
1685,0.1884,,
1686,0.1879,,
1687,0.1873,,
1688,0.1868,,
1689,0.1863,,
1690,0.1858,,
1691,0.1852,,
1692,0.1847,,
1693,0.1842,,
1694,0.1837,,
1695,0.1832,,
1696,0.1826,,
1697,0.1821,,
1698,0.1816,,
1699,0.1811,,
1700,0.1806,,
1701,0.1801,,
1702,0.1796,,
1703,0.1791,,
1704,0.1786,,
1705,0.1781,,
1706,0.1776,,
1707,0.1771,,
1708,0.1766,,
1709,0.1761,,
1710,0.1756,,
1711,0.1751,,
1712,0.1746,,
1713,0.1741,,
1714,0.1736,,
1715,0.1731,,
1716,0.1726,,
1717,0.1721,,
1718,0.1717,,
1719,0.1712,,
1720,0.1707,,
1721,0.1702,,
1722,0.1697,,
1723,0.1692,,
1724,0.1688,,
1725,0.1683,,
1726,0.1678,,
1727,0.1673,,
1728,0.1669,,
1729,0.1664,,
1730,0.1659,,
1731,0.1654,,
1732,0.1650,,
1733,0.1645,,
1734,0.1640,,
1735,0.1636,,
1736,0.1631,,
1737,0.1626,,
1738,0.1622,,
1739,0.1617,,
1740,0.1612,,
1741,0.1608,,
1742,0.1603,,
1743,0.1598,,
1744,0.1594,,
1745,0.1589,,
1746,0.1585,,
1747,0.1580,,
1748,0.1576,,
1749,0.1571,,
1750,0.1566,,
1751,0.1562,,
1752,0.1557,,
1753,0.1553,,
1754,0.1548,,
1755,0.1544,,
1756,0.1539,,
1757,0.1535,,
1758,0.1530,,
1759,0.1525,,
1760,0.1521,,
1761,0.1516,,
1762,0.1512,,
1763,0.1507,,
1764,0.1503,,
1765,0.1498,,
1766,0.1494,,
1767,0.1489,,
1768,0.1485,,
1769,0.1480,,
1770,0.1476,,
1771,0.1471,,
1772,0.1467,,
1773,0.1463,,
1774,0.1458,,
1775,0.1454,,
1776,0.1449,,
1777,0.1445,,
1778,0.1440,,
1779,0.1436,,
1780,0.1431,,
1781,0.1427,,
1782,0.1422,,
1783,0.1418,,
1784,0.1414,,
1785,0.1409,,
1786,0.1405,,
1787,0.1400,,
1788,0.1396,,
1789,0.1391,,
1790,0.1387,,
1791,0.1382,,
1792,0.1378,,
1793,0.1374,,
1794,0.1369,,
1795,0.1365,,
1796,0.1360,,
1797,0.1356,,
1798,0.1351,,
1799,0.1347,,
1800,0.1343,,
1801,0.1338,,
1802,0.1334,,
1803,0.1329,,
1804,0.1325,,
1805,0.1320,,
1806,0.1316,,
1807,0.1312,,
1808,0.1307,,
1809,0.1303,,
1810,0.1298,,
1811,0.1294,,
1812,0.1289,,
1813,0.1285,,
1814,0.1280,,
1815,0.1276,,
1816,0.1272,,
1817,0.1267,,
1818,0.1263,,
1819,0.1258,,
1820,0.1254,,
1821,0.1249,,
1822,0.1245,,
1823,0.1240,,
1824,0.1236,,
1825,0.1232,,
1826,0.1227,,
1827,0.1223,,
1828,0.1218,,
1829,0.1214,,
1830,0.1209,,
1831,0.1205,,
1832,0.1200,,
1833,0.1196,,
1834,0.1191,,
1835,0.1187,,
1836,0.1182,,
1837,0.1178,,
1838,0.1174,,
1839,0.1169,,
1840,0.1165,,
1841,0.1160,,
1842,0.1156,,
1843,0.1151,,
1844,0.1147,,
1845,0.1142,,
1846,0.1138,,
1847,0.1133,,
1848,0.1129,,
1849,0.1124,,
1850,0.1120,,
1851,0.1115,,
1852,0.1111,,
1853,0.1106,,
1854,0.1102,,
1855,0.1097,,
1856,0.1093,,
1857,0.1088,,
1858,0.1084,,
1859,0.1079,,
1860,0.1075,,
1861,0.1070,,
1862,0.1066,,
1863,0.1061,,
1864,0.1057,,
1865,0.1052,,
1866,0.1048,,
1867,0.1043,,
1868,0.1039,,
1869,0.1034,,
1870,0.1030,,
1871,0.1025,,
1872,0.1021,,
1873,0.1016,,
1874,0.1011,,
1875,0.1007,,
1876,0.1002,,
1877,0.0998,,
1878,0.0993,,
1879,0.0989,,
1880,0.0984,,
1881,0.0980,,
1882,0.0975,,
1883,0.0971,,
1884,0.0966,,
1885,0.0962,,
1886,0.0957,,
1887,0.0953,,
1888,0.0948,,
1889,0.0944,,
1890,0.0939,,
1891,0.0934,,
1892,0.0930,,
1893,0.0925,,
1894,0.0921,,
1895,0.0916,,
1896,0.0912,,
1897,0.0907,,
1898,0.0903,,
1899,0.0898,,
1900,0.0894,,
1901,0.0889,,
1902,0.0885,,
1903,0.0880,,
1904,0.0876,,
1905,0.0871,,
1906,0.0867,,
1907,0.0862,,
1908,0.0858,,
1909,0.0853,,
1910,0.0849,,
1911,0.0844,,
1912,0.0840,,
1913,0.0835,,
1914,0.0831,,
1915,0.0826,,
1916,0.0822,,
1917,0.0817,,
1918,0.0813,,
1919,0.0808,,
1920,0.0804,,
1921,0.0799,,
1922,0.0795,,
1923,0.0790,,
1924,0.0786,,
1925,0.0781,,
1926,0.0777,,
1927,0.0772,,
1928,0.0768,,
1929,0.0764,,
1930,0.0759,,
1931,0.0755,,
1932,0.0750,,
1933,0.0746,,
1934,0.0741,,
1935,0.0737,,
1936,0.0733,,
1937,0.0728,,
1938,0.0724,,
1939,0.0719,,
1940,0.0715,,
1941,0.0711,,
1942,0.0706,,
1943,0.0702,,
1944,0.0697,,
1945,0.0693,,
1946,0.0689,,
1947,0.0684,,
1948,0.0680,,
1949,0.0676,,
1950,0.0671,,
1951,0.0667,,
1952,0.0663,,
1953,0.0659,,
1954,0.0654,,
1955,0.0650,,
1956,0.0646,,
1957,0.0642,,
1958,0.0637,,
1959,0.0633,,
1960,0.0629,,
1961,0.0625,,
1962,0.0620,,
1963,0.0616,,
1964,0.0612,,
1965,0.0608,,
1966,0.0604,,
1967,0.0599,,
1968,0.0595,,
1969,0.0591,,
1970,0.0587,,
1971,0.0583,,
1972,0.0579,,
1973,0.0575,,
1974,0.0570,,
1975,0.0566,,
1976,0.0562,,
1977,0.0558,,
1978,0.0554,,
1979,0.0550,,
1980,0.0546,,
1981,0.0542,,
1982,0.0538,,
1983,0.0534,,
1984,0.0530,,
1985,0.0526,,
1986,0.0522,,
1987,0.0518,,
1988,0.0514,,
1989,0.0510,,
1990,0.0506,,
1991,0.0503,,
1992,0.0499,,
1993,0.0495,,
1994,0.0491,,
1995,0.0487,,
1996,0.0483,,
1997,0.0479,,
1998,0.0476,,
1999,0.0472,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.0000,,
78.0,0.0000,,
82.0,0.0000,,
86.0,0.0000,,
90.0,0.0000,,
94.0,0.0000,,
98.0,0.0000,,
102.0,0.4339,,
106.0,0.3318,,
110.0,0.0000,,
114.0,0.0000,,
118.0,0.3318,,
122.0,1.3017,,
126.0,0.8423,,
130.0,1.7355,,
134.0,1.3782,,
138.0,1.0209,,
142.0,1.1485,,
146.0,0.9443,,
150.0,2.4502,,
154.0,2.3226,,
158.0,1.7355,,
162.0,5.0790,,
166.0,3.1648,,
170.0,2.2970,,
174.0,2.6544,,
178.0,6.5338,,
182.0,6.0999,,
186.0,6.6104,,
190.0,5.3343,,
194.0,4.7728,,
198.0,8.4736,,
202.0,7.6824,,
206.0,8.6777,,
210.0,10.4388,,
214.0,8.9074,,
218.0,10.0049,,
222.0,8.7288,,
226.0,9.5966,,
230.0,8.9840,,
234.0,10.9493,,
238.0,7.8355,,
242.0,10.5919,,
246.0,9.1116,,
250.0,9.4689,,
254.0,8.4480,,
258.0,8.1673,,
262.0,12.0467,,
266.0,10.8472,,
270.0,13.4760,,
274.0,10.0815,,
278.0,14.7266,,
282.0,13.9610,,
286.0,12.5062,,
290.0,15.4158,,
294.0,14.7266,,
298.0,14.7522,,
302.0,12.1488,,
306.0,8.0397,,
310.0,12.3785,,
314.0,11.7405,,
318.0,11.8681,,
322.0,15.6455,,
326.0,13.4505,,
330.0,10.7451,,
334.0,15.0584,,
338.0,12.5572,,
342.0,10.4133,,
346.0,9.4434,,
350.0,8.9330,,
354.0,9.5200,,
358.0,10.3112,,
362.0,13.3484,,
366.0,12.7614,,
370.0,11.6639,,
374.0,9.6221,,
378.0,7.1209,,
382.0,15.1095,,
386.0,14.9308,,
390.0,11.3066,,
394.0,14.0120,,
398.0,12.9145,,
402.0,8.0652,,
406.0,5.5895,,
410.0,9.4434,,
414.0,8.8564,,
418.0,15.6965,,
422.0,13.4250,,
426.0,8.2439,,
430.0,11.7149,,
434.0,11.5108,,
438.0,11.2045,,
442.0,9.9539,,
446.0,11.9447,,
450.0,12.5062,,
454.0,12.1488,,
458.0,9.5200,,
462.0,10.7706,,
466.0,12.4806,,
470.0,9.8007,,
474.0,12.6338,,
478.0,9.9284,,
482.0,11.5873,,
486.0,7.1464,,
490.0,7.8865,,
494.0,8.7288,,
498.0,9.1627,,
502.0,12.6338,,
506.0,8.7543,,
510.0,13.0932,,
514.0,9.3924,,
518.0,11.7149,,
522.0,9.3413,,
526.0,11.1534,,
530.0,7.0698,,
534.0,10.9493,,
538.0,11.2555,,
542.0,8.4225,,
546.0,10.5664,,
550.0,10.0049,,
554.0,9.5966,,
558.0,10.1070,,
562.0,9.7242,,
566.0,9.8773,,
570.0,8.9585,,
574.0,12.6593,,
578.0,10.2857,,
582.0,10.9748,,
586.0,8.6522,,
590.0,11.0769,,
594.0,11.7915,,
598.0,10.7196,,
602.0,8.9585,,
606.0,11.1534,,
610.0,8.7798,,
614.0,10.8727,,
618.0,11.1279,,
622.0,9.6987,,
626.0,8.8819,,
630.0,10.1836,,
634.0,11.0003,,
638.0,8.2694,,
642.0,9.5966,,
646.0,10.5664,,
650.0,10.1581,,
654.0,8.4480,,
658.0,10.7196,,
662.0,8.6777,,
666.0,7.8865,,
670.0,6.9932,,
674.0,6.9932,,
678.0,9.2392,,
682.0,9.3158,,
686.0,6.2276,,
690.0,7.7589,,
694.0,11.1534,,
698.0,10.1836,,
702.0,8.9074,,
706.0,6.1510,,
710.0,7.6058,,
714.0,7.1464,,
718.0,7.1974,,
722.0,9.1116,,
726.0,9.2137,,
730.0,9.9794,,
734.0,8.3204,,
738.0,6.9677,,
742.0,9.5710,,
746.0,9.1372,,
750.0,8.0652,,
754.0,7.3250,,
758.0,6.6870,,
762.0,7.6313,,
766.0,6.8656,,
770.0,7.6568,,
774.0,8.4480,,
778.0,9.0861,,
782.0,8.9585,,
786.0,7.8610,,
790.0,5.4108,,
794.0,7.8610,,
798.0,10.5919,,
802.0,7.3761,,
806.0,6.6870,,
810.0,8.3459,,
814.0,6.1765,,
818.0,6.5338,,
822.0,7.3250,,
826.0,8.2694,,
830.0,10.5154,,
834.0,4.2368,,
838.0,4.4154,,
842.0,5.9468,,
846.0,7.8100,,
850.0,9.2137,,
854.0,5.6405,,
858.0,6.1510,,
862.0,6.9422,,
866.0,6.2531,,
870.0,6.0489,,
874.0,5.5640,,
878.0,6.8146,,
882.0,3.8795,,
886.0,6.4828,,
890.0,7.0188,,
894.0,5.0790,,
898.0,8.2439,,
902.0,6.1765,,
906.0,8.0141,,
910.0,8.9330,,
914.0,4.7217,,
918.0,5.5640,,
922.0,5.8958,,
926.0,5.9213,,
930.0,5.8702,,
934.0,4.9004,,
938.0,5.4619,,
942.0,4.2878,,
946.0,8.9840,,
950.0,10.2857,,
954.0,6.4317,,
958.0,7.4016,,
962.0,4.8238,,
966.0,6.4317,,
970.0,7.1974,,
974.0,6.0999,,
978.0,6.2786,,
982.0,5.9723,,
986.0,4.5941,,
990.0,4.7983,,
994.0,6.4062,,
998.0,3.4201,,
1002.0,3.8029,,
1006.0,2.8075,,
1010.0,4.4665,,
1014.0,6.0744,,
1018.0,5.1301,,
1022.0,3.6753,,
1026.0,4.2368,,
1030.0,6.4828,,
1034.0,3.2924,,
1038.0,4.2113,,
1042.0,4.6962,,
1046.0,4.6962,,
1050.0,4.3899,,
1054.0,4.8748,,
1058.0,3.4201,,
1062.0,4.3389,,
1066.0,4.1857,,
1070.0,4.4154,,
1074.0,4.4410,,
1078.0,5.3853,,
1082.0,2.1184,,
1086.0,4.2113,,
1090.0,2.6033,,
1094.0,3.6498,,
1098.0,2.9606,,
1102.0,3.5477,,
1106.0,3.3435,,
1110.0,4.6962,,
1114.0,2.9096,,
1118.0,3.8284,,
1122.0,3.2924,,
1126.0,2.8075,,
1130.0,4.0581,,
1134.0,4.4920,,
1138.0,2.8585,,
1142.0,2.6033,,
1146.0,3.2924,,
1150.0,1.5314,,
1154.0,2.9351,,
1158.0,5.1811,,
1162.0,3.0627,,
1166.0,3.4456,,
1170.0,3.7008,,
1174.0,5.3343,,
1178.0,2.8330,,
1182.0,2.6033,,
1186.0,3.0627,,
1190.0,2.5268,,
1194.0,3.8284,,
1198.0,3.7008,,
1202.0,4.8748,,
1206.0,1.8121,,
1210.0,3.2159,,
1214.0,2.2970,,
1218.0,4.2623,,
1222.0,3.5987,,
1226.0,3.0117,,
1230.0,2.2970,,
1234.0,3.2414,,
1238.0,1.8887,,
1242.0,1.9908,,
1246.0,3.1393,,
1250.0,4.3899,,
1254.0,3.8539,,
1258.0,3.6242,,
1262.0,2.1184,,
1266.0,1.2251,,
1270.0,2.9862,,
1274.0,3.5221,,
1278.0,1.7100,,
1282.0,1.5314,,
1286.0,1.4803,,
1290.0,2.6033,,
1294.0,1.5058,,
1298.0,2.2205,,
1302.0,3.1393,,
1306.0,2.0163,,
1310.0,2.3736,,
1314.0,1.7355,,
1318.0,2.2715,,
1322.0,1.7866,,
1326.0,2.7054,,
1330.0,2.6799,,
1334.0,1.7355,,
1338.0,1.7355,,
1342.0,2.6544,,
1346.0,1.6079,,
1350.0,2.1694,,
1354.0,2.5523,,
1358.0,1.5824,,
1362.0,1.3272,,
1366.0,2.1439,,
1370.0,2.3736,,
1374.0,1.9142,,
1378.0,1.3272,,
1382.0,1.9142,,
1386.0,1.7611,,
1390.0,1.1996,,
1394.0,1.6590,,
1398.0,1.4803,,
1402.0,1.1996,,
1406.0,2.7309,,
1410.0,1.8121,,
1414.0,1.1740,,
1418.0,1.3782,,
1422.0,1.6590,,
1426.0,1.5824,,
1430.0,1.3017,,
1434.0,1.0209,,
1438.0,1.9908,,
1442.0,1.1996,,
1446.0,1.3527,,
1450.0,2.0673,,
1454.0,1.8887,,
1458.0,0.2552,,
1462.0,1.8632,,
1466.0,2.1439,,
1470.0,2.3226,,
1474.0,0.6891,,
1478.0,1.7100,,
1482.0,0.9699,,
1486.0,1.9142,,
1490.0,1.5824,,
1494.0,1.0464,,
1498.0,1.9653,,
1502.0,2.3991,,
1506.0,1.5058,,
1510.0,1.3527,,
1514.0,1.3782,,
1518.0,0.5615,,
1522.0,1.3527,,
1526.0,0.5105,,
1530.0,2.1950,,
1534.0,1.1485,,
1538.0,0.5360,,
1542.0,0.6125,,
1546.0,0.9699,,
1550.0,0.4339,,
1554.0,1.2761,,
1558.0,0.5870,,
1562.0,1.8632,,
1566.0,0.5615,,
1570.0,1.2251,,
1574.0,1.2251,,
1578.0,0.7402,,
1582.0,0.9954,,
1586.0,1.3782,,
1590.0,1.3527,,
1594.0,1.0720,,
1598.0,0.6636,,
1602.0,0.7402,,
1606.0,1.0720,,
1610.0,0.7402,,
1614.0,0.2808,,
1618.0,1.4293,,
1622.0,0.1276,,
1626.0,0.6381,,
1630.0,0.8933,,
1634.0,0.9954,,
1638.0,0.9443,,
1642.0,1.0720,,
1646.0,0.9954,,
1650.0,0.7657,,
1654.0,1.0720,,
1658.0,0.3828,,
1662.0,0.9188,,
1666.0,0.5360,,
1670.0,1.1740,,
1674.0,0.8678,,
1678.0,0.8167,,
1682.0,0.5105,,
1686.0,0.5105,,
1690.0,0.6125,,
1694.0,0.5105,,
1698.0,0.9188,,
1702.0,0.9188,,
1706.0,0.4339,,
1710.0,0.2808,,
1714.0,1.1230,,
1718.0,0.7912,,
1722.0,0.7402,,
1726.0,0.5105,,
1730.0,1.0975,,
1734.0,0.3063,,
1738.0,1.2251,,
1742.0,0.4339,,
1746.0,0.5615,,
1750.0,1.1230,,
1754.0,0.8167,,
1758.0,0.4084,,
1762.0,0.5360,,
1766.0,0.7146,,
1770.0,0.5360,,
1774.0,0.2552,,
1778.0,0.5870,,
1782.0,0.5870,,
1786.0,0.0000,,
1790.0,0.5870,,
1794.0,0.6381,,
1798.0,0.2552,,
1802.0,0.5615,,
1806.0,0.9188,,
1810.0,0.2808,,
1814.0,0.4594,,
1818.0,0.2552,,
1822.0,0.1276,,
1826.0,0.8423,,
1830.0,0.4084,,
1834.0,1.4038,,
1838.0,1.0975,,
1842.0,0.6636,,
1846.0,0.4339,,
1850.0,0.5360,,
1854.0,0.4594,,
1858.0,0.5615,,
1862.0,0.1276,,
1866.0,0.5615,,
1870.0,0.3318,,
1874.0,0.6891,,
