[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:9"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,900
Processed Frames,900
Valid Tracks,3394
Overall Drift (nm/s),365.87
X-Drift (nm/s),-328.74
Y-Drift (nm/s),160.60
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),279.00
Mean (E4 nm^2/s),414.92
Standard Deviation (E4 nm^2/s),211.11

User Line 1,354
User Line 2,0
Average # centres/frame,103.87
Average # particles/frame,85.36
Equivalent particle concentration (E8 particles/ml),12.79
Selected average # particles/frame,0.00
Selected equivalent particle concentration (E8 particles/ml),0.00

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,22
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),10.00
Camera Gain,339
Frame rate (fps),30.00
Temperature (°C),24.20
Viscosity (cP),0.905

[Warnings]
Low Completed Tracks,No
High Noise,0 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,Vibration detected <~10% error
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
1067,0.1065,,
1068,0.1062,,
1069,0.1058,,
1070,0.1054,,
1071,0.1050,,
1072,0.1046,,
1073,0.1042,,
1074,0.1039,,
1075,0.1035,,
1076,0.1031,,
1077,0.1028,,
1078,0.1024,,
1079,0.1020,,
1080,0.1017,,
1081,0.1013,,
1082,0.1010,,
1083,0.1006,,
1084,0.1003,,
1085,0.0999,,
1086,0.0996,,
1087,0.0992,,
1088,0.0989,,
1089,0.0985,,
1090,0.0982,,
1091,0.0979,,
1092,0.0975,,
1093,0.0972,,
1094,0.0969,,
1095,0.0965,,
1096,0.0962,,
1097,0.0959,,
1098,0.0955,,
1099,0.0952,,
1100,0.0949,,
1101,0.0945,,
1102,0.0942,,
1103,0.0939,,
1104,0.0936,,
1105,0.0932,,
1106,0.0929,,
1107,0.0926,,
1108,0.0923,,
1109,0.0920,,
1110,0.0916,,
1111,0.0913,,
1112,0.0910,,
1113,0.0907,,
1114,0.0904,,
1115,0.0900,,
1116,0.0897,,
1117,0.0894,,
1118,0.0891,,
1119,0.0888,,
1120,0.0884,,
1121,0.0881,,
1122,0.0878,,
1123,0.0875,,
1124,0.0872,,
1125,0.0868,,
1126,0.0865,,
1127,0.0862,,
1128,0.0859,,
1129,0.0856,,
1130,0.0853,,
1131,0.0849,,
1132,0.0846,,
1133,0.0843,,
1134,0.0840,,
1135,0.0837,,
1136,0.0833,,
1137,0.0830,,
1138,0.0827,,
1139,0.0824,,
1140,0.0820,,
1141,0.0817,,
1142,0.0814,,
1143,0.0811,,
1144,0.0808,,
1145,0.0804,,
1146,0.0801,,
1147,0.0798,,
1148,0.0795,,
1149,0.0791,,
1150,0.0788,,
1151,0.0785,,
1152,0.0782,,
1153,0.0778,,
1154,0.0775,,
1155,0.0772,,
1156,0.0769,,
1157,0.0765,,
1158,0.0762,,
1159,0.0759,,
1160,0.0755,,
1161,0.0752,,
1162,0.0749,,
1163,0.0746,,
1164,0.0742,,
1165,0.0739,,
1166,0.0736,,
1167,0.0733,,
1168,0.0729,,
1169,0.0726,,
1170,0.0723,,
1171,0.0719,,
1172,0.0716,,
1173,0.0713,,
1174,0.0709,,
1175,0.0706,,
1176,0.0703,,
1177,0.0700,,
1178,0.0696,,
1179,0.0693,,
1180,0.0690,,
1181,0.0687,,
1182,0.0683,,
1183,0.0680,,
1184,0.0677,,
1185,0.0673,,
1186,0.0670,,
1187,0.0667,,
1188,0.0664,,
1189,0.0660,,
1190,0.0657,,
1191,0.0654,,
1192,0.0651,,
1193,0.0647,,
1194,0.0644,,
1195,0.0641,,
1196,0.0638,,
1197,0.0634,,
1198,0.0631,,
1199,0.0628,,
1200,0.0625,,
1201,0.0621,,
1202,0.0618,,
1203,0.0615,,
1204,0.0612,,
1205,0.0609,,
1206,0.0605,,
1207,0.0602,,
1208,0.0599,,
1209,0.0596,,
1210,0.0593,,
1211,0.0590,,
1212,0.0587,,
1213,0.0583,,
1214,0.0580,,
1215,0.0577,,
1216,0.0574,,
1217,0.0571,,
1218,0.0568,,
1219,0.0565,,
1220,0.0562,,
1221,0.0559,,
1222,0.0556,,
1223,0.0553,,
1224,0.0550,,
1225,0.0547,,
1226,0.0544,,
1227,0.0541,,
1228,0.0538,,
1229,0.0535,,
1230,0.0532,,
1231,0.0529,,
1232,0.0526,,
1233,0.0523,,
1234,0.0520,,
1235,0.0517,,
1236,0.0514,,
1237,0.0511,,
1238,0.0508,,
1239,0.0506,,
1240,0.0503,,
1241,0.0500,,
1242,0.0497,,
1243,0.0494,,
1244,0.0492,,
1245,0.0489,,
1246,0.0486,,
1247,0.0483,,
1248,0.0481,,
1249,0.0478,,
1250,0.0475,,
1251,0.0472,,
1252,0.0470,,
1253,0.0467,,
1254,0.0464,,
1255,0.0462,,
1256,0.0459,,
1257,0.0457,,
1258,0.0454,,
1259,0.0451,,
1260,0.0449,,
1261,0.0446,,
1262,0.0444,,
1263,0.0441,,
1264,0.0439,,
1265,0.0436,,
1266,0.0434,,
1267,0.0431,,
1268,0.0429,,
1269,0.0426,,
1270,0.0424,,
1271,0.0422,,
1272,0.0419,,
1273,0.0417,,
1274,0.0414,,
1275,0.0412,,
1276,0.0410,,
1277,0.0408,,
1278,0.0405,,
1279,0.0403,,
1280,0.0401,,
1281,0.0398,,
1282,0.0396,,
1283,0.0394,,
1284,0.0392,,
1285,0.0389,,
1286,0.0387,,
1287,0.0385,,
1288,0.0383,,
1289,0.0381,,
1290,0.0379,,
1291,0.0377,,
1292,0.0374,,
1293,0.0372,,
1294,0.0370,,
1295,0.0368,,
1296,0.0366,,
1297,0.0364,,
1298,0.0362,,
1299,0.0360,,
1300,0.0358,,
1301,0.0356,,
1302,0.0354,,
1303,0.0352,,
1304,0.0350,,
1305,0.0348,,
1306,0.0346,,
1307,0.0344,,
1308,0.0342,,
1309,0.0341,,
1310,0.0339,,
1311,0.0337,,
1312,0.0335,,
1313,0.0333,,
1314,0.0331,,
1315,0.0329,,
1316,0.0328,,
1317,0.0326,,
1318,0.0324,,
1319,0.0322,,
1320,0.0320,,
1321,0.0319,,
1322,0.0317,,
1323,0.0315,,
1324,0.0313,,
1325,0.0312,,
1326,0.0310,,
1327,0.0308,,
1328,0.0307,,
1329,0.0305,,
1330,0.0303,,
1331,0.0302,,
1332,0.0300,,
1333,0.0298,,
1334,0.0297,,
1335,0.0295,,
1336,0.0293,,
1337,0.0292,,
1338,0.0290,,
1339,0.0289,,
1340,0.0287,,
1341,0.0285,,
1342,0.0284,,
1343,0.0282,,
1344,0.0281,,
1345,0.0279,,
1346,0.0278,,
1347,0.0276,,
1348,0.0274,,
1349,0.0273,,
1350,0.0271,,
1351,0.0270,,
1352,0.0268,,
1353,0.0267,,
1354,0.0265,,
1355,0.0264,,
1356,0.0262,,
1357,0.0261,,
1358,0.0260,,
1359,0.0258,,
1360,0.0257,,
1361,0.0255,,
1362,0.0254,,
1363,0.0252,,
1364,0.0251,,
1365,0.0249,,
1366,0.0248,,
1367,0.0247,,
1368,0.0245,,
1369,0.0244,,
1370,0.0242,,
1371,0.0241,,
1372,0.0240,,
1373,0.0238,,
1374,0.0237,,
1375,0.0235,,
1376,0.0234,,
1377,0.0233,,
1378,0.0231,,
1379,0.0230,,
1380,0.0229,,
1381,0.0227,,
1382,0.0226,,
1383,0.0225,,
1384,0.0223,,
1385,0.0222,,
1386,0.0221,,
1387,0.0219,,
1388,0.0218,,
1389,0.0217,,
1390,0.0215,,
1391,0.0214,,
1392,0.0213,,
1393,0.0211,,
1394,0.0210,,
1395,0.0209,,
1396,0.0208,,
1397,0.0206,,
1398,0.0205,,
1399,0.0204,,
1400,0.0202,,
1401,0.0201,,
1402,0.0200,,
1403,0.0199,,
1404,0.0197,,
1405,0.0196,,
1406,0.0195,,
1407,0.0194,,
1408,0.0192,,
1409,0.0191,,
1410,0.0190,,
1411,0.0189,,
1412,0.0188,,
1413,0.0186,,
1414,0.0185,,
1415,0.0184,,
1416,0.0183,,
1417,0.0182,,
1418,0.0180,,
1419,0.0179,,
1420,0.0178,,
1421,0.0177,,
1422,0.0176,,
1423,0.0174,,
1424,0.0173,,
1425,0.0172,,
1426,0.0171,,
1427,0.0170,,
1428,0.0169,,
1429,0.0168,,
1430,0.0166,,
1431,0.0165,,
1432,0.0164,,
1433,0.0163,,
1434,0.0162,,
1435,0.0161,,
1436,0.0160,,
1437,0.0159,,
1438,0.0158,,
1439,0.0156,,
1440,0.0155,,
1441,0.0154,,
1442,0.0153,,
1443,0.0152,,
1444,0.0151,,
1445,0.0150,,
1446,0.0149,,
1447,0.0148,,
1448,0.0147,,
1449,0.0146,,
1450,0.0145,,
1451,0.0144,,
1452,0.0143,,
1453,0.0142,,
1454,0.0141,,
1455,0.0140,,
1456,0.0139,,
1457,0.0138,,
1458,0.0137,,
1459,0.0136,,
1460,0.0135,,
1461,0.0134,,
1462,0.0133,,
1463,0.0132,,
1464,0.0131,,
1465,0.0130,,
1466,0.0129,,
1467,0.0128,,
1468,0.0128,,
1469,0.0127,,
1470,0.0126,,
1471,0.0125,,
1472,0.0124,,
1473,0.0123,,
1474,0.0122,,
1475,0.0121,,
1476,0.0120,,
1477,0.0120,,
1478,0.0119,,
1479,0.0118,,
1480,0.0117,,
1481,0.0116,,
1482,0.0115,,
1483,0.0115,,
1484,0.0114,,
1485,0.0113,,
1486,0.0112,,
1487,0.0111,,
1488,0.0111,,
1489,0.0110,,
1490,0.0109,,
1491,0.0108,,
1492,0.0108,,
1493,0.0107,,
1494,0.0106,,
1495,0.0105,,
1496,0.0105,,
1497,0.0104,,
1498,0.0103,,
1499,0.0103,,
1500,0.0102,,
1501,0.0101,,
1502,0.0101,,
1503,0.0100,,
1504,0.0099,,
1505,0.0099,,
1506,0.0098,,
1507,0.0097,,
1508,0.0097,,
1509,0.0096,,
1510,0.0095,,
1511,0.0095,,
1512,0.0094,,
1513,0.0093,,
1514,0.0093,,
1515,0.0092,,
1516,0.0092,,
1517,0.0091,,
1518,0.0090,,
1519,0.0090,,
1520,0.0089,,
1521,0.0089,,
1522,0.0088,,
1523,0.0088,,
1524,0.0087,,
1525,0.0087,,
1526,0.0086,,
1527,0.0086,,
1528,0.0085,,
1529,0.0084,,
1530,0.0084,,
1531,0.0083,,
1532,0.0083,,
1533,0.0082,,
1534,0.0082,,
1535,0.0082,,
1536,0.0081,,
1537,0.0081,,
1538,0.0080,,
1539,0.0080,,
1540,0.0079,,
1541,0.0079,,
1542,0.0078,,
1543,0.0078,,
1544,0.0077,,
1545,0.0077,,
1546,0.0077,,
1547,0.0076,,
1548,0.0076,,
1549,0.0075,,
1550,0.0075,,
1551,0.0074,,
1552,0.0074,,
1553,0.0074,,
1554,0.0073,,
1555,0.0073,,
1556,0.0072,,
1557,0.0072,,
1558,0.0072,,
1559,0.0071,,
1560,0.0071,,
1561,0.0071,,
1562,0.0070,,
1563,0.0070,,
1564,0.0069,,
1565,0.0069,,
1566,0.0069,,
1567,0.0068,,
1568,0.0068,,
1569,0.0068,,
1570,0.0067,,
1571,0.0067,,
1572,0.0067,,
1573,0.0066,,
1574,0.0066,,
1575,0.0066,,
1576,0.0065,,
1577,0.0065,,
1578,0.0065,,
1579,0.0065,,
1580,0.0064,,
1581,0.0064,,
1582,0.0064,,
1583,0.0063,,
1584,0.0063,,
1585,0.0063,,
1586,0.0062,,
1587,0.0062,,
1588,0.0062,,
1589,0.0062,,
1590,0.0061,,
1591,0.0061,,
1592,0.0061,,
1593,0.0060,,
1594,0.0060,,
1595,0.0060,,
1596,0.0060,,
1597,0.0059,,
1598,0.0059,,
1599,0.0059,,
1600,0.0059,,
1601,0.0058,,
1602,0.0058,,
1603,0.0058,,
1604,0.0057,,
1605,0.0057,,
1606,0.0057,,
1607,0.0057,,
1608,0.0056,,
1609,0.0056,,
1610,0.0056,,
1611,0.0056,,
1612,0.0055,,
1613,0.0055,,
1614,0.0055,,
1615,0.0055,,
1616,0.0054,,
1617,0.0054,,
1618,0.0054,,
1619,0.0054,,
1620,0.0053,,
1621,0.0053,,
1622,0.0053,,
1623,0.0053,,
1624,0.0052,,
1625,0.0052,,
1626,0.0052,,
1627,0.0052,,
1628,0.0051,,
1629,0.0051,,
1630,0.0051,,
1631,0.0051,,
1632,0.0051,,
1633,0.0050,,
1634,0.0050,,
1635,0.0050,,
1636,0.0050,,
1637,0.0049,,
1638,0.0049,,
1639,0.0049,,
1640,0.0049,,
1641,0.0048,,
1642,0.0048,,
1643,0.0048,,
1644,0.0048,,
1645,0.0047,,
1646,0.0047,,
1647,0.0047,,
1648,0.0047,,
1649,0.0047,,
1650,0.0046,,
1651,0.0046,,
1652,0.0046,,
1653,0.0046,,
1654,0.0045,,
1655,0.0045,,
1656,0.0045,,
1657,0.0045,,
1658,0.0044,,
1659,0.0044,,
1660,0.0044,,
1661,0.0044,,
1662,0.0043,,
1663,0.0043,,
1664,0.0043,,
1665,0.0043,,
1666,0.0043,,
1667,0.0042,,
1668,0.0042,,
1669,0.0042,,
1670,0.0042,,
1671,0.0041,,
1672,0.0041,,
1673,0.0041,,
1674,0.0041,,
1675,0.0040,,
1676,0.0040,,
1677,0.0040,,
1678,0.0040,,
1679,0.0040,,
1680,0.0039,,
1681,0.0039,,
1682,0.0039,,
1683,0.0039,,
1684,0.0038,,
1685,0.0038,,
1686,0.0038,,
1687,0.0038,,
1688,0.0037,,
1689,0.0037,,
1690,0.0037,,
1691,0.0037,,
1692,0.0037,,
1693,0.0036,,
1694,0.0036,,
1695,0.0036,,
1696,0.0036,,
1697,0.0035,,
1698,0.0035,,
1699,0.0035,,
1700,0.0035,,
1701,0.0035,,
1702,0.0034,,
1703,0.0034,,
1704,0.0034,,
1705,0.0034,,
1706,0.0033,,
1707,0.0033,,
1708,0.0033,,
1709,0.0033,,
1710,0.0032,,
1711,0.0032,,
1712,0.0032,,
1713,0.0032,,
1714,0.0032,,
1715,0.0031,,
1716,0.0031,,
1717,0.0031,,
1718,0.0031,,
1719,0.0030,,
1720,0.0030,,
1721,0.0030,,
1722,0.0030,,
1723,0.0030,,
1724,0.0029,,
1725,0.0029,,
1726,0.0029,,
1727,0.0029,,
1728,0.0028,,
1729,0.0028,,
1730,0.0028,,
1731,0.0028,,
1732,0.0028,,
1733,0.0027,,
1734,0.0027,,
1735,0.0027,,
1736,0.0027,,
1737,0.0027,,
1738,0.0026,,
1739,0.0026,,
1740,0.0026,,
1741,0.0026,,
1742,0.0026,,
1743,0.0025,,
1744,0.0025,,
1745,0.0025,,
1746,0.0025,,
1747,0.0024,,
1748,0.0024,,
1749,0.0024,,
1750,0.0024,,
1751,0.0024,,
1752,0.0023,,
1753,0.0023,,
1754,0.0023,,
1755,0.0023,,
1756,0.0023,,
1757,0.0022,,
1758,0.0022,,
1759,0.0022,,
1760,0.0022,,
1761,0.0022,,
1762,0.0021,,
1763,0.0021,,
1764,0.0021,,
1765,0.0021,,
1766,0.0021,,
1767,0.0020,,
1768,0.0020,,
1769,0.0020,,
1770,0.0020,,
1771,0.0020,,
1772,0.0020,,
1773,0.0019,,
1774,0.0019,,
1775,0.0019,,
1776,0.0019,,
1777,0.0019,,
1778,0.0018,,
1779,0.0018,,
1780,0.0018,,
1781,0.0018,,
1782,0.0018,,
1783,0.0018,,
1784,0.0017,,
1785,0.0017,,
1786,0.0017,,
1787,0.0017,,
1788,0.0017,,
1789,0.0017,,
1790,0.0016,,
1791,0.0016,,
1792,0.0016,,
1793,0.0016,,
1794,0.0016,,
1795,0.0016,,
1796,0.0015,,
1797,0.0015,,
1798,0.0015,,
1799,0.0015,,
1800,0.0015,,
1801,0.0015,,
1802,0.0014,,
1803,0.0014,,
1804,0.0014,,
1805,0.0014,,
1806,0.0014,,
1807,0.0014,,
1808,0.0014,,
1809,0.0013,,
1810,0.0013,,
1811,0.0013,,
1812,0.0013,,
1813,0.0013,,
1814,0.0013,,
1815,0.0012,,
1816,0.0012,,
1817,0.0012,,
1818,0.0012,,
1819,0.0012,,
1820,0.0012,,
1821,0.0012,,
1822,0.0012,,
1823,0.0011,,
1824,0.0011,,
1825,0.0011,,
1826,0.0011,,
1827,0.0011,,
1828,0.0011,,
1829,0.0011,,
1830,0.0010,,
1831,0.0010,,
1832,0.0010,,
1833,0.0010,,
1834,0.0010,,
1835,0.0010,,
1836,0.0010,,
1837,0.0010,,
1838,0.0009,,
1839,0.0009,,
1840,0.0009,,
1841,0.0009,,
1842,0.0009,,
1843,0.0009,,
1844,0.0009,,
1845,0.0009,,
1846,0.0009,,
1847,0.0008,,
1848,0.0008,,
1849,0.0008,,
1850,0.0008,,
1851,0.0008,,
1852,0.0008,,
1853,0.0008,,
1854,0.0008,,
1855,0.0008,,
1856,0.0008,,
1857,0.0007,,
1858,0.0007,,
1859,0.0007,,
1860,0.0007,,
1861,0.0007,,
1862,0.0007,,
1863,0.0007,,
1864,0.0007,,
1865,0.0007,,
1866,0.0007,,
1867,0.0006,,
1868,0.0006,,
1869,0.0006,,
1870,0.0006,,
1871,0.0006,,
1872,0.0006,,
1873,0.0006,,
1874,0.0006,,
1875,0.0006,,
1876,0.0006,,
1877,0.0006,,
1878,0.0006,,
1879,0.0005,,
1880,0.0005,,
1881,0.0005,,
1882,0.0005,,
1883,0.0005,,
1884,0.0005,,
1885,0.0005,,
1886,0.0005,,
1887,0.0005,,
1888,0.0005,,
1889,0.0005,,
1890,0.0005,,
1891,0.0005,,
1892,0.0005,,
1893,0.0004,,
1894,0.0004,,
1895,0.0004,,
1896,0.0004,,
1897,0.0004,,
1898,0.0004,,
1899,0.0004,,
1900,0.0004,,
1901,0.0004,,
1902,0.0004,,
1903,0.0004,,
1904,0.0004,,
1905,0.0004,,
1906,0.0004,,
1907,0.0004,,
1908,0.0004,,
1909,0.0003,,
1910,0.0003,,
1911,0.0003,,
1912,0.0003,,
1913,0.0003,,
1914,0.0003,,
1915,0.0003,,
1916,0.0003,,
1917,0.0003,,
1918,0.0003,,
1919,0.0003,,
1920,0.0003,,
1921,0.0003,,
1922,0.0003,,
1923,0.0003,,
1924,0.0003,,
1925,0.0003,,
1926,0.0003,,
1927,0.0003,,
1928,0.0003,,
1929,0.0003,,
1930,0.0002,,
1931,0.0002,,
1932,0.0002,,
1933,0.0002,,
1934,0.0002,,
1935,0.0002,,
1936,0.0002,,
1937,0.0002,,
1938,0.0002,,
1939,0.0002,,
1940,0.0002,,
1941,0.0002,,
1942,0.0002,,
1943,0.0002,,
1944,0.0002,,
1945,0.0002,,
1946,0.0002,,
1947,0.0002,,
1948,0.0002,,
1949,0.0002,,
1950,0.0002,,
1951,0.0002,,
1952,0.0002,,
1953,0.0002,,
1954,0.0002,,
1955,0.0002,,
1956,0.0002,,
1957,0.0002,,
1958,0.0002,,
1959,0.0001,,
1960,0.0001,,
1961,0.0001,,
1962,0.0001,,
1963,0.0001,,
1964,0.0001,,
1965,0.0001,,
1966,0.0001,,
1967,0.0001,,
1968,0.0001,,
1969,0.0001,,
1970,0.0001,,
1971,0.0001,,
1972,0.0001,,
1973,0.0001,,
1974,0.0001,,
1975,0.0001,,
1976,0.0001,,
1977,0.0001,,
1978,0.0001,,
1979,0.0001,,
1980,0.0001,,
1981,0.0001,,
1982,0.0001,,
1983,0.0001,,
1984,0.0001,,
1985,0.0001,,
1986,0.0001,,
1987,0.0001,,
1988,0.0001,,
1989,0.0001,,
1990,0.0001,,
1991,0.0001,,
1992,0.0001,,
1993,0.0001,,
1994,0.0001,,
1995,0.0001,,
1996,0.0001,,
1997,0.0001,,
1998,0.0001,,
1999,0.0001,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.0000,,
78.0,0.0000,,
82.0,0.0000,,
86.0,0.0000,,
90.0,0.0000,,
94.0,0.0000,,
98.0,0.0000,,
102.0,0.4757,,
106.0,0.4757,,
110.0,1.4272,,
114.0,0.5123,,
118.0,1.1344,,
122.0,0.4025,,
126.0,1.2442,,
130.0,1.4272,,
134.0,0.8783,,
138.0,0.4025,,
142.0,1.9395,,
146.0,3.5496,,
150.0,4.2083,,
154.0,4.6840,,
158.0,8.1604,,
162.0,1.9029,,
166.0,4.8304,,
170.0,6.6967,,
174.0,5.8550,,
178.0,5.1231,,
182.0,7.4285,,
186.0,7.7213,,
190.0,9.9901,,
194.0,7.2090,,
198.0,11.3441,,
202.0,14.0154,,
206.0,13.4665,,
210.0,13.4665,,
214.0,6.3307,,
218.0,9.9169,,
222.0,9.8437,,
226.0,13.6495,,
230.0,10.4292,,
234.0,9.6242,,
238.0,12.5151,,
242.0,17.3455,,
246.0,14.3082,,
250.0,15.6622,,
254.0,13.7593,,
258.0,12.9908,,
262.0,14.8205,,
266.0,16.6502,,
270.0,14.5278,,
274.0,17.4919,,
278.0,11.5271,,
282.0,15.8451,,
286.0,18.6263,,
290.0,15.2230,,
294.0,17.5650,,
298.0,14.4546,,
302.0,12.2223,,
306.0,12.8810,,
310.0,10.9050,,
314.0,14.0886,,
318.0,14.5643,,
322.0,17.3089,,
326.0,18.6994,,
330.0,15.6256,,
334.0,16.2477,,
338.0,17.0527,,
342.0,6.4771,,
346.0,11.7466,,
350.0,5.4159,,
354.0,16.5038,,
358.0,10.6122,,
362.0,10.2463,,
366.0,7.2090,,
370.0,10.6488,,
374.0,12.4785,,
378.0,15.8085,,
382.0,8.5996,,
386.0,13.1738,,
390.0,12.5151,,
394.0,9.5510,,
398.0,10.2463,,
402.0,8.2702,,
406.0,7.5017,,
410.0,9.7340,,
414.0,12.0394,,
418.0,7.1358,,
422.0,6.3307,,
426.0,6.2575,,
430.0,10.1731,,
434.0,8.9289,,
438.0,9.0387,,
442.0,8.1238,,
446.0,7.2456,,
450.0,10.5024,,
454.0,6.9894,,
458.0,9.1485,,
462.0,12.0760,,
466.0,5.3793,,
470.0,5.4891,,
474.0,7.5383,,
478.0,2.5250,,
482.0,6.5869,,
486.0,8.3800,,
490.0,7.1724,,
494.0,5.3061,,
498.0,4.6108,,
502.0,5.9648,,
506.0,7.5383,,
510.0,8.1604,,
514.0,8.5996,,
518.0,7.7945,,
522.0,4.3181,,
526.0,5.7818,,
530.0,5.9282,,
534.0,5.9282,,
538.0,3.4032,,
542.0,4.8304,,
546.0,4.9402,,
550.0,5.8184,,
554.0,6.6601,,
558.0,4.4644,,
562.0,4.3913,,
566.0,4.0253,,
570.0,3.3666,,
574.0,6.6235,,
578.0,4.5742,,
582.0,5.1231,,
586.0,4.7206,,
590.0,2.9641,,
594.0,2.5982,,
598.0,4.1717,,
602.0,5.8916,,
606.0,1.1710,,
610.0,4.6840,,
614.0,4.8304,,
618.0,3.1471,,
622.0,3.6594,,
626.0,2.4884,,
630.0,1.3540,,
634.0,4.5376,,
638.0,2.9641,,
642.0,3.1105,,
646.0,3.3666,,
650.0,3.1471,,
654.0,2.0493,,
658.0,2.8177,,
662.0,1.3174,,
666.0,1.4272,,
670.0,7.6115,,
674.0,2.4152,,
678.0,3.0373,,
682.0,4.9036,,
686.0,1.6467,,
690.0,3.8424,,
694.0,2.1224,,
698.0,0.6587,,
702.0,2.1956,,
706.0,2.5616,,
710.0,0.0000,,
714.0,3.7692,,
718.0,1.1710,,
722.0,3.2569,,
726.0,1.7931,,
730.0,2.3786,,
734.0,1.7931,,
738.0,4.1717,,
742.0,1.5735,,
746.0,1.6101,,
750.0,1.9395,,
754.0,1.8297,,
758.0,1.9761,,
762.0,1.6467,,
766.0,0.4757,,
770.0,1.6101,,
774.0,1.4638,,
778.0,1.9395,,
782.0,1.2076,,
786.0,0.6221,,
790.0,1.3906,,
794.0,0.9514,,
798.0,1.6101,,
802.0,2.0493,,
806.0,0.8051,,
810.0,0.6953,,
814.0,0.2196,,
818.0,1.4638,,
822.0,1.8663,,
826.0,0.4025,,
830.0,1.0978,,
834.0,1.3540,,
838.0,1.4638,,
842.0,1.5003,,
846.0,1.5369,,
850.0,0.8051,,
854.0,1.3540,,
858.0,0.7319,,
862.0,1.2442,,
866.0,0.7685,,
870.0,0.8783,,
874.0,2.1956,,
878.0,1.8663,,
882.0,0.8051,,
886.0,1.0246,,
890.0,0.4757,,
894.0,0.1830,,
898.0,0.4025,,
902.0,1.3540,,
906.0,0.9514,,
910.0,2.1590,,
914.0,0.6953,,
918.0,1.1710,,
922.0,1.2076,,
926.0,0.3659,,
930.0,0.5123,,
934.0,0.6221,,
938.0,0.3293,,
942.0,0.7319,,
946.0,1.5003,,
950.0,1.1710,,
954.0,0.9148,,
958.0,1.1344,,
962.0,1.3174,,
966.0,0.4757,,
970.0,0.4757,,
974.0,0.7319,,
978.0,0.1830,,
982.0,0.0000,,
986.0,0.9880,,
990.0,0.1830,,
994.0,0.7685,,
998.0,0.2562,,
1002.0,0.9514,,
1006.0,0.0000,,
1010.0,0.5123,,
1014.0,0.5855,,
1018.0,0.0000,,
1022.0,0.8051,,
1026.0,0.5489,,
1030.0,0.1830,,
1034.0,0.1830,,
1038.0,0.5123,,
1042.0,0.1830,,
1046.0,0.1830,,
1050.0,0.9148,,
1054.0,0.5489,,
1058.0,0.5489,,
1062.0,0.9880,,
1066.0,0.2196,,
1070.0,0.4391,,
1074.0,0.3659,,
1078.0,0.4391,,
1082.0,0.1830,,
1086.0,0.0000,,
1090.0,0.4391,,
1094.0,0.8417,,
1098.0,0.6221,,
1102.0,0.0000,,
1106.0,0.0000,,
1110.0,0.2562,,
1114.0,0.2196,,
1118.0,1.1344,,
1122.0,0.3659,,
1126.0,0.9880,,
1130.0,0.3659,,
1134.0,0.0000,,
1138.0,0.0000,,
1142.0,0.6953,,
1146.0,0.2928,,
1150.0,0.3659,,
1154.0,0.0000,,
1158.0,0.1830,,
1162.0,0.7319,,
1166.0,0.6587,,
1170.0,0.1830,,
1174.0,0.0000,,
1178.0,0.0000,,
1182.0,0.2196,,
1186.0,0.6587,,
1190.0,0.1830,,
1194.0,0.5855,,
1198.0,0.5123,,
1202.0,0.0000,,
1206.0,0.1830,,
1210.0,0.0000,,
1214.0,0.0000,,
1218.0,0.2562,,
1222.0,0.4757,,
1226.0,0.4025,,
1230.0,0.1830,,
1234.0,0.4025,,
1238.0,0.2928,,
1242.0,0.1830,,
1246.0,0.0000,,
1250.0,0.0000,,
1254.0,0.0000,,
1258.0,0.0000,,
1262.0,0.1830,,
1266.0,0.0000,,
1270.0,0.4757,,
1274.0,0.0000,,
1278.0,0.2196,,
1282.0,0.0000,,
1286.0,0.4391,,
1290.0,0.0000,,
1294.0,0.0000,,
1298.0,0.5123,,
1302.0,0.0000,,
1306.0,0.0000,,
1310.0,0.0000,,
1314.0,0.0000,,
1318.0,0.0000,,
1322.0,0.2562,,
1326.0,0.1830,,
1330.0,0.0000,,
1334.0,0.0000,,
1338.0,0.0000,,
1342.0,0.0000,,
1346.0,0.1830,,
1350.0,0.2196,,
1354.0,0.1830,,
1358.0,0.3293,,
1362.0,0.2562,,
1366.0,0.0000,,
1370.0,0.5855,,
1374.0,0.0000,,
1378.0,0.2562,,
1382.0,0.1830,,
