[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:4"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,1800
Processed Frames,1800
Valid Tracks,4706
Overall Drift (nm/s),65.21
X-Drift (nm/s),-65.17
Y-Drift (nm/s),-2.22
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),231.00
Mean (E4 nm^2/s),545.69
Standard Deviation (E4 nm^2/s),310.71

User Line 1,0
User Line 2,0
Average # centres/frame,92.68
Average # particles/frame,67.91
Equivalent particle concentration (E8 particles/ml),11.03
Selected average # particles/frame,0.00
Selected equivalent particle concentration (E8 particles/ml),0.00

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,32
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),10.14
Camera Gain,404
Frame rate (fps),30.00
Temperature (°C),24.60
Viscosity (cP),0.897

[Warnings]
Low Completed Tracks,No
High Noise,1 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,Vibration detected >~10% error
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
1284,0.1258,,
1285,0.1254,,
1286,0.1251,,
1287,0.1247,,
1288,0.1244,,
1289,0.1240,,
1290,0.1237,,
1291,0.1233,,
1292,0.1229,,
1293,0.1226,,
1294,0.1222,,
1295,0.1219,,
1296,0.1215,,
1297,0.1212,,
1298,0.1208,,
1299,0.1205,,
1300,0.1201,,
1301,0.1198,,
1302,0.1194,,
1303,0.1191,,
1304,0.1187,,
1305,0.1184,,
1306,0.1180,,
1307,0.1177,,
1308,0.1173,,
1309,0.1170,,
1310,0.1166,,
1311,0.1163,,
1312,0.1159,,
1313,0.1155,,
1314,0.1152,,
1315,0.1148,,
1316,0.1145,,
1317,0.1141,,
1318,0.1138,,
1319,0.1134,,
1320,0.1130,,
1321,0.1127,,
1322,0.1123,,
1323,0.1120,,
1324,0.1116,,
1325,0.1112,,
1326,0.1109,,
1327,0.1105,,
1328,0.1102,,
1329,0.1098,,
1330,0.1094,,
1331,0.1091,,
1332,0.1087,,
1333,0.1083,,
1334,0.1080,,
1335,0.1076,,
1336,0.1072,,
1337,0.1069,,
1338,0.1065,,
1339,0.1061,,
1340,0.1057,,
1341,0.1054,,
1342,0.1050,,
1343,0.1046,,
1344,0.1043,,
1345,0.1039,,
1346,0.1035,,
1347,0.1032,,
1348,0.1028,,
1349,0.1024,,
1350,0.1020,,
1351,0.1017,,
1352,0.1013,,
1353,0.1009,,
1354,0.1005,,
1355,0.1002,,
1356,0.0998,,
1357,0.0994,,
1358,0.0990,,
1359,0.0987,,
1360,0.0983,,
1361,0.0979,,
1362,0.0975,,
1363,0.0971,,
1364,0.0968,,
1365,0.0964,,
1366,0.0960,,
1367,0.0956,,
1368,0.0953,,
1369,0.0949,,
1370,0.0945,,
1371,0.0941,,
1372,0.0937,,
1373,0.0934,,
1374,0.0930,,
1375,0.0926,,
1376,0.0922,,
1377,0.0918,,
1378,0.0915,,
1379,0.0911,,
1380,0.0907,,
1381,0.0903,,
1382,0.0900,,
1383,0.0896,,
1384,0.0892,,
1385,0.0888,,
1386,0.0885,,
1387,0.0881,,
1388,0.0877,,
1389,0.0873,,
1390,0.0870,,
1391,0.0866,,
1392,0.0862,,
1393,0.0858,,
1394,0.0855,,
1395,0.0851,,
1396,0.0847,,
1397,0.0844,,
1398,0.0840,,
1399,0.0836,,
1400,0.0832,,
1401,0.0829,,
1402,0.0825,,
1403,0.0821,,
1404,0.0818,,
1405,0.0814,,
1406,0.0811,,
1407,0.0807,,
1408,0.0803,,
1409,0.0800,,
1410,0.0796,,
1411,0.0792,,
1412,0.0789,,
1413,0.0785,,
1414,0.0782,,
1415,0.0778,,
1416,0.0775,,
1417,0.0771,,
1418,0.0768,,
1419,0.0764,,
1420,0.0761,,
1421,0.0757,,
1422,0.0754,,
1423,0.0750,,
1424,0.0747,,
1425,0.0743,,
1426,0.0740,,
1427,0.0736,,
1428,0.0733,,
1429,0.0730,,
1430,0.0726,,
1431,0.0723,,
1432,0.0720,,
1433,0.0716,,
1434,0.0713,,
1435,0.0710,,
1436,0.0706,,
1437,0.0703,,
1438,0.0700,,
1439,0.0697,,
1440,0.0693,,
1441,0.0690,,
1442,0.0687,,
1443,0.0684,,
1444,0.0681,,
1445,0.0677,,
1446,0.0674,,
1447,0.0671,,
1448,0.0668,,
1449,0.0665,,
1450,0.0662,,
1451,0.0659,,
1452,0.0656,,
1453,0.0653,,
1454,0.0650,,
1455,0.0647,,
1456,0.0644,,
1457,0.0641,,
1458,0.0638,,
1459,0.0635,,
1460,0.0632,,
1461,0.0629,,
1462,0.0626,,
1463,0.0623,,
1464,0.0620,,
1465,0.0617,,
1466,0.0615,,
1467,0.0612,,
1468,0.0609,,
1469,0.0606,,
1470,0.0603,,
1471,0.0601,,
1472,0.0598,,
1473,0.0595,,
1474,0.0592,,
1475,0.0590,,
1476,0.0587,,
1477,0.0584,,
1478,0.0582,,
1479,0.0579,,
1480,0.0576,,
1481,0.0574,,
1482,0.0571,,
1483,0.0569,,
1484,0.0566,,
1485,0.0564,,
1486,0.0561,,
1487,0.0559,,
1488,0.0556,,
1489,0.0554,,
1490,0.0551,,
1491,0.0549,,
1492,0.0546,,
1493,0.0544,,
1494,0.0542,,
1495,0.0539,,
1496,0.0537,,
1497,0.0534,,
1498,0.0532,,
1499,0.0530,,
1500,0.0527,,
1501,0.0525,,
1502,0.0523,,
1503,0.0521,,
1504,0.0518,,
1505,0.0516,,
1506,0.0514,,
1507,0.0512,,
1508,0.0509,,
1509,0.0507,,
1510,0.0505,,
1511,0.0503,,
1512,0.0501,,
1513,0.0499,,
1514,0.0496,,
1515,0.0494,,
1516,0.0492,,
1517,0.0490,,
1518,0.0488,,
1519,0.0486,,
1520,0.0484,,
1521,0.0482,,
1522,0.0480,,
1523,0.0478,,
1524,0.0476,,
1525,0.0474,,
1526,0.0472,,
1527,0.0470,,
1528,0.0468,,
1529,0.0466,,
1530,0.0464,,
1531,0.0462,,
1532,0.0460,,
1533,0.0458,,
1534,0.0456,,
1535,0.0454,,
1536,0.0452,,
1537,0.0451,,
1538,0.0449,,
1539,0.0447,,
1540,0.0445,,
1541,0.0443,,
1542,0.0441,,
1543,0.0439,,
1544,0.0438,,
1545,0.0436,,
1546,0.0434,,
1547,0.0432,,
1548,0.0431,,
1549,0.0429,,
1550,0.0427,,
1551,0.0425,,
1552,0.0424,,
1553,0.0422,,
1554,0.0420,,
1555,0.0418,,
1556,0.0417,,
1557,0.0415,,
1558,0.0413,,
1559,0.0412,,
1560,0.0410,,
1561,0.0408,,
1562,0.0406,,
1563,0.0405,,
1564,0.0403,,
1565,0.0402,,
1566,0.0400,,
1567,0.0398,,
1568,0.0397,,
1569,0.0395,,
1570,0.0393,,
1571,0.0392,,
1572,0.0390,,
1573,0.0389,,
1574,0.0387,,
1575,0.0385,,
1576,0.0384,,
1577,0.0382,,
1578,0.0381,,
1579,0.0379,,
1580,0.0378,,
1581,0.0376,,
1582,0.0374,,
1583,0.0373,,
1584,0.0371,,
1585,0.0370,,
1586,0.0368,,
1587,0.0367,,
1588,0.0365,,
1589,0.0364,,
1590,0.0362,,
1591,0.0361,,
1592,0.0359,,
1593,0.0358,,
1594,0.0356,,
1595,0.0355,,
1596,0.0353,,
1597,0.0352,,
1598,0.0350,,
1599,0.0349,,
1600,0.0348,,
1601,0.0346,,
1602,0.0345,,
1603,0.0343,,
1604,0.0342,,
1605,0.0340,,
1606,0.0339,,
1607,0.0337,,
1608,0.0336,,
1609,0.0335,,
1610,0.0333,,
1611,0.0332,,
1612,0.0330,,
1613,0.0329,,
1614,0.0328,,
1615,0.0326,,
1616,0.0325,,
1617,0.0323,,
1618,0.0322,,
1619,0.0321,,
1620,0.0319,,
1621,0.0318,,
1622,0.0317,,
1623,0.0315,,
1624,0.0314,,
1625,0.0313,,
1626,0.0311,,
1627,0.0310,,
1628,0.0308,,
1629,0.0307,,
1630,0.0306,,
1631,0.0305,,
1632,0.0303,,
1633,0.0302,,
1634,0.0301,,
1635,0.0299,,
1636,0.0298,,
1637,0.0297,,
1638,0.0295,,
1639,0.0294,,
1640,0.0293,,
1641,0.0291,,
1642,0.0290,,
1643,0.0289,,
1644,0.0288,,
1645,0.0286,,
1646,0.0285,,
1647,0.0284,,
1648,0.0283,,
1649,0.0281,,
1650,0.0280,,
1651,0.0279,,
1652,0.0278,,
1653,0.0276,,
1654,0.0275,,
1655,0.0274,,
1656,0.0273,,
1657,0.0271,,
1658,0.0270,,
1659,0.0269,,
1660,0.0268,,
1661,0.0267,,
1662,0.0265,,
1663,0.0264,,
1664,0.0263,,
1665,0.0262,,
1666,0.0261,,
1667,0.0260,,
1668,0.0258,,
1669,0.0257,,
1670,0.0256,,
1671,0.0255,,
1672,0.0254,,
1673,0.0253,,
1674,0.0251,,
1675,0.0250,,
1676,0.0249,,
1677,0.0248,,
1678,0.0247,,
1679,0.0246,,
1680,0.0245,,
1681,0.0244,,
1682,0.0242,,
1683,0.0241,,
1684,0.0240,,
1685,0.0239,,
1686,0.0238,,
1687,0.0237,,
1688,0.0236,,
1689,0.0235,,
1690,0.0234,,
1691,0.0233,,
1692,0.0232,,
1693,0.0230,,
1694,0.0229,,
1695,0.0228,,
1696,0.0227,,
1697,0.0226,,
1698,0.0225,,
1699,0.0224,,
1700,0.0223,,
1701,0.0222,,
1702,0.0221,,
1703,0.0220,,
1704,0.0219,,
1705,0.0218,,
1706,0.0217,,
1707,0.0216,,
1708,0.0215,,
1709,0.0214,,
1710,0.0213,,
1711,0.0212,,
1712,0.0211,,
1713,0.0210,,
1714,0.0209,,
1715,0.0208,,
1716,0.0207,,
1717,0.0206,,
1718,0.0205,,
1719,0.0204,,
1720,0.0204,,
1721,0.0203,,
1722,0.0202,,
1723,0.0201,,
1724,0.0200,,
1725,0.0199,,
1726,0.0198,,
1727,0.0197,,
1728,0.0196,,
1729,0.0195,,
1730,0.0194,,
1731,0.0193,,
1732,0.0193,,
1733,0.0192,,
1734,0.0191,,
1735,0.0190,,
1736,0.0189,,
1737,0.0188,,
1738,0.0187,,
1739,0.0187,,
1740,0.0186,,
1741,0.0185,,
1742,0.0184,,
1743,0.0183,,
1744,0.0182,,
1745,0.0182,,
1746,0.0181,,
1747,0.0180,,
1748,0.0179,,
1749,0.0178,,
1750,0.0177,,
1751,0.0177,,
1752,0.0176,,
1753,0.0175,,
1754,0.0174,,
1755,0.0174,,
1756,0.0173,,
1757,0.0172,,
1758,0.0171,,
1759,0.0170,,
1760,0.0170,,
1761,0.0169,,
1762,0.0168,,
1763,0.0167,,
1764,0.0167,,
1765,0.0166,,
1766,0.0165,,
1767,0.0164,,
1768,0.0164,,
1769,0.0163,,
1770,0.0162,,
1771,0.0162,,
1772,0.0161,,
1773,0.0160,,
1774,0.0159,,
1775,0.0159,,
1776,0.0158,,
1777,0.0157,,
1778,0.0157,,
1779,0.0156,,
1780,0.0155,,
1781,0.0155,,
1782,0.0154,,
1783,0.0153,,
1784,0.0153,,
1785,0.0152,,
1786,0.0151,,
1787,0.0151,,
1788,0.0150,,
1789,0.0149,,
1790,0.0149,,
1791,0.0148,,
1792,0.0147,,
1793,0.0147,,
1794,0.0146,,
1795,0.0145,,
1796,0.0145,,
1797,0.0144,,
1798,0.0144,,
1799,0.0143,,
1800,0.0142,,
1801,0.0142,,
1802,0.0141,,
1803,0.0141,,
1804,0.0140,,
1805,0.0139,,
1806,0.0139,,
1807,0.0138,,
1808,0.0138,,
1809,0.0137,,
1810,0.0136,,
1811,0.0136,,
1812,0.0135,,
1813,0.0135,,
1814,0.0134,,
1815,0.0134,,
1816,0.0133,,
1817,0.0132,,
1818,0.0132,,
1819,0.0131,,
1820,0.0131,,
1821,0.0130,,
1822,0.0130,,
1823,0.0129,,
1824,0.0129,,
1825,0.0128,,
1826,0.0128,,
1827,0.0127,,
1828,0.0126,,
1829,0.0126,,
1830,0.0125,,
1831,0.0125,,
1832,0.0124,,
1833,0.0124,,
1834,0.0123,,
1835,0.0123,,
1836,0.0122,,
1837,0.0122,,
1838,0.0121,,
1839,0.0121,,
1840,0.0120,,
1841,0.0120,,
1842,0.0119,,
1843,0.0119,,
1844,0.0118,,
1845,0.0118,,
1846,0.0117,,
1847,0.0117,,
1848,0.0116,,
1849,0.0116,,
1850,0.0115,,
1851,0.0115,,
1852,0.0114,,
1853,0.0114,,
1854,0.0114,,
1855,0.0113,,
1856,0.0113,,
1857,0.0112,,
1858,0.0112,,
1859,0.0111,,
1860,0.0111,,
1861,0.0110,,
1862,0.0110,,
1863,0.0109,,
1864,0.0109,,
1865,0.0108,,
1866,0.0108,,
1867,0.0108,,
1868,0.0107,,
1869,0.0107,,
1870,0.0106,,
1871,0.0106,,
1872,0.0105,,
1873,0.0105,,
1874,0.0104,,
1875,0.0104,,
1876,0.0104,,
1877,0.0103,,
1878,0.0103,,
1879,0.0102,,
1880,0.0102,,
1881,0.0101,,
1882,0.0101,,
1883,0.0100,,
1884,0.0100,,
1885,0.0100,,
1886,0.0099,,
1887,0.0099,,
1888,0.0098,,
1889,0.0098,,
1890,0.0098,,
1891,0.0097,,
1892,0.0097,,
1893,0.0096,,
1894,0.0096,,
1895,0.0095,,
1896,0.0095,,
1897,0.0095,,
1898,0.0094,,
1899,0.0094,,
1900,0.0093,,
1901,0.0093,,
1902,0.0093,,
1903,0.0092,,
1904,0.0092,,
1905,0.0091,,
1906,0.0091,,
1907,0.0090,,
1908,0.0090,,
1909,0.0090,,
1910,0.0089,,
1911,0.0089,,
1912,0.0088,,
1913,0.0088,,
1914,0.0088,,
1915,0.0087,,
1916,0.0087,,
1917,0.0086,,
1918,0.0086,,
1919,0.0086,,
1920,0.0085,,
1921,0.0085,,
1922,0.0084,,
1923,0.0084,,
1924,0.0084,,
1925,0.0083,,
1926,0.0083,,
1927,0.0082,,
1928,0.0082,,
1929,0.0082,,
1930,0.0081,,
1931,0.0081,,
1932,0.0081,,
1933,0.0080,,
1934,0.0080,,
1935,0.0079,,
1936,0.0079,,
1937,0.0079,,
1938,0.0078,,
1939,0.0078,,
1940,0.0077,,
1941,0.0077,,
1942,0.0077,,
1943,0.0076,,
1944,0.0076,,
1945,0.0075,,
1946,0.0075,,
1947,0.0075,,
1948,0.0074,,
1949,0.0074,,
1950,0.0074,,
1951,0.0073,,
1952,0.0073,,
1953,0.0072,,
1954,0.0072,,
1955,0.0072,,
1956,0.0071,,
1957,0.0071,,
1958,0.0071,,
1959,0.0070,,
1960,0.0070,,
1961,0.0069,,
1962,0.0069,,
1963,0.0069,,
1964,0.0068,,
1965,0.0068,,
1966,0.0067,,
1967,0.0067,,
1968,0.0067,,
1969,0.0066,,
1970,0.0066,,
1971,0.0066,,
1972,0.0065,,
1973,0.0065,,
1974,0.0065,,
1975,0.0064,,
1976,0.0064,,
1977,0.0063,,
1978,0.0063,,
1979,0.0063,,
1980,0.0062,,
1981,0.0062,,
1982,0.0062,,
1983,0.0061,,
1984,0.0061,,
1985,0.0060,,
1986,0.0060,,
1987,0.0060,,
1988,0.0059,,
1989,0.0059,,
1990,0.0059,,
1991,0.0058,,
1992,0.0058,,
1993,0.0058,,
1994,0.0057,,
1995,0.0057,,
1996,0.0056,,
1997,0.0056,,
1998,0.0056,,
1999,0.0055,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.4687,,
78.0,0.9179,,
82.0,0.7812,,
86.0,0.0000,,
90.0,2.5585,,
94.0,1.7382,,
98.0,0.0000,,
102.0,1.2304,,
106.0,1.4062,,
110.0,2.0703,,
114.0,10.5466,,
118.0,10.8005,,
122.0,9.6482,,
126.0,2.1484,,
130.0,3.2421,,
134.0,2.8710,,
138.0,3.8280,,
142.0,1.7968,,
146.0,2.6562,,
150.0,2.2460,,
154.0,4.2186,,
158.0,11.5036,,
162.0,6.5428,,
166.0,3.8671,,
170.0,3.7304,,
174.0,3.3788,,
178.0,5.1561,,
182.0,3.8476,,
186.0,7.7928,,
190.0,4.2577,,
194.0,3.3788,,
198.0,5.3514,,
202.0,2.4609,,
206.0,6.9334,,
210.0,3.9257,,
214.0,3.5351,,
218.0,2.5781,,
222.0,4.7460,,
226.0,20.9956,,
230.0,6.7186,,
234.0,7.6170,,
238.0,4.1405,,
242.0,6.8748,,
246.0,8.4373,,
250.0,3.0077,,
254.0,3.4960,,
258.0,6.9139,,
262.0,4.1796,,
266.0,8.2420,,
270.0,5.0975,,
274.0,5.5858,,
278.0,5.8006,,
282.0,7.3826,,
286.0,6.9529,,
290.0,3.7694,,
294.0,5.2342,,
298.0,2.6757,,
302.0,8.1834,,
306.0,3.6327,,
310.0,7.3436,,
314.0,4.5311,,
318.0,3.5351,,
322.0,6.9529,,
326.0,6.4256,,
330.0,5.4686,,
334.0,5.0780,,
338.0,4.9608,,
342.0,5.4881,,
346.0,4.9022,,
350.0,8.0857,,
354.0,5.4491,,
358.0,6.9334,,
362.0,4.0038,,
366.0,2.8906,,
370.0,3.7694,,
374.0,3.5937,,
378.0,6.8748,,
382.0,3.9257,,
386.0,6.9920,,
390.0,4.6678,,
394.0,4.7655,,
398.0,7.0897,,
402.0,2.9296,,
406.0,4.5897,,
410.0,4.1210,,
414.0,6.3280,,
418.0,3.3788,,
422.0,6.4647,,
426.0,6.4647,,
430.0,8.0076,,
434.0,5.0780,,
438.0,5.0780,,
442.0,5.3124,,
446.0,3.8476,,
450.0,7.2264,,
454.0,4.4335,,
458.0,4.9413,,
462.0,8.3201,,
466.0,9.4529,,
470.0,5.9569,,
474.0,6.1912,,
478.0,9.0232,,
482.0,7.8318,,
486.0,4.9413,,
490.0,8.2224,,
494.0,3.9257,,
498.0,4.7069,,
502.0,4.7264,,
506.0,6.8553,,
510.0,6.6209,,
514.0,7.6756,,
518.0,8.9256,,
522.0,4.6483,,
526.0,3.0273,,
530.0,6.3280,,
534.0,7.0897,,
538.0,4.5116,,
542.0,4.1796,,
546.0,4.9022,,
550.0,4.2577,,
554.0,5.5467,,
558.0,5.2928,,
562.0,3.3984,,
566.0,7.6756,,
570.0,6.2108,,
574.0,5.3710,,
578.0,4.4725,,
582.0,5.0780,,
586.0,6.8748,,
590.0,3.5351,,
594.0,4.1796,,
598.0,5.1366,,
602.0,6.3280,,
606.0,5.0389,,
610.0,3.2812,,
614.0,5.1952,,
618.0,4.2186,,
622.0,4.2382,,
626.0,5.1561,,
630.0,6.8944,,
634.0,3.8866,,
638.0,4.4139,,
642.0,4.9022,,
646.0,6.2498,,
650.0,5.0194,,
654.0,6.9139,,
658.0,5.1952,,
662.0,3.1640,,
666.0,6.4256,,
670.0,4.2968,,
674.0,4.2186,,
678.0,3.3202,,
682.0,3.1054,,
686.0,4.9608,,
690.0,4.0038,,
694.0,3.3398,,
698.0,4.0233,,
702.0,4.1015,,
706.0,4.6874,,
710.0,1.9921,,
714.0,3.6523,,
718.0,4.7460,,
722.0,6.1131,,
726.0,2.1679,,
730.0,4.5116,,
734.0,2.4023,,
738.0,2.8515,,
742.0,3.9843,,
746.0,2.9687,,
750.0,4.5116,,
754.0,2.5195,,
758.0,4.2382,,
762.0,3.9257,,
766.0,1.7187,,
770.0,5.6834,,
774.0,2.0507,,
778.0,4.3749,,
782.0,5.0780,,
786.0,4.1015,,
790.0,1.8750,,
794.0,2.4413,,
798.0,3.6132,,
802.0,3.1640,,
806.0,2.0312,,
810.0,4.2968,,
814.0,1.3672,,
818.0,3.1054,,
822.0,2.1289,,
826.0,2.5976,,
830.0,1.6406,,
834.0,3.3202,,
838.0,2.3046,,
842.0,2.2851,,
846.0,3.0663,,
850.0,3.3007,,
854.0,1.5429,,
858.0,1.7773,,
862.0,1.7187,,
866.0,2.3046,,
870.0,1.9726,,
874.0,0.6250,,
878.0,2.8515,,
882.0,2.7343,,
886.0,3.8671,,
890.0,1.4257,,
894.0,2.1289,,
898.0,2.7734,,
902.0,3.2421,,
906.0,2.9882,,
910.0,1.9140,,
914.0,1.9140,,
918.0,1.6015,,
922.0,2.0898,,
926.0,1.8750,,
930.0,1.4062,,
934.0,2.1874,,
938.0,2.3437,,
942.0,1.6406,,
946.0,1.9335,,
950.0,1.0742,,
954.0,2.5585,,
958.0,0.8594,,
962.0,1.6406,,
966.0,2.1289,,
970.0,3.1054,,
974.0,3.2226,,
978.0,2.4609,,
982.0,1.7187,,
986.0,1.8554,,
990.0,1.5429,,
994.0,1.6211,,
998.0,1.9531,,
1002.0,2.2460,,
1006.0,1.5820,,
1010.0,2.4218,,
1014.0,1.0547,,
1018.0,1.5234,,
1022.0,1.5039,,
1026.0,1.2304,,
1030.0,1.8164,,
1034.0,0.8008,,
1038.0,1.5039,,
1042.0,0.6250,,
1046.0,1.3086,,
1050.0,1.8945,,
1054.0,1.9140,,
1058.0,1.7968,,
1062.0,1.5234,,
1066.0,1.1133,,
1070.0,0.3320,,
1074.0,0.7226,,
1078.0,1.5625,,
1082.0,1.5625,,
1086.0,1.6601,,
1090.0,0.7812,,
1094.0,1.4062,,
1098.0,0.6445,,
1102.0,1.9726,,
1106.0,0.7226,,
1110.0,0.5859,,
1114.0,0.8789,,
1118.0,0.4492,,
1122.0,0.1367,,
1126.0,0.3516,,
1130.0,1.0156,,
1134.0,0.9375,,
1138.0,0.4883,,
1142.0,0.2539,,
1146.0,0.9765,,
1150.0,1.2695,,
1154.0,0.2930,,
1158.0,1.2695,,
1162.0,0.2930,,
1166.0,0.5273,,
1170.0,1.0156,,
1174.0,0.5469,,
1178.0,0.6445,,
1182.0,0.4297,,
1186.0,0.8594,,
1190.0,0.7031,,
1194.0,0.7422,,
1198.0,0.4687,,
1202.0,0.5859,,
1206.0,0.7422,,
1210.0,0.4492,,
1214.0,0.7617,,
1218.0,0.4687,,
1222.0,0.9179,,
1226.0,0.2344,,
1230.0,0.5469,,
1234.0,0.6055,,
1238.0,0.0000,,
1242.0,0.2539,,
1246.0,0.9375,,
1250.0,0.2930,,
1254.0,0.6640,,
1258.0,0.3320,,
1262.0,0.4297,,
1266.0,0.9179,,
1270.0,0.6836,,
1274.0,0.7031,,
1278.0,0.6836,,
1282.0,0.7031,,
1286.0,0.5859,,
1290.0,0.0000,,
1294.0,0.0977,,
1298.0,0.5078,,
1302.0,0.4297,,
1306.0,0.5664,,
1310.0,0.5664,,
1314.0,0.6250,,
1318.0,0.1953,,
1322.0,0.8789,,
1326.0,0.8203,,
1330.0,0.1172,,
1334.0,1.1328,,
1338.0,0.7422,,
1342.0,0.5273,,
1346.0,0.4883,,
1350.0,0.6640,,
1354.0,0.5273,,
1358.0,0.3906,,
1362.0,0.2344,,
1366.0,0.5469,,
1370.0,0.2539,,
1374.0,0.6445,,
1378.0,0.2734,,
1382.0,0.0977,,
1386.0,0.0000,,
1390.0,0.3125,,
1394.0,0.2539,,
1398.0,0.6250,,
1402.0,0.2344,,
1406.0,0.0977,,
1410.0,0.4297,,
1414.0,0.4297,,
1418.0,0.0000,,
1422.0,0.2148,,
1426.0,0.4297,,
1430.0,0.1172,,
1434.0,0.1367,,
1438.0,0.0977,,
1442.0,0.4101,,
1446.0,0.0977,,
1450.0,0.7617,,
1454.0,0.0000,,
1458.0,0.0000,,
1462.0,0.1172,,
1466.0,0.4101,,
1470.0,0.4101,,
1474.0,0.1953,,
1478.0,0.0977,,
1482.0,0.3711,,
1486.0,0.1367,,
1490.0,0.0977,,
1494.0,0.3125,,
1498.0,0.0977,,
1502.0,0.1172,,
1506.0,0.0977,,
1510.0,0.0977,,
1514.0,0.0000,,
1518.0,0.2148,,
1522.0,0.0977,,
1526.0,0.4101,,
1530.0,0.5273,,
1534.0,0.0977,,
1538.0,0.1172,,
1542.0,0.0000,,
1546.0,0.2344,,
1550.0,0.1953,,
1554.0,0.1367,,
1558.0,0.3711,,
1562.0,0.0977,,
1566.0,0.2344,,
1570.0,0.4297,,
1574.0,0.0000,,
1578.0,0.2930,,
1582.0,0.2539,,
1586.0,0.2344,,
1590.0,0.0000,,
1594.0,0.1172,,
1598.0,0.1953,,
1602.0,0.2148,,
1606.0,0.0000,,
1610.0,0.1758,,
1614.0,0.0977,,
1618.0,0.1172,,
1622.0,0.0000,,
1626.0,0.0977,,
1630.0,0.2148,,
1634.0,0.0000,,
1638.0,0.0000,,
1642.0,0.1172,,
1646.0,0.1172,,
1650.0,0.0977,,
1654.0,0.0977,,
1658.0,0.0000,,
1662.0,0.0000,,
1666.0,0.2930,,
1670.0,0.1953,,
1674.0,0.1172,,
1678.0,0.2148,,
1682.0,0.0000,,
1686.0,0.0977,,
1690.0,0.1172,,
1694.0,0.0000,,
1698.0,0.0000,,
1702.0,0.0000,,
1706.0,0.0977,,
1710.0,0.0000,,
1714.0,0.1172,,
1718.0,0.1367,,
1722.0,0.1367,,
1726.0,0.2930,,
1730.0,0.0000,,
1734.0,0.0977,,
1738.0,0.0000,,
1742.0,0.0977,,
1746.0,0.0000,,
1750.0,0.0000,,
1754.0,0.0977,,
1758.0,0.0977,,
1762.0,0.0000,,
1766.0,0.2148,,
1770.0,0.0000,,
1774.0,0.0000,,
1778.0,0.0000,,
1782.0,0.0000,,
1786.0,0.0000,,
1790.0,0.1758,,
1794.0,0.0000,,
1798.0,0.0000,,
1802.0,0.0977,,
1806.0,0.1367,,
1810.0,0.0000,,
1814.0,0.0000,,
1818.0,0.0000,,
1822.0,0.0977,,
1826.0,0.0000,,
1830.0,0.0000,,
1834.0,0.0977,,
1838.0,0.0000,,
1842.0,0.0000,,
1846.0,0.0977,,
1850.0,0.0000,,
1854.0,0.0000,,
1858.0,0.0000,,
1862.0,0.0000,,
1866.0,0.0977,,
1870.0,0.0977,,
1874.0,0.0000,,
1878.0,0.0000,,
1882.0,0.1172,,
1886.0,0.0000,,
1890.0,0.1172,,
1894.0,0.0977,,
1898.0,0.1172,,
1902.0,0.0000,,
1906.0,0.0977,,
1910.0,0.1367,,
1914.0,0.0000,,
1918.0,0.0000,,
1922.0,0.1367,,
1926.0,0.0000,,
1930.0,0.0000,,
1934.0,0.0000,,
1938.0,0.0000,,
1942.0,0.0000,,
1946.0,0.0000,,
1950.0,0.0977,,
1954.0,0.0977,,
1958.0,0.1172,,
1962.0,0.1172,,
1966.0,0.0000,,
1970.0,0.0000,,
1974.0,0.0000,,
1978.0,0.0000,,
1982.0,0.0000,,
1986.0,0.0977,,
1990.0,0.0000,,
1994.0,0.0977,,
1998.0,0.0977,,

[Percentile Undersize]
Percentile,Diffusion Coefficient (E4 nm²/s),
0,53,
1,105,
2,114,
3,121,
4,129,
5,141,
6,151,
7,160,
8,169,
9,178,
10,187,
11,196,
12,205,
13,213,
14,220,
15,227,
16,233,
17,240,
18,246,
19,254,
20,261,
21,269,
22,277,
23,284,
24,292,
25,300,
26,308,
27,316,
28,324,
29,332,
30,341,
31,349,
32,357,
33,366,
34,374,
35,383,
36,391,
37,400,
38,408,
39,416,
40,424,
41,432,
42,440,
43,447,
44,454,
45,461,
46,468,
47,475,
48,483,
49,490,
50,497,
51,504,
52,511,
53,519,
54,526,
55,534,
