[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:9"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,2700
Processed Frames,2700
Valid Tracks,8731
Overall Drift (nm/s),394.39
X-Drift (nm/s),-315.38
Y-Drift (nm/s),236.81
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),245.00
Mean (E4 nm^2/s),402.27
Standard Deviation (E4 nm^2/s),214.93

User Line 1,354
User Line 2,0
Average # centres/frame,94.00
Average # particles/frame,75.66
Equivalent particle concentration (E8 particles/ml),11.33
Selected average # particles/frame,0.00
Selected equivalent particle concentration (E8 particles/ml),0.00

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,22
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),10.00
Camera Gain,339
Frame rate (fps),30.00
Temperature (°C),24.10
Viscosity (cP),0.907

[Warnings]
Low Completed Tracks,No
High Noise,0 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,No vibration detected
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
988,0.1353,,
989,0.1347,,
990,0.1341,,
991,0.1335,,
992,0.1328,,
993,0.1322,,
994,0.1316,,
995,0.1310,,
996,0.1305,,
997,0.1299,,
998,0.1293,,
999,0.1287,,
1000,0.1281,,
1001,0.1276,,
1002,0.1270,,
1003,0.1264,,
1004,0.1259,,
1005,0.1253,,
1006,0.1248,,
1007,0.1242,,
1008,0.1237,,
1009,0.1232,,
1010,0.1226,,
1011,0.1221,,
1012,0.1216,,
1013,0.1210,,
1014,0.1205,,
1015,0.1200,,
1016,0.1195,,
1017,0.1190,,
1018,0.1185,,
1019,0.1180,,
1020,0.1175,,
1021,0.1170,,
1022,0.1165,,
1023,0.1160,,
1024,0.1155,,
1025,0.1150,,
1026,0.1146,,
1027,0.1141,,
1028,0.1136,,
1029,0.1131,,
1030,0.1127,,
1031,0.1122,,
1032,0.1117,,
1033,0.1113,,
1034,0.1108,,
1035,0.1103,,
1036,0.1099,,
1037,0.1094,,
1038,0.1090,,
1039,0.1086,,
1040,0.1081,,
1041,0.1077,,
1042,0.1072,,
1043,0.1068,,
1044,0.1064,,
1045,0.1059,,
1046,0.1055,,
1047,0.1051,,
1048,0.1046,,
1049,0.1042,,
1050,0.1038,,
1051,0.1034,,
1052,0.1030,,
1053,0.1025,,
1054,0.1021,,
1055,0.1017,,
1056,0.1013,,
1057,0.1009,,
1058,0.1005,,
1059,0.1001,,
1060,0.0997,,
1061,0.0993,,
1062,0.0989,,
1063,0.0985,,
1064,0.0981,,
1065,0.0977,,
1066,0.0973,,
1067,0.0969,,
1068,0.0966,,
1069,0.0962,,
1070,0.0958,,
1071,0.0954,,
1072,0.0950,,
1073,0.0946,,
1074,0.0943,,
1075,0.0939,,
1076,0.0935,,
1077,0.0931,,
1078,0.0928,,
1079,0.0924,,
1080,0.0920,,
1081,0.0917,,
1082,0.0913,,
1083,0.0909,,
1084,0.0906,,
1085,0.0902,,
1086,0.0898,,
1087,0.0895,,
1088,0.0891,,
1089,0.0888,,
1090,0.0884,,
1091,0.0881,,
1092,0.0877,,
1093,0.0874,,
1094,0.0870,,
1095,0.0867,,
1096,0.0863,,
1097,0.0860,,
1098,0.0856,,
1099,0.0853,,
1100,0.0849,,
1101,0.0846,,
1102,0.0842,,
1103,0.0839,,
1104,0.0835,,
1105,0.0832,,
1106,0.0829,,
1107,0.0825,,
1108,0.0822,,
1109,0.0819,,
1110,0.0815,,
1111,0.0812,,
1112,0.0809,,
1113,0.0805,,
1114,0.0802,,
1115,0.0799,,
1116,0.0795,,
1117,0.0792,,
1118,0.0789,,
1119,0.0785,,
1120,0.0782,,
1121,0.0779,,
1122,0.0776,,
1123,0.0772,,
1124,0.0769,,
1125,0.0766,,
1126,0.0763,,
1127,0.0759,,
1128,0.0756,,
1129,0.0753,,
1130,0.0750,,
1131,0.0747,,
1132,0.0743,,
1133,0.0740,,
1134,0.0737,,
1135,0.0734,,
1136,0.0731,,
1137,0.0728,,
1138,0.0725,,
1139,0.0721,,
1140,0.0718,,
1141,0.0715,,
1142,0.0712,,
1143,0.0709,,
1144,0.0706,,
1145,0.0703,,
1146,0.0700,,
1147,0.0697,,
1148,0.0693,,
1149,0.0690,,
1150,0.0687,,
1151,0.0684,,
1152,0.0681,,
1153,0.0678,,
1154,0.0675,,
1155,0.0672,,
1156,0.0669,,
1157,0.0666,,
1158,0.0663,,
1159,0.0660,,
1160,0.0657,,
1161,0.0654,,
1162,0.0651,,
1163,0.0648,,
1164,0.0645,,
1165,0.0642,,
1166,0.0639,,
1167,0.0636,,
1168,0.0633,,
1169,0.0630,,
1170,0.0627,,
1171,0.0625,,
1172,0.0622,,
1173,0.0619,,
1174,0.0616,,
1175,0.0613,,
1176,0.0610,,
1177,0.0607,,
1178,0.0604,,
1179,0.0601,,
1180,0.0598,,
1181,0.0596,,
1182,0.0593,,
1183,0.0590,,
1184,0.0587,,
1185,0.0584,,
1186,0.0581,,
1187,0.0579,,
1188,0.0576,,
1189,0.0573,,
1190,0.0570,,
1191,0.0567,,
1192,0.0565,,
1193,0.0562,,
1194,0.0559,,
1195,0.0556,,
1196,0.0553,,
1197,0.0551,,
1198,0.0548,,
1199,0.0545,,
1200,0.0543,,
1201,0.0540,,
1202,0.0537,,
1203,0.0534,,
1204,0.0532,,
1205,0.0529,,
1206,0.0526,,
1207,0.0524,,
1208,0.0521,,
1209,0.0518,,
1210,0.0516,,
1211,0.0513,,
1212,0.0510,,
1213,0.0508,,
1214,0.0505,,
1215,0.0502,,
1216,0.0500,,
1217,0.0497,,
1218,0.0494,,
1219,0.0492,,
1220,0.0489,,
1221,0.0487,,
1222,0.0484,,
1223,0.0482,,
1224,0.0479,,
1225,0.0476,,
1226,0.0474,,
1227,0.0471,,
1228,0.0469,,
1229,0.0466,,
1230,0.0464,,
1231,0.0461,,
1232,0.0459,,
1233,0.0456,,
1234,0.0454,,
1235,0.0451,,
1236,0.0449,,
1237,0.0446,,
1238,0.0444,,
1239,0.0441,,
1240,0.0439,,
1241,0.0436,,
1242,0.0434,,
1243,0.0432,,
1244,0.0429,,
1245,0.0427,,
1246,0.0424,,
1247,0.0422,,
1248,0.0419,,
1249,0.0417,,
1250,0.0415,,
1251,0.0412,,
1252,0.0410,,
1253,0.0408,,
1254,0.0405,,
1255,0.0403,,
1256,0.0400,,
1257,0.0398,,
1258,0.0396,,
1259,0.0393,,
1260,0.0391,,
1261,0.0389,,
1262,0.0387,,
1263,0.0384,,
1264,0.0382,,
1265,0.0380,,
1266,0.0377,,
1267,0.0375,,
1268,0.0373,,
1269,0.0371,,
1270,0.0368,,
1271,0.0366,,
1272,0.0364,,
1273,0.0362,,
1274,0.0359,,
1275,0.0357,,
1276,0.0355,,
1277,0.0353,,
1278,0.0351,,
1279,0.0348,,
1280,0.0346,,
1281,0.0344,,
1282,0.0342,,
1283,0.0340,,
1284,0.0338,,
1285,0.0336,,
1286,0.0333,,
1287,0.0331,,
1288,0.0329,,
1289,0.0327,,
1290,0.0325,,
1291,0.0323,,
1292,0.0321,,
1293,0.0319,,
1294,0.0317,,
1295,0.0315,,
1296,0.0312,,
1297,0.0310,,
1298,0.0308,,
1299,0.0306,,
1300,0.0304,,
1301,0.0302,,
1302,0.0300,,
1303,0.0298,,
1304,0.0296,,
1305,0.0294,,
1306,0.0292,,
1307,0.0290,,
1308,0.0288,,
1309,0.0287,,
1310,0.0285,,
1311,0.0283,,
1312,0.0281,,
1313,0.0279,,
1314,0.0277,,
1315,0.0275,,
1316,0.0273,,
1317,0.0271,,
1318,0.0269,,
1319,0.0267,,
1320,0.0266,,
1321,0.0264,,
1322,0.0262,,
1323,0.0260,,
1324,0.0258,,
1325,0.0257,,
1326,0.0255,,
1327,0.0253,,
1328,0.0251,,
1329,0.0249,,
1330,0.0248,,
1331,0.0246,,
1332,0.0244,,
1333,0.0242,,
1334,0.0241,,
1335,0.0239,,
1336,0.0237,,
1337,0.0236,,
1338,0.0234,,
1339,0.0232,,
1340,0.0231,,
1341,0.0229,,
1342,0.0227,,
1343,0.0226,,
1344,0.0224,,
1345,0.0222,,
1346,0.0221,,
1347,0.0219,,
1348,0.0218,,
1349,0.0216,,
1350,0.0214,,
1351,0.0213,,
1352,0.0211,,
1353,0.0210,,
1354,0.0208,,
1355,0.0207,,
1356,0.0205,,
1357,0.0204,,
1358,0.0202,,
1359,0.0201,,
1360,0.0199,,
1361,0.0198,,
1362,0.0197,,
1363,0.0195,,
1364,0.0194,,
1365,0.0192,,
1366,0.0191,,
1367,0.0190,,
1368,0.0188,,
1369,0.0187,,
1370,0.0186,,
1371,0.0184,,
1372,0.0183,,
1373,0.0182,,
1374,0.0180,,
1375,0.0179,,
1376,0.0178,,
1377,0.0176,,
1378,0.0175,,
1379,0.0174,,
1380,0.0173,,
1381,0.0171,,
1382,0.0170,,
1383,0.0169,,
1384,0.0168,,
1385,0.0167,,
1386,0.0165,,
1387,0.0164,,
1388,0.0163,,
1389,0.0162,,
1390,0.0161,,
1391,0.0160,,
1392,0.0159,,
1393,0.0158,,
1394,0.0156,,
1395,0.0155,,
1396,0.0154,,
1397,0.0153,,
1398,0.0152,,
1399,0.0151,,
1400,0.0150,,
1401,0.0149,,
1402,0.0148,,
1403,0.0147,,
1404,0.0146,,
1405,0.0145,,
1406,0.0144,,
1407,0.0143,,
1408,0.0142,,
1409,0.0141,,
1410,0.0140,,
1411,0.0139,,
1412,0.0138,,
1413,0.0138,,
1414,0.0137,,
1415,0.0136,,
1416,0.0135,,
1417,0.0134,,
1418,0.0133,,
1419,0.0132,,
1420,0.0131,,
1421,0.0131,,
1422,0.0130,,
1423,0.0129,,
1424,0.0128,,
1425,0.0127,,
1426,0.0127,,
1427,0.0126,,
1428,0.0125,,
1429,0.0124,,
1430,0.0123,,
1431,0.0123,,
1432,0.0122,,
1433,0.0121,,
1434,0.0120,,
1435,0.0120,,
1436,0.0119,,
1437,0.0118,,
1438,0.0118,,
1439,0.0117,,
1440,0.0116,,
1441,0.0116,,
1442,0.0115,,
1443,0.0114,,
1444,0.0113,,
1445,0.0113,,
1446,0.0112,,
1447,0.0112,,
1448,0.0111,,
1449,0.0110,,
1450,0.0110,,
1451,0.0109,,
1452,0.0108,,
1453,0.0108,,
1454,0.0107,,
1455,0.0107,,
1456,0.0106,,
1457,0.0105,,
1458,0.0105,,
1459,0.0104,,
1460,0.0104,,
1461,0.0103,,
1462,0.0103,,
1463,0.0102,,
1464,0.0101,,
1465,0.0101,,
1466,0.0100,,
1467,0.0100,,
1468,0.0099,,
1469,0.0099,,
1470,0.0098,,
1471,0.0098,,
1472,0.0097,,
1473,0.0097,,
1474,0.0096,,
1475,0.0096,,
1476,0.0095,,
1477,0.0095,,
1478,0.0094,,
1479,0.0094,,
1480,0.0093,,
1481,0.0093,,
1482,0.0092,,
1483,0.0092,,
1484,0.0091,,
1485,0.0091,,
1486,0.0090,,
1487,0.0090,,
1488,0.0089,,
1489,0.0089,,
1490,0.0089,,
1491,0.0088,,
1492,0.0088,,
1493,0.0087,,
1494,0.0087,,
1495,0.0086,,
1496,0.0086,,
1497,0.0085,,
1498,0.0085,,
1499,0.0085,,
1500,0.0084,,
1501,0.0084,,
1502,0.0083,,
1503,0.0083,,
1504,0.0082,,
1505,0.0082,,
1506,0.0082,,
1507,0.0081,,
1508,0.0081,,
1509,0.0080,,
1510,0.0080,,
1511,0.0079,,
1512,0.0079,,
1513,0.0079,,
1514,0.0078,,
1515,0.0078,,
1516,0.0077,,
1517,0.0077,,
1518,0.0077,,
1519,0.0076,,
1520,0.0076,,
1521,0.0075,,
1522,0.0075,,
1523,0.0075,,
1524,0.0074,,
1525,0.0074,,
1526,0.0073,,
1527,0.0073,,
1528,0.0073,,
1529,0.0072,,
1530,0.0072,,
1531,0.0071,,
1532,0.0071,,
1533,0.0071,,
1534,0.0070,,
1535,0.0070,,
1536,0.0070,,
1537,0.0069,,
1538,0.0069,,
1539,0.0068,,
1540,0.0068,,
1541,0.0068,,
1542,0.0067,,
1543,0.0067,,
1544,0.0067,,
1545,0.0066,,
1546,0.0066,,
1547,0.0065,,
1548,0.0065,,
1549,0.0065,,
1550,0.0064,,
1551,0.0064,,
1552,0.0064,,
1553,0.0063,,
1554,0.0063,,
1555,0.0062,,
1556,0.0062,,
1557,0.0062,,
1558,0.0061,,
1559,0.0061,,
1560,0.0061,,
1561,0.0060,,
1562,0.0060,,
1563,0.0059,,
1564,0.0059,,
1565,0.0059,,
1566,0.0058,,
1567,0.0058,,
1568,0.0058,,
1569,0.0057,,
1570,0.0057,,
1571,0.0057,,
1572,0.0056,,
1573,0.0056,,
1574,0.0056,,
1575,0.0055,,
1576,0.0055,,
1577,0.0054,,
1578,0.0054,,
1579,0.0054,,
1580,0.0053,,
1581,0.0053,,
1582,0.0053,,
1583,0.0052,,
1584,0.0052,,
1585,0.0052,,
1586,0.0051,,
1587,0.0051,,
1588,0.0051,,
1589,0.0050,,
1590,0.0050,,
1591,0.0050,,
1592,0.0049,,
1593,0.0049,,
1594,0.0049,,
1595,0.0048,,
1596,0.0048,,
1597,0.0048,,
1598,0.0047,,
1599,0.0047,,
1600,0.0047,,
1601,0.0046,,
1602,0.0046,,
1603,0.0046,,
1604,0.0045,,
1605,0.0045,,
1606,0.0045,,
1607,0.0044,,
1608,0.0044,,
1609,0.0044,,
1610,0.0043,,
1611,0.0043,,
1612,0.0043,,
1613,0.0042,,
1614,0.0042,,
1615,0.0042,,
1616,0.0041,,
1617,0.0041,,
1618,0.0041,,
1619,0.0040,,
1620,0.0040,,
1621,0.0040,,
1622,0.0039,,
1623,0.0039,,
1624,0.0039,,
1625,0.0039,,
1626,0.0038,,
1627,0.0038,,
1628,0.0038,,
1629,0.0037,,
1630,0.0037,,
1631,0.0037,,
1632,0.0037,,
1633,0.0036,,
1634,0.0036,,
1635,0.0036,,
1636,0.0035,,
1637,0.0035,,
1638,0.0035,,
1639,0.0035,,
1640,0.0034,,
1641,0.0034,,
1642,0.0034,,
1643,0.0033,,
1644,0.0033,,
1645,0.0033,,
1646,0.0033,,
1647,0.0032,,
1648,0.0032,,
1649,0.0032,,
1650,0.0032,,
1651,0.0031,,
1652,0.0031,,
1653,0.0031,,
1654,0.0031,,
1655,0.0030,,
1656,0.0030,,
1657,0.0030,,
1658,0.0030,,
1659,0.0029,,
1660,0.0029,,
1661,0.0029,,
1662,0.0029,,
1663,0.0028,,
1664,0.0028,,
1665,0.0028,,
1666,0.0028,,
1667,0.0027,,
1668,0.0027,,
1669,0.0027,,
1670,0.0027,,
1671,0.0026,,
1672,0.0026,,
1673,0.0026,,
1674,0.0026,,
1675,0.0026,,
1676,0.0025,,
1677,0.0025,,
1678,0.0025,,
1679,0.0025,,
1680,0.0025,,
1681,0.0024,,
1682,0.0024,,
1683,0.0024,,
1684,0.0024,,
1685,0.0023,,
1686,0.0023,,
1687,0.0023,,
1688,0.0023,,
1689,0.0023,,
1690,0.0023,,
1691,0.0022,,
1692,0.0022,,
1693,0.0022,,
1694,0.0022,,
1695,0.0022,,
1696,0.0021,,
1697,0.0021,,
1698,0.0021,,
1699,0.0021,,
1700,0.0021,,
1701,0.0021,,
1702,0.0020,,
1703,0.0020,,
1704,0.0020,,
1705,0.0020,,
1706,0.0020,,
1707,0.0020,,
1708,0.0019,,
1709,0.0019,,
1710,0.0019,,
1711,0.0019,,
1712,0.0019,,
1713,0.0019,,
1714,0.0018,,
1715,0.0018,,
1716,0.0018,,
1717,0.0018,,
1718,0.0018,,
1719,0.0018,,
1720,0.0018,,
1721,0.0017,,
1722,0.0017,,
1723,0.0017,,
1724,0.0017,,
1725,0.0017,,
1726,0.0017,,
1727,0.0017,,
1728,0.0017,,
1729,0.0016,,
1730,0.0016,,
1731,0.0016,,
1732,0.0016,,
1733,0.0016,,
1734,0.0016,,
1735,0.0016,,
1736,0.0016,,
1737,0.0015,,
1738,0.0015,,
1739,0.0015,,
1740,0.0015,,
1741,0.0015,,
1742,0.0015,,
1743,0.0015,,
1744,0.0015,,
1745,0.0015,,
1746,0.0014,,
1747,0.0014,,
1748,0.0014,,
1749,0.0014,,
1750,0.0014,,
1751,0.0014,,
1752,0.0014,,
1753,0.0014,,
1754,0.0014,,
1755,0.0014,,
1756,0.0014,,
1757,0.0013,,
1758,0.0013,,
1759,0.0013,,
1760,0.0013,,
1761,0.0013,,
1762,0.0013,,
1763,0.0013,,
1764,0.0013,,
1765,0.0013,,
1766,0.0013,,
1767,0.0013,,
1768,0.0012,,
1769,0.0012,,
1770,0.0012,,
1771,0.0012,,
1772,0.0012,,
1773,0.0012,,
1774,0.0012,,
1775,0.0012,,
1776,0.0012,,
1777,0.0012,,
1778,0.0012,,
1779,0.0012,,
1780,0.0012,,
1781,0.0012,,
1782,0.0011,,
1783,0.0011,,
1784,0.0011,,
1785,0.0011,,
1786,0.0011,,
1787,0.0011,,
1788,0.0011,,
1789,0.0011,,
1790,0.0011,,
1791,0.0011,,
1792,0.0011,,
1793,0.0011,,
1794,0.0011,,
1795,0.0011,,
1796,0.0011,,
1797,0.0010,,
1798,0.0010,,
1799,0.0010,,
1800,0.0010,,
1801,0.0010,,
1802,0.0010,,
1803,0.0010,,
1804,0.0010,,
1805,0.0010,,
1806,0.0010,,
1807,0.0010,,
1808,0.0010,,
1809,0.0010,,
1810,0.0010,,
1811,0.0010,,
1812,0.0010,,
1813,0.0010,,
1814,0.0010,,
1815,0.0010,,
1816,0.0009,,
1817,0.0009,,
1818,0.0009,,
1819,0.0009,,
1820,0.0009,,
1821,0.0009,,
1822,0.0009,,
1823,0.0009,,
1824,0.0009,,
1825,0.0009,,
1826,0.0009,,
1827,0.0009,,
1828,0.0009,,
1829,0.0009,,
1830,0.0009,,
1831,0.0009,,
1832,0.0009,,
1833,0.0009,,
1834,0.0009,,
1835,0.0009,,
1836,0.0009,,
1837,0.0008,,
1838,0.0008,,
1839,0.0008,,
1840,0.0008,,
1841,0.0008,,
1842,0.0008,,
1843,0.0008,,
1844,0.0008,,
1845,0.0008,,
1846,0.0008,,
1847,0.0008,,
1848,0.0008,,
1849,0.0008,,
1850,0.0008,,
1851,0.0008,,
1852,0.0008,,
1853,0.0008,,
1854,0.0008,,
1855,0.0008,,
1856,0.0008,,
1857,0.0008,,
1858,0.0008,,
1859,0.0008,,
1860,0.0008,,
1861,0.0008,,
1862,0.0007,,
1863,0.0007,,
1864,0.0007,,
1865,0.0007,,
1866,0.0007,,
1867,0.0007,,
1868,0.0007,,
1869,0.0007,,
1870,0.0007,,
1871,0.0007,,
1872,0.0007,,
1873,0.0007,,
1874,0.0007,,
1875,0.0007,,
1876,0.0007,,
1877,0.0007,,
1878,0.0007,,
1879,0.0007,,
1880,0.0007,,
1881,0.0007,,
1882,0.0007,,
1883,0.0007,,
1884,0.0007,,
1885,0.0007,,
1886,0.0007,,
1887,0.0007,,
1888,0.0007,,
1889,0.0007,,
1890,0.0006,,
1891,0.0006,,
1892,0.0006,,
1893,0.0006,,
1894,0.0006,,
1895,0.0006,,
1896,0.0006,,
1897,0.0006,,
1898,0.0006,,
1899,0.0006,,
1900,0.0006,,
1901,0.0006,,
1902,0.0006,,
1903,0.0006,,
1904,0.0006,,
1905,0.0006,,
1906,0.0006,,
1907,0.0006,,
1908,0.0006,,
1909,0.0006,,
1910,0.0006,,
1911,0.0006,,
1912,0.0006,,
1913,0.0006,,
1914,0.0006,,
1915,0.0006,,
1916,0.0006,,
1917,0.0006,,
1918,0.0006,,
1919,0.0005,,
1920,0.0005,,
1921,0.0005,,
1922,0.0005,,
1923,0.0005,,
1924,0.0005,,
1925,0.0005,,
1926,0.0005,,
1927,0.0005,,
1928,0.0005,,
1929,0.0005,,
1930,0.0005,,
1931,0.0005,,
1932,0.0005,,
1933,0.0005,,
1934,0.0005,,
1935,0.0005,,
1936,0.0005,,
1937,0.0005,,
1938,0.0005,,
1939,0.0005,,
1940,0.0005,,
1941,0.0005,,
1942,0.0005,,
1943,0.0005,,
1944,0.0005,,
1945,0.0005,,
1946,0.0005,,
1947,0.0005,,
1948,0.0005,,
1949,0.0005,,
1950,0.0005,,
1951,0.0005,,
1952,0.0004,,
1953,0.0004,,
1954,0.0004,,
1955,0.0004,,
1956,0.0004,,
1957,0.0004,,
1958,0.0004,,
1959,0.0004,,
1960,0.0004,,
1961,0.0004,,
1962,0.0004,,
1963,0.0004,,
1964,0.0004,,
1965,0.0004,,
1966,0.0004,,
1967,0.0004,,
1968,0.0004,,
1969,0.0004,,
1970,0.0004,,
1971,0.0004,,
1972,0.0004,,
1973,0.0004,,
1974,0.0004,,
1975,0.0004,,
1976,0.0004,,
1977,0.0004,,
1978,0.0004,,
1979,0.0004,,
1980,0.0004,,
1981,0.0004,,
1982,0.0004,,
1983,0.0004,,
1984,0.0004,,
1985,0.0004,,
1986,0.0004,,
1987,0.0004,,
1988,0.0003,,
1989,0.0003,,
1990,0.0003,,
1991,0.0003,,
1992,0.0003,,
1993,0.0003,,
1994,0.0003,,
1995,0.0003,,
1996,0.0003,,
1997,0.0003,,
1998,0.0003,,
1999,0.0003,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.0000,,
78.0,0.0000,,
82.0,0.0000,,
86.0,0.0000,,
90.0,0.0000,,
94.0,0.5218,,
98.0,0.1942,,
102.0,0.0000,,
106.0,0.1699,,
110.0,0.7766,,
114.0,1.2378,,
118.0,0.5461,,
122.0,2.1479,,
126.0,1.5048,,
130.0,1.9902,,
134.0,2.3057,,
138.0,1.6989,,
142.0,3.3857,,
146.0,4.9754,,
150.0,4.0167,,
154.0,4.0167,,
158.0,4.3444,,
162.0,11.3342,,
166.0,6.4680,,
170.0,7.5359,,
174.0,6.5772,,
178.0,8.6280,,
182.0,9.9022,,
186.0,8.1669,,
190.0,9.4775,,
194.0,9.5867,,
198.0,7.5723,,
202.0,12.8146,,
206.0,9.7566,,
210.0,11.0793,,
214.0,10.6667,,
218.0,9.2712,,
222.0,10.6303,,
226.0,14.5742,,
230.0,14.1252,,
234.0,13.2879,,
238.0,15.2659,,
242.0,18.1419,,
246.0,13.9311,,
250.0,14.9504,,
254.0,14.7563,,
258.0,10.7760,,
262.0,9.5624,,
266.0,14.6349,,
270.0,13.9432,,
274.0,13.5913,,
278.0,14.1374,,
282.0,14.5985,,
286.0,14.5500,,
290.0,10.7395,,
294.0,12.0744,,
298.0,13.1423,,
302.0,12.4627,,
306.0,12.6448,,
310.0,12.6326,,
314.0,11.6982,,
318.0,13.0695,,
322.0,12.1594,,
326.0,10.5090,,
330.0,10.6425,,
334.0,11.9773,,
338.0,8.7858,,
342.0,9.4532,,
346.0,13.4578,,
350.0,7.8635,,
354.0,11.5162,,
358.0,11.5769,,
362.0,9.7930,,
366.0,7.0869,,
370.0,7.8150,,
374.0,8.8707,,
378.0,8.0092,,
382.0,9.3804,,
386.0,9.8537,,
390.0,9.9386,,
394.0,7.2932,,
398.0,7.2689,,
402.0,9.3683,,
406.0,8.4217,,
410.0,7.0626,,
414.0,7.2082,,
418.0,6.8078,,
422.0,5.0361,,
426.0,6.5651,,
430.0,7.1112,,
434.0,8.1548,,
438.0,7.5116,,
442.0,6.6864,,
446.0,5.5943,,
450.0,7.3781,,
454.0,7.2810,,
458.0,4.1138,,
462.0,7.5480,,
466.0,7.3660,,
470.0,6.2132,,
474.0,5.1938,,
478.0,6.0554,,
482.0,7.0990,,
486.0,4.7448,,
490.0,5.8491,,
494.0,4.2594,,
498.0,5.3030,,
502.0,4.5749,,
506.0,4.2958,,
510.0,3.2037,,
514.0,3.4464,,
518.0,4.0895,,
522.0,4.7448,,
526.0,3.5556,,
530.0,4.5264,,
534.0,3.3614,,
538.0,4.3201,,
542.0,4.3322,,
546.0,3.5070,,
550.0,4.4293,,
554.0,3.1066,,
558.0,2.6940,,
562.0,4.5507,,
566.0,3.5920,,
570.0,2.0872,,
574.0,2.9974,,
578.0,3.3250,,
582.0,3.4585,,
586.0,3.5798,,
590.0,3.2522,,
594.0,4.8055,,
598.0,3.0459,,
602.0,3.9803,,
606.0,4.6841,,
610.0,4.4536,,
614.0,2.0508,,
618.0,3.0944,,
622.0,3.1915,,
626.0,3.9682,,
630.0,3.3371,,
634.0,2.6333,,
638.0,2.2207,,
642.0,2.3299,,
646.0,2.4634,,
650.0,2.0023,,
654.0,2.4149,,
658.0,3.0580,,
662.0,2.7061,,
666.0,1.5897,,
670.0,2.7668,,
674.0,1.8809,,
678.0,2.6212,,
682.0,1.5169,,
686.0,2.2571,,
690.0,2.1236,,
694.0,2.0994,,
698.0,2.2086,,
702.0,1.3955,,
706.0,1.5533,,
710.0,1.5776,,
714.0,1.6989,,
718.0,2.3542,,
722.0,2.1843,,
726.0,1.6746,,
730.0,1.9173,,
734.0,1.2014,,
738.0,1.6140,,
742.0,1.4441,,
746.0,1.8203,,
750.0,2.1600,,
754.0,1.5897,,
758.0,1.3713,,
762.0,1.4198,,
766.0,0.8859,,
770.0,2.0508,,
774.0,1.0315,,
778.0,0.8859,,
782.0,1.5290,,
786.0,1.3349,,
790.0,1.3834,,
794.0,1.2378,,
798.0,1.2985,,
802.0,0.5582,,
806.0,0.4975,,
810.0,0.9951,,
814.0,1.6261,,
818.0,1.7353,,
822.0,1.3470,,
826.0,0.6553,,
830.0,2.0994,,
834.0,0.8859,,
838.0,1.9173,,
842.0,1.5533,,
846.0,1.6989,,
850.0,1.3955,,
854.0,0.6432,,
858.0,1.0436,,
862.0,0.8373,,
866.0,1.5897,,
870.0,0.7645,,
874.0,1.3106,,
878.0,0.7888,,
882.0,1.8445,,
886.0,0.4733,,
890.0,1.2620,,
894.0,0.9344,,
898.0,0.2791,,
902.0,0.7038,,
906.0,0.6310,,
910.0,1.1164,,
914.0,0.5703,,
918.0,0.6189,,
922.0,0.7281,,
926.0,0.5218,,
930.0,0.7160,,
934.0,0.6189,,
938.0,0.6189,,
942.0,0.5582,,
946.0,0.4126,,
950.0,0.4369,,
954.0,0.3398,,
958.0,1.4077,,
962.0,0.7524,,
966.0,0.4975,,
970.0,0.6674,,
974.0,0.1942,,
978.0,0.3641,,
982.0,0.8009,,
986.0,0.9101,,
990.0,0.6917,,
994.0,0.3155,,
998.0,0.6432,,
1002.0,0.8131,,
1006.0,0.4975,,
1010.0,0.2548,,
1014.0,0.3883,,
1018.0,0.2306,,
1022.0,0.1820,,
1026.0,0.3519,,
1030.0,0.4126,,
1034.0,0.3276,,
1038.0,0.5218,,
1042.0,0.3641,,
1046.0,0.6068,,
1050.0,0.2306,,
1054.0,0.3155,,
1058.0,0.4733,,
1062.0,0.7160,,
1066.0,0.5946,,
1070.0,0.4490,,
1074.0,0.4126,,
1078.0,0.1820,,
1082.0,0.3034,,
1086.0,0.2548,,
1090.0,0.4005,,
1094.0,0.5097,,
1098.0,0.4733,,
1102.0,0.2063,,
1106.0,0.4975,,
1110.0,0.1942,,
1114.0,0.2912,,
1118.0,0.2063,,
1122.0,0.2791,,
