[Software Info]
Build,NTA 2.3 build 0033

[Sample Information]
Operator,""
Sample Description,"coffee"
Diluent,"aqua dest."
Concentration,"1:4"
Pre-treatmeant,""
Comments,""

[Results Summary]
Total Frames,900
Processed Frames,900
Valid Tracks,5585
Overall Drift (nm/s),625.91
X-Drift (nm/s),-89.62
Y-Drift (nm/s),619.46
Calibration (nm/pixel),166

Size data - Model Fit,
Mean (nm),0.00
Standard Deviation (nm),0.00
Diffusion Coefficient Data,
Mode (E4 nm^2/s),285.00
Mean (E4 nm^2/s),603.23
Standard Deviation (E4 nm^2/s),329.64

User Line 1,205
User Line 2,588
Average # centres/frame,184.60
Average # particles/frame,147.86
Equivalent particle concentration (E8 particles/ml),23.01
Selected average # particles/frame,79.40
Selected equivalent particle concentration (E8 particles/ml),12.36

[Settings],
Background Extract,On
Brightness,0
Gain,1.00
Blur Size,Auto,
Detection Threshold Type,Multi,
Detection Threshold,20
Min Track Length,Auto
Min Expected Size (nm),Auto

[Measurement Conditions]
Camera Type,CCD
Camera Shutter (ms),8.00
Camera Gain,339
Frame rate (fps),30.00
Temperature (°C),23.90
Viscosity (cP),0.911

[Warnings]
Low Completed Tracks,No
High Noise,0 frames
Auto max jump,Successful
Drift off,No
Settings Changed Whilst Processing,No
Vibration detected,No vibration detected
Additional Errors,None

[Graph Data]
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
1145,0.6000,,
1146,0.5983,,
1147,0.5967,,
1148,0.5951,,
1149,0.5936,,
1150,0.5920,,
1151,0.5904,,
1152,0.5889,,
1153,0.5874,,
1154,0.5859,,
1155,0.5844,,
1156,0.5829,,
1157,0.5814,,
1158,0.5799,,
1159,0.5785,,
1160,0.5770,,
1161,0.5756,,
1162,0.5742,,
1163,0.5728,,
1164,0.5714,,
1165,0.5701,,
1166,0.5687,,
1167,0.5673,,
1168,0.5660,,
1169,0.5647,,
1170,0.5634,,
1171,0.5621,,
1172,0.5608,,
1173,0.5595,,
1174,0.5582,,
1175,0.5570,,
1176,0.5557,,
1177,0.5545,,
1178,0.5532,,
1179,0.5520,,
1180,0.5508,,
1181,0.5496,,
1182,0.5484,,
1183,0.5472,,
1184,0.5460,,
1185,0.5449,,
1186,0.5437,,
1187,0.5426,,
1188,0.5414,,
1189,0.5403,,
1190,0.5392,,
1191,0.5380,,
1192,0.5369,,
1193,0.5358,,
1194,0.5347,,
1195,0.5336,,
1196,0.5326,,
1197,0.5315,,
1198,0.5304,,
1199,0.5294,,
1200,0.5283,,
1201,0.5272,,
1202,0.5262,,
1203,0.5252,,
1204,0.5241,,
1205,0.5231,,
1206,0.5221,,
1207,0.5210,,
1208,0.5200,,
1209,0.5190,,
1210,0.5180,,
1211,0.5170,,
1212,0.5160,,
1213,0.5150,,
1214,0.5140,,
1215,0.5130,,
1216,0.5120,,
1217,0.5110,,
1218,0.5100,,
1219,0.5091,,
1220,0.5081,,
1221,0.5071,,
1222,0.5061,,
1223,0.5052,,
1224,0.5042,,
1225,0.5032,,
1226,0.5023,,
1227,0.5013,,
1228,0.5003,,
1229,0.4994,,
1230,0.4984,,
1231,0.4974,,
1232,0.4965,,
1233,0.4955,,
1234,0.4946,,
1235,0.4936,,
1236,0.4926,,
1237,0.4917,,
1238,0.4907,,
1239,0.4898,,
1240,0.4888,,
1241,0.4878,,
1242,0.4869,,
1243,0.4859,,
1244,0.4850,,
1245,0.4840,,
1246,0.4830,,
1247,0.4821,,
1248,0.4811,,
1249,0.4801,,
1250,0.4792,,
1251,0.4782,,
1252,0.4772,,
1253,0.4763,,
1254,0.4753,,
1255,0.4743,,
1256,0.4733,,
1257,0.4724,,
1258,0.4714,,
1259,0.4704,,
1260,0.4694,,
1261,0.4684,,
1262,0.4674,,
1263,0.4664,,
1264,0.4655,,
1265,0.4645,,
1266,0.4635,,
1267,0.4625,,
1268,0.4615,,
1269,0.4605,,
1270,0.4595,,
1271,0.4584,,
1272,0.4574,,
1273,0.4564,,
1274,0.4554,,
1275,0.4544,,
1276,0.4534,,
1277,0.4523,,
1278,0.4513,,
1279,0.4503,,
1280,0.4493,,
1281,0.4482,,
1282,0.4472,,
1283,0.4462,,
1284,0.4451,,
1285,0.4441,,
1286,0.4430,,
1287,0.4420,,
1288,0.4409,,
1289,0.4399,,
1290,0.4388,,
1291,0.4378,,
1292,0.4367,,
1293,0.4356,,
1294,0.4346,,
1295,0.4335,,
1296,0.4324,,
1297,0.4314,,
1298,0.4303,,
1299,0.4292,,
1300,0.4281,,
1301,0.4270,,
1302,0.4259,,
1303,0.4249,,
1304,0.4238,,
1305,0.4227,,
1306,0.4216,,
1307,0.4205,,
1308,0.4194,,
1309,0.4183,,
1310,0.4172,,
1311,0.4161,,
1312,0.4150,,
1313,0.4139,,
1314,0.4127,,
1315,0.4116,,
1316,0.4105,,
1317,0.4094,,
1318,0.4083,,
1319,0.4071,,
1320,0.4060,,
1321,0.4049,,
1322,0.4038,,
1323,0.4026,,
1324,0.4015,,
1325,0.4004,,
1326,0.3992,,
1327,0.3981,,
1328,0.3970,,
1329,0.3958,,
1330,0.3947,,
1331,0.3935,,
1332,0.3924,,
1333,0.3913,,
1334,0.3901,,
1335,0.3890,,
1336,0.3878,,
1337,0.3867,,
1338,0.3855,,
1339,0.3843,,
1340,0.3832,,
1341,0.3820,,
1342,0.3809,,
1343,0.3797,,
1344,0.3786,,
1345,0.3774,,
1346,0.3762,,
1347,0.3751,,
1348,0.3739,,
1349,0.3727,,
1350,0.3716,,
1351,0.3704,,
1352,0.3692,,
1353,0.3681,,
1354,0.3669,,
1355,0.3657,,
1356,0.3646,,
1357,0.3634,,
1358,0.3622,,
1359,0.3610,,
1360,0.3599,,
1361,0.3587,,
1362,0.3575,,
1363,0.3563,,
1364,0.3552,,
1365,0.3540,,
1366,0.3528,,
1367,0.3516,,
1368,0.3504,,
1369,0.3493,,
1370,0.3481,,
1371,0.3469,,
1372,0.3457,,
1373,0.3445,,
1374,0.3434,,
1375,0.3422,,
1376,0.3410,,
1377,0.3398,,
1378,0.3386,,
1379,0.3374,,
1380,0.3363,,
1381,0.3351,,
1382,0.3339,,
1383,0.3327,,
1384,0.3315,,
1385,0.3303,,
1386,0.3292,,
1387,0.3280,,
1388,0.3268,,
1389,0.3256,,
1390,0.3244,,
1391,0.3232,,
1392,0.3220,,
1393,0.3209,,
1394,0.3197,,
1395,0.3185,,
1396,0.3173,,
1397,0.3161,,
1398,0.3149,,
1399,0.3138,,
1400,0.3126,,
1401,0.3114,,
1402,0.3102,,
1403,0.3090,,
1404,0.3078,,
1405,0.3067,,
1406,0.3055,,
1407,0.3043,,
1408,0.3031,,
1409,0.3019,,
1410,0.3007,,
1411,0.2996,,
1412,0.2984,,
1413,0.2972,,
1414,0.2960,,
1415,0.2948,,
1416,0.2937,,
1417,0.2925,,
1418,0.2913,,
1419,0.2901,,
1420,0.2890,,
1421,0.2878,,
1422,0.2866,,
1423,0.2854,,
1424,0.2843,,
1425,0.2831,,
1426,0.2819,,
1427,0.2807,,
1428,0.2796,,
1429,0.2784,,
1430,0.2772,,
1431,0.2761,,
1432,0.2749,,
1433,0.2737,,
1434,0.2726,,
1435,0.2714,,
1436,0.2702,,
1437,0.2691,,
1438,0.2679,,
1439,0.2667,,
1440,0.2656,,
1441,0.2644,,
1442,0.2633,,
1443,0.2621,,
1444,0.2610,,
1445,0.2598,,
1446,0.2586,,
1447,0.2575,,
1448,0.2563,,
1449,0.2552,,
1450,0.2540,,
1451,0.2529,,
1452,0.2518,,
1453,0.2506,,
1454,0.2495,,
1455,0.2483,,
1456,0.2472,,
1457,0.2460,,
1458,0.2449,,
1459,0.2438,,
1460,0.2426,,
1461,0.2415,,
1462,0.2404,,
1463,0.2393,,
1464,0.2381,,
1465,0.2370,,
1466,0.2359,,
1467,0.2348,,
1468,0.2337,,
1469,0.2325,,
1470,0.2314,,
1471,0.2303,,
1472,0.2292,,
1473,0.2281,,
1474,0.2270,,
1475,0.2259,,
1476,0.2248,,
1477,0.2237,,
1478,0.2226,,
1479,0.2215,,
1480,0.2204,,
1481,0.2193,,
1482,0.2182,,
1483,0.2172,,
1484,0.2161,,
1485,0.2150,,
1486,0.2139,,
1487,0.2129,,
1488,0.2118,,
1489,0.2107,,
1490,0.2097,,
1491,0.2086,,
1492,0.2075,,
1493,0.2065,,
1494,0.2054,,
1495,0.2044,,
1496,0.2033,,
1497,0.2023,,
1498,0.2013,,
1499,0.2002,,
1500,0.1992,,
1501,0.1982,,
1502,0.1971,,
1503,0.1961,,
1504,0.1951,,
1505,0.1941,,
1506,0.1931,,
1507,0.1920,,
1508,0.1910,,
1509,0.1900,,
1510,0.1890,,
1511,0.1880,,
1512,0.1870,,
1513,0.1861,,
1514,0.1851,,
1515,0.1841,,
1516,0.1831,,
1517,0.1821,,
1518,0.1812,,
1519,0.1802,,
1520,0.1792,,
1521,0.1783,,
1522,0.1773,,
1523,0.1764,,
1524,0.1754,,
1525,0.1745,,
1526,0.1736,,
1527,0.1726,,
1528,0.1717,,
1529,0.1708,,
1530,0.1698,,
1531,0.1689,,
1532,0.1680,,
1533,0.1671,,
1534,0.1662,,
1535,0.1653,,
1536,0.1644,,
1537,0.1635,,
1538,0.1626,,
1539,0.1617,,
1540,0.1609,,
1541,0.1600,,
1542,0.1591,,
1543,0.1583,,
1544,0.1574,,
1545,0.1565,,
1546,0.1557,,
1547,0.1548,,
1548,0.1540,,
1549,0.1532,,
1550,0.1523,,
1551,0.1515,,
1552,0.1507,,
1553,0.1499,,
1554,0.1490,,
1555,0.1482,,
1556,0.1474,,
1557,0.1466,,
1558,0.1458,,
1559,0.1450,,
1560,0.1442,,
1561,0.1435,,
1562,0.1427,,
1563,0.1419,,
1564,0.1412,,
1565,0.1404,,
1566,0.1396,,
1567,0.1389,,
1568,0.1381,,
1569,0.1374,,
1570,0.1367,,
1571,0.1359,,
1572,0.1352,,
1573,0.1345,,
1574,0.1337,,
1575,0.1330,,
1576,0.1323,,
1577,0.1316,,
1578,0.1309,,
1579,0.1302,,
1580,0.1295,,
1581,0.1288,,
1582,0.1282,,
1583,0.1275,,
1584,0.1268,,
1585,0.1261,,
1586,0.1255,,
1587,0.1248,,
1588,0.1242,,
1589,0.1235,,
1590,0.1229,,
1591,0.1222,,
1592,0.1216,,
1593,0.1210,,
1594,0.1204,,
1595,0.1197,,
1596,0.1191,,
1597,0.1185,,
1598,0.1179,,
1599,0.1173,,
1600,0.1167,,
1601,0.1161,,
1602,0.1155,,
1603,0.1150,,
1604,0.1144,,
1605,0.1138,,
1606,0.1132,,
1607,0.1127,,
1608,0.1121,,
1609,0.1115,,
1610,0.1110,,
1611,0.1104,,
1612,0.1099,,
1613,0.1094,,
1614,0.1088,,
1615,0.1083,,
1616,0.1078,,
1617,0.1073,,
1618,0.1067,,
1619,0.1062,,
1620,0.1057,,
1621,0.1052,,
1622,0.1047,,
1623,0.1042,,
1624,0.1037,,
1625,0.1032,,
1626,0.1028,,
1627,0.1023,,
1628,0.1018,,
1629,0.1013,,
1630,0.1009,,
1631,0.1004,,
1632,0.0999,,
1633,0.0995,,
1634,0.0990,,
1635,0.0986,,
1636,0.0981,,
1637,0.0977,,
1638,0.0973,,
1639,0.0968,,
1640,0.0964,,
1641,0.0960,,
1642,0.0955,,
1643,0.0951,,
1644,0.0947,,
1645,0.0943,,
1646,0.0939,,
1647,0.0935,,
1648,0.0931,,
1649,0.0927,,
1650,0.0923,,
1651,0.0919,,
1652,0.0915,,
1653,0.0911,,
1654,0.0907,,
1655,0.0904,,
1656,0.0900,,
1657,0.0896,,
1658,0.0892,,
1659,0.0889,,
1660,0.0885,,
1661,0.0882,,
1662,0.0878,,
1663,0.0874,,
1664,0.0871,,
1665,0.0867,,
1666,0.0864,,
1667,0.0861,,
1668,0.0857,,
1669,0.0854,,
1670,0.0850,,
1671,0.0847,,
1672,0.0844,,
1673,0.0841,,
1674,0.0837,,
1675,0.0834,,
1676,0.0831,,
1677,0.0828,,
1678,0.0825,,
1679,0.0822,,
1680,0.0818,,
1681,0.0815,,
1682,0.0812,,
1683,0.0809,,
1684,0.0806,,
1685,0.0803,,
1686,0.0800,,
1687,0.0798,,
1688,0.0795,,
1689,0.0792,,
1690,0.0789,,
1691,0.0786,,
1692,0.0783,,
1693,0.0780,,
1694,0.0778,,
1695,0.0775,,
1696,0.0772,,
1697,0.0769,,
1698,0.0767,,
1699,0.0764,,
1700,0.0761,,
1701,0.0759,,
1702,0.0756,,
1703,0.0754,,
1704,0.0751,,
1705,0.0748,,
1706,0.0746,,
1707,0.0743,,
1708,0.0741,,
1709,0.0738,,
1710,0.0736,,
1711,0.0733,,
1712,0.0731,,
1713,0.0728,,
1714,0.0726,,
1715,0.0724,,
1716,0.0721,,
1717,0.0719,,
1718,0.0716,,
1719,0.0714,,
1720,0.0712,,
1721,0.0709,,
1722,0.0707,,
1723,0.0705,,
1724,0.0702,,
1725,0.0700,,
1726,0.0698,,
1727,0.0695,,
1728,0.0693,,
1729,0.0691,,
1730,0.0689,,
1731,0.0687,,
1732,0.0684,,
1733,0.0682,,
1734,0.0680,,
1735,0.0678,,
1736,0.0676,,
1737,0.0673,,
1738,0.0671,,
1739,0.0669,,
1740,0.0667,,
1741,0.0665,,
1742,0.0663,,
1743,0.0661,,
1744,0.0658,,
1745,0.0656,,
1746,0.0654,,
1747,0.0652,,
1748,0.0650,,
1749,0.0648,,
1750,0.0646,,
1751,0.0644,,
1752,0.0642,,
1753,0.0640,,
1754,0.0638,,
1755,0.0636,,
1756,0.0634,,
1757,0.0632,,
1758,0.0630,,
1759,0.0628,,
1760,0.0626,,
1761,0.0624,,
1762,0.0622,,
1763,0.0620,,
1764,0.0618,,
1765,0.0616,,
1766,0.0614,,
1767,0.0612,,
1768,0.0610,,
1769,0.0608,,
1770,0.0606,,
1771,0.0604,,
1772,0.0602,,
1773,0.0600,,
1774,0.0598,,
1775,0.0596,,
1776,0.0594,,
1777,0.0592,,
1778,0.0590,,
1779,0.0589,,
1780,0.0587,,
1781,0.0585,,
1782,0.0583,,
1783,0.0581,,
1784,0.0579,,
1785,0.0577,,
1786,0.0575,,
1787,0.0573,,
1788,0.0571,,
1789,0.0569,,
1790,0.0568,,
1791,0.0566,,
1792,0.0564,,
1793,0.0562,,
1794,0.0560,,
1795,0.0558,,
1796,0.0556,,
1797,0.0554,,
1798,0.0552,,
1799,0.0551,,
1800,0.0549,,
1801,0.0547,,
1802,0.0545,,
1803,0.0543,,
1804,0.0541,,
1805,0.0539,,
1806,0.0537,,
1807,0.0536,,
1808,0.0534,,
1809,0.0532,,
1810,0.0530,,
1811,0.0528,,
1812,0.0526,,
1813,0.0524,,
1814,0.0522,,
1815,0.0521,,
1816,0.0519,,
1817,0.0517,,
1818,0.0515,,
1819,0.0513,,
1820,0.0511,,
1821,0.0509,,
1822,0.0507,,
1823,0.0506,,
1824,0.0504,,
1825,0.0502,,
1826,0.0500,,
1827,0.0498,,
1828,0.0496,,
1829,0.0494,,
1830,0.0493,,
1831,0.0491,,
1832,0.0489,,
1833,0.0487,,
1834,0.0485,,
1835,0.0483,,
1836,0.0481,,
1837,0.0479,,
1838,0.0478,,
1839,0.0476,,
1840,0.0474,,
1841,0.0472,,
1842,0.0470,,
1843,0.0468,,
1844,0.0466,,
1845,0.0465,,
1846,0.0463,,
1847,0.0461,,
1848,0.0459,,
1849,0.0457,,
1850,0.0455,,
1851,0.0453,,
1852,0.0451,,
1853,0.0450,,
1854,0.0448,,
1855,0.0446,,
1856,0.0444,,
1857,0.0442,,
1858,0.0440,,
1859,0.0438,,
1860,0.0436,,
1861,0.0435,,
1862,0.0433,,
1863,0.0431,,
1864,0.0429,,
1865,0.0427,,
1866,0.0425,,
1867,0.0423,,
1868,0.0421,,
1869,0.0420,,
1870,0.0418,,
1871,0.0416,,
1872,0.0414,,
1873,0.0412,,
1874,0.0410,,
1875,0.0408,,
1876,0.0406,,
1877,0.0405,,
1878,0.0403,,
1879,0.0401,,
1880,0.0399,,
1881,0.0397,,
1882,0.0395,,
1883,0.0393,,
1884,0.0391,,
1885,0.0390,,
1886,0.0388,,
1887,0.0386,,
1888,0.0384,,
1889,0.0382,,
1890,0.0380,,
1891,0.0378,,
1892,0.0377,,
1893,0.0375,,
1894,0.0373,,
1895,0.0371,,
1896,0.0369,,
1897,0.0367,,
1898,0.0365,,
1899,0.0363,,
1900,0.0362,,
1901,0.0360,,
1902,0.0358,,
1903,0.0356,,
1904,0.0354,,
1905,0.0352,,
1906,0.0350,,
1907,0.0349,,
1908,0.0347,,
1909,0.0345,,
1910,0.0343,,
1911,0.0341,,
1912,0.0339,,
1913,0.0338,,
1914,0.0336,,
1915,0.0334,,
1916,0.0332,,
1917,0.0330,,
1918,0.0328,,
1919,0.0326,,
1920,0.0325,,
1921,0.0323,,
1922,0.0321,,
1923,0.0319,,
1924,0.0317,,
1925,0.0315,,
1926,0.0314,,
1927,0.0312,,
1928,0.0310,,
1929,0.0308,,
1930,0.0306,,
1931,0.0305,,
1932,0.0303,,
1933,0.0301,,
1934,0.0299,,
1935,0.0297,,
1936,0.0296,,
1937,0.0294,,
1938,0.0292,,
1939,0.0290,,
1940,0.0288,,
1941,0.0287,,
1942,0.0285,,
1943,0.0283,,
1944,0.0281,,
1945,0.0279,,
1946,0.0278,,
1947,0.0276,,
1948,0.0274,,
1949,0.0272,,
1950,0.0271,,
1951,0.0269,,
1952,0.0267,,
1953,0.0265,,
1954,0.0264,,
1955,0.0262,,
1956,0.0260,,
1957,0.0258,,
1958,0.0257,,
1959,0.0255,,
1960,0.0253,,
1961,0.0251,,
1962,0.0250,,
1963,0.0248,,
1964,0.0246,,
1965,0.0244,,
1966,0.0243,,
1967,0.0241,,
1968,0.0239,,
1969,0.0238,,
1970,0.0236,,
1971,0.0234,,
1972,0.0233,,
1973,0.0231,,
1974,0.0229,,
1975,0.0228,,
1976,0.0226,,
1977,0.0224,,
1978,0.0223,,
1979,0.0221,,
1980,0.0219,,
1981,0.0218,,
1982,0.0216,,
1983,0.0214,,
1984,0.0213,,
1985,0.0211,,
1986,0.0210,,
1987,0.0208,,
1988,0.0206,,
1989,0.0205,,
1990,0.0203,,
1991,0.0202,,
1992,0.0200,,
1993,0.0198,,
1994,0.0197,,
1995,0.0195,,
1996,0.0194,,
1997,0.0192,,
1998,0.0191,,
1999,0.0189,,

[Histogram Data]
Binwidth,4
Diffusion Coefficient (E4 nm²/s), Concentration (E6 particles / ml),,
2.0,0.0000,,
6.0,0.0000,,
10.0,0.0000,,
14.0,0.0000,,
18.0,0.0000,,
22.0,0.0000,,
26.0,0.0000,,
30.0,0.0000,,
34.0,0.0000,,
38.0,0.0000,,
42.0,0.0000,,
46.0,0.0000,,
50.0,0.0000,,
54.0,0.0000,,
58.0,0.0000,,
62.0,0.0000,,
66.0,0.0000,,
70.0,0.0000,,
74.0,0.0000,,
78.0,0.0000,,
82.0,0.0000,,
86.0,0.0000,,
90.0,0.0000,,
94.0,0.0000,,
98.0,0.0000,,
102.0,0.0000,,
106.0,0.0000,,
110.0,0.5599,,
114.0,0.0000,,
118.0,0.0000,,
122.0,0.0000,,
126.0,0.0000,,
130.0,0.4666,,
134.0,1.7730,,
138.0,0.5132,,
142.0,2.5195,,
146.0,2.8927,,
150.0,2.7527,,
154.0,0.9798,,
158.0,2.0529,,
162.0,3.7792,,
166.0,4.4324,,
170.0,6.1587,,
174.0,5.6921,,
178.0,5.8321,,
182.0,7.5117,,
186.0,7.7450,,
190.0,4.4324,,
194.0,7.9316,,
198.0,6.6253,,
202.0,4.8523,,
206.0,9.8446,,
210.0,6.4386,,
214.0,12.9239,,
218.0,9.2847,,
222.0,16.0966,,
226.0,10.5911,,
230.0,12.4573,,
234.0,13.0639,,
238.0,12.6440,,
242.0,11.8975,,
246.0,8.9581,,
250.0,14.5102,,
254.0,10.4978,,
258.0,14.9301,,
262.0,15.1168,,
266.0,17.3096,,
270.0,16.5165,,
274.0,13.1105,,
278.0,19.3625,,
282.0,14.3236,,
286.0,14.2770,,
290.0,16.1432,,
294.0,18.8027,,
298.0,16.0499,,
302.0,19.5958,,
306.0,11.5709,,
310.0,14.4169,,
314.0,16.8897,,
318.0,11.2909,,
322.0,10.5444,,
326.0,13.1572,,
330.0,12.7839,,
334.0,17.1230,,
338.0,11.1976,,
342.0,14.0437,,
346.0,17.0764,,
350.0,15.8166,,
354.0,10.6377,,
358.0,15.4434,,
362.0,17.7762,,
366.0,15.7700,,
370.0,14.4169,,
374.0,12.2707,,
378.0,12.1307,,
382.0,22.4419,,
386.0,16.2365,,
390.0,15.9566,,
394.0,15.2567,,
398.0,17.7296,,
402.0,16.7031,,
406.0,12.4573,,
410.0,13.6704,,
414.0,12.3640,,
418.0,11.0576,,
422.0,7.6984,,
426.0,11.5709,,
430.0,9.7046,,
434.0,11.2443,,
438.0,11.8041,,
442.0,22.2086,,
446.0,12.8773,,
450.0,12.3640,,
454.0,9.9379,,
458.0,9.3780,,
462.0,11.8508,,
466.0,8.2582,,
470.0,9.0514,,
474.0,15.3967,,
478.0,9.7513,,
482.0,16.3299,,
486.0,9.5646,,
490.0,11.1510,,
494.0,8.7248,,
498.0,10.9643,,
502.0,12.3174,,
506.0,9.3313,,
510.0,10.8244,,
514.0,10.2178,,
518.0,14.4169,,
522.0,10.2178,,
526.0,14.9301,,
530.0,14.1370,,
534.0,12.6906,,
538.0,13.7637,,
542.0,11.2443,,
546.0,15.1168,,
550.0,15.3034,,
554.0,10.8244,,
558.0,11.4776,,
562.0,9.9845,,
566.0,11.7575,,
570.0,10.4044,,
574.0,9.2847,,
578.0,6.3920,,
582.0,13.1105,,
586.0,11.1976,,
590.0,8.9581,,
594.0,6.8585,,
598.0,8.5848,,
602.0,5.1789,,
606.0,9.5180,,
610.0,8.0250,,
614.0,9.2847,,
618.0,6.0187,,
622.0,6.0187,,
626.0,5.7854,,
630.0,6.7652,,
634.0,5.6455,,
638.0,12.9706,,
642.0,7.6984,,
646.0,7.5584,,
650.0,8.6315,,
654.0,5.2256,,
658.0,11.8975,,
662.0,5.7388,,
666.0,9.0047,,
670.0,11.6642,,
674.0,14.1370,,
678.0,10.0779,,
682.0,6.4853,,
686.0,5.6455,,
690.0,7.9316,,
694.0,8.1649,,
698.0,7.9783,,
702.0,8.8648,,
706.0,8.4915,,
710.0,11.4309,,
714.0,4.6190,,
718.0,6.5319,,
722.0,11.4309,,
726.0,8.7248,,
730.0,6.8585,,
734.0,10.4044,,
738.0,8.6781,,
742.0,7.7917,,
746.0,4.8990,,
750.0,6.1120,,
754.0,6.9985,,
758.0,8.0250,,
762.0,6.9985,,
766.0,7.5117,,
770.0,3.9658,,
774.0,10.2178,,
778.0,7.5117,,
782.0,7.8383,,
786.0,5.2722,,
790.0,6.2053,,
794.0,6.2987,,
798.0,7.5584,,
802.0,8.2582,,
806.0,4.7590,,
810.0,4.8990,,
814.0,6.4386,,
818.0,5.3655,,
822.0,8.7248,,
826.0,7.6984,,
830.0,9.0514,,
834.0,9.1447,,
838.0,5.2256,,
842.0,3.7325,,
846.0,7.7917,,
850.0,3.3593,,
854.0,7.8850,,
858.0,4.8990,,
862.0,8.3049,,
866.0,3.6859,,
870.0,6.9985,,
874.0,5.6455,,
878.0,7.2318,,
882.0,4.4324,,
886.0,6.9985,,
890.0,5.6921,,
894.0,6.7186,,
898.0,3.3126,,
902.0,3.9658,,
906.0,3.2660,,
910.0,4.6657,,
914.0,2.5195,,
918.0,4.1991,,
922.0,3.4059,,
926.0,3.8725,,
930.0,6.2053,,
934.0,7.6050,,
938.0,3.6859,,
942.0,2.1929,,
946.0,2.4261,,
950.0,5.0389,,
954.0,3.9192,,
958.0,4.0125,,
962.0,4.6190,,
966.0,4.2924,,
970.0,5.6921,,
974.0,5.4588,,
978.0,7.1851,,
982.0,3.9658,,
986.0,4.7590,,
990.0,2.4728,,
994.0,3.7325,,
998.0,3.2193,,
1002.0,2.2395,,
1006.0,7.5117,,
1010.0,2.4261,,
1014.0,2.3328,,
1018.0,3.3126,,
1022.0,4.9456,,
1026.0,2.7994,,
1030.0,3.3593,,
1034.0,4.9456,,
1038.0,4.4324,,
1042.0,1.8196,,
1046.0,1.7263,,
1050.0,3.8259,,
1054.0,4.7123,,
1058.0,4.1524,,
1062.0,1.4930,,
1066.0,4.1524,,
1070.0,2.8461,,
1074.0,3.0327,,
1078.0,4.5724,,
1082.0,3.4059,,
1086.0,1.4930,,
1090.0,5.0389,,
1094.0,2.1929,,
1098.0,2.7994,,
1102.0,2.1462,,
1106.0,0.9798,,
1110.0,2.4261,,
1114.0,2.5195,,
1118.0,1.9596,,
1122.0,1.6796,,
1126.0,1.3064,,
1130.0,2.1929,,
1134.0,2.5661,,
1138.0,2.7061,,
1142.0,3.2660,,
1146.0,2.1462,,
1150.0,1.6796,,
1154.0,2.1462,,
1158.0,2.0529,,
1162.0,4.2458,,
1166.0,1.2597,,
1170.0,2.1929,,
1174.0,2.0996,,
1178.0,0.9798,,
1182.0,1.7263,,
1186.0,1.4930,,
1190.0,3.0327,,
1194.0,0.7932,,
1198.0,2.1929,,
1202.0,1.3530,,
1206.0,0.7465,,
1210.0,1.4464,,
1214.0,2.6128,,
1218.0,5.6921,,
1222.0,2.6128,,
1226.0,3.6392,,
1230.0,2.5195,,
1234.0,2.4728,,
1238.0,1.2597,,
1242.0,2.9394,,
1246.0,1.3530,,
1250.0,1.9129,,
1254.0,2.1929,,
1258.0,1.8196,,
1262.0,0.5132,,
1266.0,0.9331,,
1270.0,1.1198,,
1274.0,0.9798,,
1278.0,1.9596,,
1282.0,4.4324,,
1286.0,1.7263,,
1290.0,1.5863,,
1294.0,2.6128,,
1298.0,3.2193,,
1302.0,1.7730,,
1306.0,0.5599,,
1310.0,0.8865,,
1314.0,1.9596,,
1318.0,2.1462,,
1322.0,2.0996,,
1326.0,0.9798,,
1330.0,3.1260,,
1334.0,1.0731,,
1338.0,1.3997,,
1342.0,1.6796,,
1346.0,0.5132,,
1350.0,1.3997,,
1354.0,0.4199,,
1358.0,2.4728,,
1362.0,1.3530,,
1366.0,0.2333,,
1370.0,1.0264,,
1374.0,2.2862,,
1378.0,1.4464,,
1382.0,1.6330,,
1386.0,1.5863,,
1390.0,2.3795,,
1394.0,0.5132,,
1398.0,1.6796,,
1402.0,0.7465,,
1406.0,1.5397,,
1410.0,1.7730,,
1414.0,1.0731,,
1418.0,1.3064,,
1422.0,1.0264,,
1426.0,2.1929,,
1430.0,1.5863,,
1434.0,1.6796,,
1438.0,0.4666,,
1442.0,1.5397,,
1446.0,0.5132,,
1450.0,0.7465,,
1454.0,0.8865,,
1458.0,1.0731,,
1462.0,1.3064,,
1466.0,0.5132,,
1470.0,0.2799,,
1474.0,1.3064,,
1478.0,1.4930,,
1482.0,1.5397,,
1486.0,0.6999,,
1490.0,1.3997,,
1494.0,0.6999,,
1498.0,0.8398,,
1502.0,0.0000,,
1506.0,0.6999,,
1510.0,0.8398,,
1514.0,0.5132,,
1518.0,0.6065,,
1522.0,0.2333,,
1526.0,0.2333,,
1530.0,0.8398,,
1534.0,0.7932,,
1538.0,0.0000,,
1542.0,1.2131,,
1546.0,0.6065,,
1550.0,0.3733,,
1554.0,0.4666,,
1558.0,0.4666,,
1562.0,0.5599,,
1566.0,0.7932,,
1570.0,0.2333,,
1574.0,0.7932,,
1578.0,0.0000,,
1582.0,0.4666,,
1586.0,0.5132,,
1590.0,0.4666,,
1594.0,0.0000,,
1598.0,0.2799,,
1602.0,0.0000,,
1606.0,0.0000,,
1610.0,0.0000,,
1614.0,0.5599,,
1618.0,0.2333,,
1622.0,0.9798,,
1626.0,0.6999,,
1630.0,0.2799,,
1634.0,0.4666,,
1638.0,0.2333,,
1642.0,0.0000,,
