3,5	143,0
3,6	111,0
3,7	110,0
3,8	101,0
3,9	83,0
4,0	73,0
4,1	52,0
4,2	51,0
4,3	37,0
4,4	25,0
4,5	23,0
4,6	20,0
4,7	21,0
4,8	17,0
4,9	19,0
5,0	19,0
5,1	16,0
5,2	31,0
5,3	65,0
5,4	76,0
5,5	87,0
5,6	115,0
5,7	117,0
5,8	137,0
5,9	145,0
6,0	152,0
6,1	148,0
6,2	159,0
6,3	164,0
6,4	166,0
6,5	166,0
6,6	151,0
6,7	162,0
6,8	180,0
6,9	164,0
7,0	182,0
7,1	166,0
7,2	176,0
7,3	161,0
7,4	150,0
7,5	168,0
7,6	164,0
7,7	151,0
7,8	164,0
7,9	146,0
8,0	161,0
8,1	156,0
8,2	153,0
8,3	159,0
8,4	156,0
8,5	158,0
8,6	144,0
8,7	166,0
8,8	169,0
8,9	158,0
9,0	200,0
9,1	170,0
9,2	185,0
9,3	175,0
9,4	171,0
9,5	235,0
9,6	191,0
9,7	210,0
9,8	209,0
9,9	187,0
10,0	229,0
10,1	194,0
10,2	220,0
10,3	244,0
10,4	221,0
10,5	283,0
10,6	239,0
10,7	246,0
10,8	228,0
10,9	207,0
11,0	304,0
11,1	243,0
11,2	258,0
11,3	249,0
11,4	258,0
11,5	300,0
11,6	261,0
11,7	264,0
11,8	288,0
11,9	235,0
12,0	325,0
12,1	273,0
12,2	305,0
12,3	315,0
12,4	279,0
12,5	351,0
12,6	312,0
12,7	344,0
12,8	335,0
12,9	344,0
13,0	335,0
13,1	354,0
13,2	317,0
13,3	275,0
13,4	296,0
13,5	278,0
13,6	263,0
13,7	255,0
13,8	247,0
13,9	242,0
14,0	214,0
14,1	222,0
14,2	226,0
14,3	246,0
14,4	238,0
14,5	245,0
14,6	232,0
14,7	209,0
14,8	223,0
14,9	229,0
15,0	221,0
15,1	218,0
15,2	216,0
15,3	219,0
15,4	218,0
15,5	220,0
15,6	205,0
15,7	192,0
15,8	196,0
15,9	191,0
16,0	201,0
16,1	177,0
16,2	187,0
16,3	192,0
16,4	190,0
16,5	185,0
16,6	195,0
16,7	174,0
16,8	195,0
16,9	214,0
17,0	192,0
17,1	188,0
17,2	185,0
17,3	172,0
17,4	179,0
17,5	167,0
17,6	171,0
17,7	177,0
17,8	162,0
17,9	180,0
18,0	157,0
18,1	168,0
18,2	174,0
18,3	158,0
18,4	136,0
18,5	154,0
18,6	153,0
18,7	153,0
18,8	169,0
18,9	181,0
19,0	166,0
19,1	151,0
19,2	152,0
19,3	0,0
19,4	153,0
19,5	146,0
19,6	148,0
19,7	147,0
19,8	125,0
19,9	140,0
20,0	132,0
20,1	220,0
20,2	565,0
20,3	1582,0
20,4	1870,0
20,5	310,0
20,6	228,0
20,7	208,0
20,8	185,0
20,9	184,0
21,0	154,0
21,1	168,0
21,2	147,0
21,3	156,0
21,4	159,0
21,5	164,0
21,6	159,0
21,7	148,0
21,8	139,0
21,9	149,0
22,0	121,0
22,1	140,0
22,2	150,0
22,3	174,0
22,4	296,0
22,5	1574,0
22,6	5603,0
22,7	6113,0
22,8	2469,0
22,9	214,0
23,0	178,0
23,1	153,0
23,2	139,0
23,3	142,0
23,4	122,0
23,5	130,0
23,6	118,0
23,7	113,0
23,8	102,0
23,9	97,0
24,0	98,0
24,1	99,0
24,2	98,0
24,3	98,0
24,4	86,0
24,5	81,0
24,6	75,0
24,7	69,0
24,8	72,0
24,9	79,0
25,0	70,0
25,1	75,0
25,2	84,0
25,3	77,0
25,4	72,0
25,5	74,0
25,6	70,0
25,7	59,0
25,8	61,0
25,9	62,0
26,0	55,0
26,1	61,0
26,2	64,0
26,3	52,0
26,4	62,0
26,5	51,0
26,6	44,0
26,7	55,0
26,8	64,0
26,9	47,0
27,0	57,0
27,1	51,0
27,2	58,0
27,3	56,0
27,4	38,0
27,5	49,0
27,6	53,0
27,7	43,0
27,8	40,0
27,9	42,0
28,0	47,0
28,1	41,0
28,2	36,0
28,3	30,0
28,4	39,0
28,5	31,0
28,6	32,0
28,7	39,0
28,8	28,0
28,9	46,0
29,0	28,0
29,1	32,0
29,2	35,0
29,3	32,0
29,4	30,0
29,5	33,0
29,6	32,0
29,7	25,0
29,8	25,0
29,9	29,0
30,0	31,0
30,1	32,0
30,2	26,0
30,3	28,0
30,4	33,0
30,5	28,0
30,6	27,0
30,7	28,0
30,8	22,0
30,9	29,0
31,0	27,0
31,1	27,0
31,2	24,0
31,3	31,0
31,4	22,0
31,5	24,0
31,6	25,0
31,7	21,0
31,8	21,0
31,9	22,0
32,0	30,0
32,1	24,0
