18,498.184,943193,0,79.4403,189.844,60.1643,True,
30,273.276,1.71945e+006,0,79.7311,345.614,18.9899,True,
40,136.368,3.44571e+006,0,243.787,54.2663,37.6339,True,
42,207.795,2.26128e+006,0,480.279,226.166,40.1308,True,
44,173.601,2.70669e+006,0,49.9901,270.147,38.8463,True,
46,199.298,2.35769e+006,0,280.635,342.478,48.148,True,
52,151.815,3.09511e+006,0,419.945,159.537,39.3378,True,
53,298.892,1.57209e+006,0,323.755,254.461,99.8948,True,
54,157.128,2.99045e+006,0,623.242,418.702,40.4454,True,
67,168.672,2.78578e+006,1,228.653,291.296,35.6738,True,
85,181.925,2.58285e+006,2,139.996,455.612,31.5553,True,
90,183.099,2.56629e+006,3,402.837,54.2994,44.8065,True,
91,149.412,3.14489e+006,3,430.274,97.0846,35.104,True,
101,83.5778,5.62211e+006,3,395.384,255.862,38.2445,True,
102,102.115,4.60153e+006,4,481.033,13.5768,27.8729,True,
111,213.587,2.19997e+006,4,606.071,370.765,28.2034,True,
132,181.063,2.59515e+006,5,192.909,32.8495,60.192,True,
163,132.33,3.55085e+006,7,61.7475,266.184,48.8518,True,
165,202.045,2.32564e+006,8,207.85,95.1203,29.1887,True,
174,84.6584,5.55035e+006,8,50.7759,408.481,40.6311,True,
190,64.8343,7.24746e+006,9,600.126,473.269,35.997,True,
195,223.432,2.10303e+006,10,282.086,165.016,48.3915,True,
210,184.834,2.5422e+006,11,74.9465,426.183,25.292,True,
254,152.71,3.07696e+006,15,409.863,63.8826,22.8746,True,
267,260.622,1.80293e+006,15,620.419,419.239,41.2535,True,
269,143.393,3.27689e+006,16,404.994,24.829,25.669,True,
280,119.338,3.93742e+006,16,630.734,329.331,20.6106,True,
282,79.1084,5.93975e+006,16,74.9385,352.271,39.6432,True,
318,245.76,1.91196e+006,0,358.957,23.1467,59.7763,True,
380,199.067,2.36043e+006,22,409.343,100.366,45.7246,True,
393,119.079,3.946e+006,22,256.553,117.074,32.1648,True,
396,137.035,3.42894e+006,22,227.596,290.588,50.8901,True,
416,137.269,3.42308e+006,6,377.634,207.266,29.4779,True,
423,192.26,2.444e+006,24,372.457,214.144,43.5465,True,
431,108.719,4.322e+006,25,355.7,22.1553,26.9495,True,
452,141.37,3.32379e+006,25,403.621,55.1441,47.3166,True,
464,116.781,4.02364e+006,26,60.0286,266.62,46.855,True,
466,98.531,4.76889e+006,26,70.1641,410.785,30.4477,True,
