1,200.365,2.38919e+006,0,269.161,37.0718,31.6412,True,
8,108.119,4.42764e+006,0,65.3253,79.769,20.4988,True,
11,170.958,2.80016e+006,0,18.0171,96.5714,23.4131,True,
14,120.045,3.98776e+006,0,169.142,109.743,16.7232,True,
19,134.816,3.55084e+006,0,447.483,121.781,26.7292,True,
21,128.7,3.71958e+006,0,255.676,122.906,9.86237,True,
24,176.315,2.71509e+006,0,456.513,162.48,49.1644,True,
25,134.305,3.56436e+006,0,354.124,160.006,35.4549,True,
26,188.683,2.53711e+006,0,230.158,164.206,40.5753,True,
27,97.5394,4.90786e+006,0,427.001,163.109,22.6385,True,
32,115.333,4.15068e+006,0,391.5,198.558,34.7133,True,
35,217.565,2.20031e+006,0,200.607,216.946,45.0477,True,
36,54.4179,8.79693e+006,0,154.029,220.739,56.9474,True,
38,135.557,3.53142e+006,0,257.366,227.194,23.6877,True,
39,172.064,2.78217e+006,0,554.703,236.685,28.4745,True,
40,185.651,2.57855e+006,0,68.0355,241.03,34.0897,True,
43,174.487,2.74353e+006,0,50.7481,259.86,17.9482,True,
52,51.0163,9.38347e+006,0,177.335,314.935,20.6626,True,
55,80.6992,5.93203e+006,0,585.308,335.304,50.9182,True,
65,258.775,1.84991e+006,0,248.547,362.03,25.2409,True,
67,137.289,3.48688e+006,0,524.056,361.288,18.612,True,
76,173.4,2.76072e+006,0,85.6987,418.003,29.0899,True,
79,114.136,4.19423e+006,0,112.742,423.756,24.7381,True,
81,82.5027,5.80236e+006,0,31.8302,422.073,18.9223,True,
82,228.953,2.09087e+006,0,612.843,428.019,12.1888,True,
100,230.594,2.07598e+006,1,357.366,320.648,34.2046,True,
114,90.0522,5.31592e+006,2,375.278,65.3819,47.7837,True,
121,66.772,7.16933e+006,2,292.148,145.754,25.2773,True,
135,178.365,2.68387e+006,2,211.606,384.22,18.5064,True,
138,53.6823,8.91747e+006,2,567.273,409.603,18.7955,True,
148,146.93,3.25808e+006,3,475.466,82.6771,37.9594,True,
168,78.3483,6.11003e+006,3,139.126,341.999,16.0098,True,
178,93.6027,5.11428e+006,4,626.766,17.3073,16.4143,True,
181,97.6546,4.90207e+006,4,403.11,107.57,35.7929,True,
196,95.8637,4.99366e+006,4,448.348,316.05,53.2891,True,
201,41.7614,1.1463e+007,4,334.788,342.152,17.8214,True,
209,127.621,3.75102e+006,4,142.651,442.273,37.1903,True,
210,230.806,2.07408e+006,4,465.294,333.246,25.107,True,
239,77.8757,6.1471e+006,5,159.629,430.469,14.9014,True,
241,91.1181,5.25373e+006,5,152.521,381.576,26.1954,True,
250,92.7898,5.15908e+006,6,385.005,248.766,23.1154,True,
262,60.6276,7.89591e+006,6,210.856,359.212,15.1704,True,
284,98.2922,4.87027e+006,7,578.834,337.918,45.6558,True,
289,52.5593,9.10799e+006,7,209.272,414.227,16.8309,True,
301,93.7176,5.10801e+006,8,298.904,145.614,21.0374,True,
312,67.7397,7.06691e+006,8,298.199,336.588,17.3615,True,
314,125.36,3.81869e+006,0,470.448,111.79,27.6833,True,
335,39.1623,1.22238e+007,9,338.134,359.75,41.1669,True,
339,109.828,4.35872e+006,9,404.4,370.237,18.7531,True,
347,104.51,4.58053e+006,10,331.831,69.3858,36.6249,True,
354,90.3008,5.30128e+006,10,464.14,155.02,57.4164,True,
369,139.918,3.42137e+006,10,551.917,400.715,17.5493,True,
381,108.955,4.39367e+006,11,405.007,110.781,32.4492,True,
387,117.252,4.08273e+006,11,202.756,268.182,10.7485,True,
389,190.22,2.51662e+006,11,621.578,298.545,8.24811,True,
390,67.015,7.14333e+006,11,175.697,314.36,33.1675,True,
392,37.5332,1.27543e+007,11,354.622,311.489,15.5633,True,
398,126.304,3.79013e+006,11,512.311,379.471,34.2386,True,
408,125.229,3.82268e+006,12,476.197,120.977,26.9894,True,
425,115.351,4.15003e+006,12,366.181,463.624,19.0948,True,
434,63.5178,7.53663e+006,13,80.3281,88.3816,8.63296,True,
437,137.643,3.4779e+006,13,39.1979,248.844,18.6597,True,
446,128.385,3.72869e+006,13,586.838,361.193,15.6458,True,
448,72.3363,6.61784e+006,13,317.223,366.606,20.5406,True,
454,82.5404,5.79971e+006,13,605.277,219.303,35.2877,True,
465,84.1692,5.68748e+006,14,451.017,320.648,56.2206,True,
471,132.762,3.60578e+006,14,145.958,439.048,46.838,True,
478,180.917,2.64602e+006,15,451.279,123.037,24.7691,True,
499,96.373,4.96726e+006,0,182.201,199.381,23.5019,True,
506,203.353,2.35409e+006,16,247.575,128.862,16.8072,True,
523,91.8292,5.21305e+006,17,366.467,11.2007,18.5857,True,
524,52.7827,9.06946e+006,17,457.555,43.8276,25.9839,True,
539,241.991,1.97821e+006,17,460.072,306.43,32.3869,True,
546,168.828,2.83549e+006,17,129.166,454.22,25.5426,True,
560,98.2995,4.86992e+006,18,8.67523,220.188,19.8363,True,
574,113.565,4.2153e+006,19,620.926,19.9246,18.6351,True,
584,173.642,2.75688e+006,19,183.49,216.088,64.6174,True,
601,122.122,3.91994e+006,20,67.7409,90.2476,20.3758,True,
610,210.737,2.2716e+006,20,165.862,202.971,31.2661,True,
615,151.025,3.16974e+006,20,386.463,250.866,6.72545,True,
635,152.024,3.1489e+006,21,281.706,145.958,19.372,True,
636,34.4252,1.39058e+007,21,36.9732,165.224,19.55,True,
646,34.6913,1.37991e+007,21,332.469,377.373,50.8032,True,
658,126.269,3.79121e+006,22,455.987,163.695,51.8279,True,
677,31.9675,1.49749e+007,23,359.817,46.8977,10.7371,True,
687,80.1096,5.97569e+006,23,260.782,132.288,12.8616,True,
692,75.9944,6.29928e+006,23,317.919,257.375,10.0349,True,
702,164.949,2.90217e+006,4,199.185,124.283,12.4549,True,
713,73.2397,6.53621e+006,24,429.452,196.544,16.4999,True,
742,118.773,4.03046e+006,25,10.099,223.139,26.0605,True,
752,59.3206,8.06987e+006,25,13.925,418.598,17.0767,True,
754,88.1808,5.42873e+006,25,569.079,422.568,13.2512,True,
757,143.164,3.34378e+006,16,205.169,404.255,14.3033,True,
770,64.7791,7.38988e+006,26,239.044,315.587,20.5689,True,
776,36.8159,1.30028e+007,26,346.759,363.619,54.9158,True,
781,132.57,3.61099e+006,26,51.375,408.207,32.0329,True,
784,137.523,3.48095e+006,26,143.435,427.509,24.014,True,
788,224.434,2.13296e+006,0,102.821,368.426,14.4927,True,
808,83.8312,5.71041e+006,27,384.764,262.577,15.1866,True,
823,94.4078,5.07066e+006,28,86.29,97.3401,9.24656,True,
