1,25.9118,1.83769e+007,0,399.873,8.57361,19.5446,True,
6,240.993,1.9759e+006,0,41.8936,35.729,42.1763,True,
19,46.4453,1.02525e+007,0,447.537,80.8341,26.7751,True,
31,148.34,3.21006e+006,0,173.299,115.134,26.7338,True,
38,46.9914,1.01333e+007,0,42.1498,149.772,115.881,True,
40,82.9838,5.73822e+006,0,178.108,148.728,54.9452,True,
48,33.4588,1.42318e+007,0,241.506,173.249,94.8586,True,
49,94.5685,5.03529e+006,0,286.622,169.117,44.3383,True,
55,190.035,2.50574e+006,0,80.7259,181.702,35.0041,True,
65,182.134,2.61445e+006,0,410.307,228.44,81.4407,True,
74,129.585,3.67464e+006,0,36.5269,247.99,51.2684,True,
84,41.0916,1.15882e+007,0,121.766,274.585,70.1726,True,
88,141.871,3.35643e+006,0,40.037,284.166,69.9404,True,
104,97.4608,4.88586e+006,0,427.863,341.651,76.0459,True,
115,62.4134,7.62944e+006,0,121.332,372.895,96.318,True,
121,139.731,3.40783e+006,0,161.536,400.865,70.3121,True,
123,161.094,2.95591e+006,0,446.595,401.812,52.948,True,
126,50.735,9.38562e+006,0,561.674,413.018,114.126,True,
129,87.0723,5.46878e+006,0,61.1544,415.058,57.0082,True,
132,75.8326,6.27935e+006,0,406.037,420.955,51.7133,True,
141,38.7659,1.22835e+007,0,321.613,455.203,50.8352,True,
158,66.4622,7.16467e+006,1,325.418,142.488,67.905,True,
161,113.753,4.18609e+006,1,279.494,155.972,38.842,True,
177,209.168,2.27655e+006,1,226.38,370.966,40.3344,True,
181,36.4954,1.30477e+007,1,376.475,386.943,32.9872,True,
204,92.7368,5.13474e+006,2,496.759,41.8668,24.3072,True,
222,48.8368,9.75042e+006,2,459.58,126.579,89.6036,True,
225,86.9911,5.47389e+006,2,202.171,149.933,41.2484,True,
235,66.6822,7.14103e+006,2,453.76,197.307,112.013,True,
240,32.7841,1.45247e+007,2,572.376,209.439,34.673,True,
268,75.9512,6.26954e+006,2,587.309,346.896,35.1302,True,
