5,154.759,3.06061e+006,0,255.39,59.8531,70.9138,True,
21,806.621,587210,218,374.677,216.251,68.4164,True,
22,254.867,1.85844e+006,0,499.104,208.372,80.1783,True,
34,392.308,1.20736e+006,0,15.1949,289.884,80.4174,True,
37,220.589,2.14723e+006,0,605.226,295.004,85.5488,True,
41,167.559,2.82681e+006,0,517.205,306.6,66.4417,True,
43,184.328,2.56963e+006,0,338.946,322.054,94.1571,True,
51,415.763,1.13924e+006,0,274.515,353.952,52.6224,True,
64,181.034,2.6164e+006,0,607.943,415.739,93.0175,True,
72,185.45,2.55408e+006,0,443.365,440.197,110.496,True,
73,326.98,1.44858e+006,0,494.859,459.155,100.957,True,
78,192.817,2.4565e+006,0,236.019,44.1433,71.0405,True,
85,490.983,964710,0,224.268,154.746,86.3305,True,
86,179.23,2.64272e+006,0,88.4384,162.387,119.289,True,
88,138.009,3.43206e+006,0,604.174,239.828,121.294,True,
93,289.967,1.63349e+006,0,262.846,321.809,65.9999,True,
96,635.733,745055,0,352.235,366.137,76.0193,True,
100,487.109,972383,0,610.666,390.777,78.2979,True,
103,269.802,1.75557e+006,0,543.644,443.318,72.8175,True,
107,329.653,1.43683e+006,0,99.0992,466.248,103.062,True,
112,211.717,2.23721e+006,1,136.439,80.6848,27.2107,True,
126,134.541,3.52053e+006,1,229.55,450.642,66.8075,True,
135,415.018,1.14129e+006,2,331.181,108.989,90.6804,True,
159,858.163,551942,2,263.773,471.958,96.5,True,
179,254.448,1.86151e+006,3,46.543,454.396,121.09,True,
192,176.491,2.68374e+006,4,54.911,75.7865,133.662,True,
194,455.569,1.0397e+006,4,90.784,84.9328,28.7621,True,
195,218.44,2.16836e+006,4,604.521,98.6699,90.5627,True,
204,301.105,1.57306e+006,4,17.9961,188.552,91.6114,True,
220,318.965,1.48498e+006,4,23.9337,344.211,101.846,True,
247,266.003,1.78064e+006,5,46.5562,155.859,102.932,True,
248,201.111,2.35519e+006,5,82.1879,159.061,104.383,True,
264,335.775,1.41063e+006,6,118.532,353.761,60.2638,True,
266,258.928,1.82929e+006,6,522.091,355.661,40.8179,True,
301,276.412,1.71359e+006,7,598.677,247.338,59.0868,True,
311,142.748,3.31812e+006,8,501.49,242.236,84.7022,True,
319,262.068,1.80737e+006,8,506.468,334.976,95.7057,True,
332,562.528,842013,8,266.347,179.7,53.052,True,
334,280.471,1.68879e+006,8,172.781,295.349,83.6252,True,
338,257.871,1.83679e+006,9,17.6951,23.7182,46.3085,True,
340,209.763,2.25805e+006,9,179.272,57.2214,43.5763,True,
357,125.927,3.76137e+006,9,63.5987,425.413,22.0177,True,
371,223.59,2.11842e+006,10,43.7073,289.929,103.456,True,
386,225.461,2.10083e+006,11,53.2353,75.5826,133.673,True,
387,616.666,768092,11,253.728,92.9022,52.1133,True,
388,261.865,1.80878e+006,11,601.91,100.065,58.4074,True,
408,165.035,2.87003e+006,11,306.382,453.869,116.424,True,
412,1042.66,454278,12,577.11,20.413,94.7683,True,
429,299.634,1.58078e+006,12,104.538,406.784,67.9606,True,
433,218.717,2.16561e+006,12,431.872,436.188,124.386,True,
441,162.712,2.91102e+006,12,565.478,402.143,106.495,True,
459,416.065,1.13842e+006,13,257.658,399.422,73.5482,True,
465,149.497,3.16833e+006,13,267.855,316.411,52.7929,True,
466,128.692,3.68054e+006,13,329.359,323.061,115.59,True,
468,222.214,2.13153e+006,13,545.775,438.855,76.0734,True,
509,145.406,3.25748e+006,15,392.221,148.709,91.1864,True,
524,140.329,3.37533e+006,15,232.825,421.101,92.3766,True,
550,462.832,1.02339e+006,17,93.7419,90.9912,54.4633,True,
568,172.695,2.74274e+006,17,515.277,155.618,83.7963,True,
576,103.651,4.56974e+006,17,391.925,468.25,135.034,True,
616,331.852,1.42731e+006,19,80.8388,274.453,59.9444,True,
620,128.788,3.67779e+006,19,504.798,330.998,100.094,True,
629,117.624,4.02688e+006,19,21.5697,343.018,141.3,True,
642,275.155,1.72141e+006,20,575.533,307.506,111.505,True,
653,253.243,1.87036e+006,20,79.5954,360.77,78.5737,True,
657,256.608,1.84583e+006,20,205.059,454.948,96.8781,True,
662,288.348,1.64265e+006,21,207.571,209.859,65.1683,True,
678,193.596,2.44662e+006,21,276.825,435.13,76.8505,True,
696,120.693,3.92447e+006,22,43.2452,154.151,130.626,True,
703,406.621,1.16486e+006,22,226.619,286.859,51.0082,True,
719,253.512,1.86838e+006,22,86.728,161.663,80.1612,True,
728,638.54,741780,0,296.029,298.419,69.3651,True,
761,447.456,1.05855e+006,0,112.463,306.402,94.9642,True,
764,303.204,1.56217e+006,11,94.0193,468.535,102.462,True,
781,175.135,2.70451e+006,24,412.964,308.712,47.2691,True,
797,178.447,2.65433e+006,24,518.254,161.004,98.9968,True,
822,346.947,1.36521e+006,25,525.462,349.562,78.6203,True,
836,99.4159,4.76439e+006,25,325.313,464.918,29.031,True,
858,153.841,3.07887e+006,26,434.413,444.19,187.365,True,
865,388.696,1.21858e+006,26,113.69,308.407,76.9238,True,
866,121.735,3.89088e+006,26,156.236,406.95,63.1765,True,
877,170.877,2.77192e+006,27,606.467,299.035,126.577,True,
879,324.737,1.45859e+006,27,17.219,294.573,101.402,True,
901,140.997,3.35934e+006,27,320.679,332.885,141.732,True,
904,350.387,1.35181e+006,27,253.323,401.054,89.9856,True,
923,352.518,1.34363e+006,28,102.174,469.586,92.8208,True,
928,321.131,1.47496e+006,28,17.7616,337.394,89.0033,True,
947,490.759,965151,29,109.905,432.079,63.786,True,
951,365.564,1.29568e+006,29,45.6667,150.953,79.3263,True,
984,695.095,681427,30,87.3765,161.979,121.355,True,
990,219.72,2.15572e+006,30,396.49,464.289,121.126,True,
1003,181.361,2.61167e+006,31,169.427,346.009,92.4689,True,
1014,135.861,3.48633e+006,31,305.546,443.142,73.1598,True,
1056,410.217,1.15465e+006,33,326.883,322.819,100.187,True,
1059,331.533,1.42868e+006,33,560.61,420.717,57.9728,True,
1083,200.707,2.35994e+006,34,207.06,354.852,56.1519,True,
1086,393.017,1.20518e+006,34,597.383,392.95,116.356,True,
1087,397.504,1.19158e+006,34,79.892,389.69,85.0182,True,
1100,424.8,1.11501e+006,34,433.583,439.276,88.5778,True,
1101,302.792,1.56429e+006,18,80.8878,395.272,76.5247,True,
1121,204.566,2.31541e+006,35,387.023,138.375,46.7114,True,
1159,535.244,884934,37,293.316,297.332,102.097,True,
1173,475.988,995101,37,501.63,218.525,96.3925,True,
1176,261.684,1.81003e+006,37,25.0346,399.514,176.03,True,
1200,188.017,2.51921e+006,38,46.8945,455.701,72.587,True,
1210,448.5,1.05609e+006,39,452.043,257.212,71.8296,True,
1229,166.431,2.84596e+006,39,307.255,455.208,128.098,True,
1248,480.611,985529,40,273.643,315.626,92.0478,True,
1263,491.925,962862,40,14.6957,464.388,110.232,True,
1276,315.968,1.49906e+006,41,371.25,291.842,53.6886,True,
1281,167.884,2.82132e+006,41,108.928,410.236,33.0968,True,
1286,231.334,2.0475e+006,41,522.749,154.13,66.5219,True,
1294,212.071,2.23347e+006,23,235.386,43.6429,52.1483,True,
1295,419.805,1.12828e+006,25,278.224,376.59,56.2549,True,
1318,281.733,1.68122e+006,42,578.056,76.3812,140.904,True,
1320,97.6596,4.85007e+006,42,104.227,309.109,120.896,True,
1349,267.322,1.77185e+006,43,536.855,461.776,144.275,True,
1351,552.448,857376,23,518.772,300.616,81.3797,True,
1353,237.646,1.99311e+006,44,56.6385,73.6331,133.045,True,
1358,555.484,852691,44,527.336,300.604,69.9425,True,
1373,149.418,3.17e+006,37,45.8419,205.321,60.8199,True,
1391,642.961,736679,45,148.316,410.76,76.2415,True,
1392,199.042,2.37968e+006,45,173.646,411.085,69.5559,True,
1404,959.876,493456,9,548.868,202.212,81.2635,True,
1428,238.195,1.98852e+006,46,604.072,106.711,94.0923,True,
1437,278.993,1.69774e+006,22,612.009,101.611,141.689,True,
1466,460.129,1.0294e+006,47,345.217,364.514,128.126,True,
1479,339.853,1.39371e+006,48,610.217,301.147,126.144,True,
1492,393.676,1.20316e+006,48,490.955,465.298,94.1619,True,
1496,209.269,2.26339e+006,48,47.8661,300.842,99.3778,True,
1497,111.021,4.26636e+006,48,104.235,305.158,87.2416,True,
1525,131.454,3.6032e+006,49,545.608,438.379,120.969,True,
1527,281.041,1.68536e+006,49,228.972,449.218,82.2011,True,
1545,427.827,1.10712e+006,50,121.791,360.201,69.4639,True,
1564,133.44,3.54958e+006,51,200.86,59.2983,27.3169,True,
1566,252.107,1.87879e+006,51,390.137,142.811,106.908,True,
1575,130.826,3.6205e+006,51,105.685,411.476,39.6209,True,
1587,250.142,1.89355e+006,51,181.981,470.695,101.474,True,
1602,412.343,1.14869e+006,52,606.249,395.268,87.698,True,
1610,490.392,965873,52,517.648,159.906,102.831,True,
1612,273.96,1.72892e+006,52,40.2059,346,51.3979,True,
1644,305.861,1.5486e+006,54,487.373,307.939,82.2549,True,
